unit_id,JobThroughput,AmbientRoomHumidity,NicErrorCounter,RackInletTemp,do_Dehumidifier
0,34.864198430281334,2.222393713104127,14.045486697935935,84.95243927464549,75.0
1,31.036389414077917,3.2217537111286227,9.966762608142371,75.39601566603586,75.0
2,35.31166283630635,3.1587853790955087,9.994873411623706,78.55039288168017,75.0
3,29.380576966665807,3.6482592501327025,14.307784958950919,70.78128865189322,75.0
4,30.513898821723252,3.862640796299881,4.438909986773493,79.57896935247113,75.0
5,35.76626425316696,4.061853058889188,8.530913647016991,78.9653435004552,75.0
6,30.2373760966706,3.369793710769505,-13.264961735781153,70.1828484079946,75.0
7,27.685719599324674,2.3887930494511282,5.266243984144538,74.56252553933122,75.0
8,27.93103431348483,3.686773333340891,27.09596071761005,69.7135382737996,75.0
9,25.105455440517417,4.0153417976731465,-19.408927005318592,55.430005625722174,75.0
10,30.294576856141273,4.156992476411969,3.9771349535250806,67.89453400750752,75.0
11,43.109660393506324,4.704069580837598,30.39696773540722,83.01895974748615,75.0
12,30.77252306374847,3.4866521268497297,13.452725030931372,78.03470581986724,75.0
13,33.270484424610444,3.5218902974365447,24.360901299543464,79.78537297363553,75.0
14,24.856663269674183,4.979081180809779,6.626926746219031,69.66369920538585,75.0
15,18.86248883084185,3.545210303146295,13.247175513624246,60.9876021399693,75.0
16,27.815192705902675,2.8354530930889092,13.14770460724583,79.64412063957998,75.0
17,19.81315519089404,3.268226367588935,-0.8255245039096533,65.45774081832312,75.0
18,21.59054419649789,2.556576074174316,14.77652408885659,54.97435622529634,75.0
19,38.458719129011946,2.7918169971694895,-1.7410667154432762,98.0572605366279,75.0
20,36.94124975461768,5.003317873967887,24.24366510706683,91.79118786678964,75.0
21,19.994935272969318,2.8697190416007756,8.153679852099405,65.49354388146584,75.0
22,34.672723244753776,5.075727045765017,12.515501112014686,84.86052136135581,75.0
23,27.179501884075634,3.26700655188478,14.017223579596306,63.53180441508351,75.0
24,28.383117031983655,3.150132134552702,25.76615764458957,73.88073823538126,75.0
25,29.05257128376745,3.304193794607962,24.695698230071255,77.71977019110544,75.0
26,29.44253668164622,3.4287153349730755,9.036105834071899,75.94506641810266,75.0
27,35.417498712175146,4.396130748491916,47.64942686618966,87.05778403377369,75.0
28,24.03057042104799,3.015397339350876,-2.7417589029675007,66.21810180936617,75.0
29,37.49680856086532,4.520219401837481,23.597057008643805,90.31393431792138,75.0
30,34.661054382691574,4.515580544475137,-1.3771070056284938,77.30033557819831,75.0
31,33.707136602290994,3.9212893326507627,-2.6612754887591183,72.08881076154003,75.0
32,32.82684517403916,4.284350243736853,6.439948484995577,76.34119769188005,75.0
33,23.235946485825995,3.949312461634234,20.090502556781566,66.80174926559643,75.0
34,36.26859804106927,5.013624183653706,27.00534107957175,84.19450319283202,75.0
35,29.055311283873724,4.432256937915162,-6.305002703483128,70.24664757720913,75.0
36,20.24722780874183,3.573115043651698,-12.817528183658812,56.375105287194394,75.0
37,36.664037172768325,4.879007405986283,25.745313286252326,79.79689465446226,75.0
38,35.25138519895047,4.940157801878317,-7.417950562274424,81.32242138884776,75.0
39,30.323725662119948,3.784143605565688,7.043437328436054,75.55696106945491,75.0
40,32.39742806277521,4.308772803651282,5.219499926970615,75.53813316533443,75.0
41,39.47775944764501,3.9080941196906274,20.313089223370284,88.55294484411334,75.0
42,37.70359042507062,4.212795698335754,33.67441777585056,89.18423599646455,75.0
43,31.510968001316428,2.542472207747612,14.009686531263814,80.76947720894992,75.0
44,21.083561467968106,4.296876745262364,-4.996893215599004,60.832004316963015,75.0
45,35.131909266578255,2.5855211521054127,22.572439833248467,86.12370531078773,75.0
46,36.348881281205216,5.223182463537965,12.656054356587074,93.10329285024835,75.0
47,47.10253794487079,3.635698979862915,-21.137685810608012,105.36732173774428,75.0
48,22.11337404453192,2.664858642442278,7.144858227987209,70.26643158820933,75.0
49,19.404620819403817,1.4761655015667614,-9.58334106680821,47.55723731801781,75.0
50,36.13670359696219,2.621572639285155,18.41635297315152,77.08437865781032,75.0
51,22.356904836476215,5.9342861476506155,-6.411716286392133,63.10005976459738,75.0
52,25.846238472171997,2.103881193720576,3.759757440847298,57.48662997378516,75.0
53,38.20707997890129,5.452394165261835,-20.24416454309089,81.34870705647218,75.0
54,27.878048800769132,3.8915826033979184,19.563338906659347,67.57542777785409,75.0
55,41.569547153812344,3.589007979063708,14.777173004734466,92.05808875040728,75.0
56,22.86429784879065,3.6737828863432593,11.905362707762224,71.8494569393408,75.0
57,33.52364398577923,4.139613830764741,-3.660585445876201,74.32377783680327,75.0
58,29.790079270518483,3.035142780934933,5.037691251372772,75.12174492537072,75.0
59,26.86613886655881,5.047114884157085,11.644109850972216,81.9478163349048,75.0
60,43.518316789731486,4.924336530381903,10.993554569667182,82.55404775304652,75.0
61,22.767020795733835,3.0083591987181593,7.181303243672494,63.09533065717372,75.0
62,26.564363133751314,3.932312037406421,19.707153188298797,70.0611787263428,75.0
63,32.41100976861318,3.4390404875624268,9.070537459141201,75.98196091501019,75.0
64,30.53200344572536,3.4134935075843935,23.331896737596324,78.94088928439568,75.0
65,19.78083972425382,4.553526746362836,5.326783077211006,60.27687022623175,75.0
66,28.19077904837873,2.8050621465507097,-3.0166475746069494,67.24270269463479,75.0
67,23.00519083976642,4.478997802306664,5.797280937611844,69.87324663713301,75.0
68,27.35881589354117,2.516967427748151,-10.052052447848574,70.4100523581445,75.0
69,27.82162616489094,4.090884627401982,24.592013136445615,68.1021627366717,75.0
70,35.8534405392889,2.080308344194286,29.46678148023212,79.76802856045015,75.0
71,33.16975987947011,3.5640189712396926,-3.242445712397018,75.34623130246594,75.0
72,33.86905035419818,5.709714896640783,21.196938468442305,81.57051981460806,75.0
73,29.369578611950125,3.075467953469081,9.552338404272307,75.56102777683019,75.0
74,26.962934052311084,2.5055172942717716,-4.442918660853538,67.41909226422221,75.0
75,26.35625985489442,3.827364597349142,-6.250140181650808,76.12661048004978,75.0
76,23.189571878639768,3.1033526226407653,-0.3857943315145178,74.50367065336921,75.0
77,24.449608687327114,4.984668897521566,-7.033703350011017,45.87191987375236,75.0
78,30.047642633988346,4.464856734862411,18.900589138440452,68.77314404689889,75.0
79,27.051534026621155,3.088472410049838,11.224419934701684,66.98736418770974,75.0
80,22.016209183323603,5.120952509141151,-1.7515161268882196,55.44879797912397,75.0
81,27.92658890198049,4.117003909149128,24.336379005488162,82.42073614986015,75.0
82,29.75911826067701,3.736735433128672,-5.026458174903729,74.64885798606875,75.0
83,28.646050612331003,4.227608231220603,14.372415854630216,68.87571495863983,75.0
84,18.91541062359223,3.445389982522091,15.913499227602644,52.20595003448388,75.0
85,23.896311796699145,3.074808517606246,11.726822863289689,71.25130642322667,75.0
86,46.51540165948958,3.2678865334881406,9.085132738838542,100.0959290229071,75.0
87,30.498161369484365,5.122935916546121,2.8466954380022544,57.97759600888175,75.0
88,34.891699604228826,1.878794495092981,5.673522499016974,88.071553815217,75.0
89,30.458244241341223,3.3209544992628772,10.013089733757768,73.96731017087178,75.0
90,33.42410636829597,1.9355912929150645,3.886683021247033,77.52070080422189,75.0
91,29.178045208805166,3.0560743177035055,9.037336524362491,71.34520873453505,75.0
92,19.93586224600804,3.8180136405295158,29.977121300079627,70.97347098778185,75.0
93,27.75723253793192,2.3901152907966545,-6.711272218837625,72.91857693873314,75.0
94,34.77927115771238,3.326941685291044,3.4510640012414395,81.3486682878958,75.0
95,26.575459987400357,4.386059934190966,12.256145687320515,67.67080126748567,75.0
96,27.567042325950784,3.8062291322947654,15.21392121180271,71.72133648189556,75.0
97,27.474782197983547,2.535016566836025,-20.186503286454055,61.290318782693774,75.0
98,35.56376897315502,3.975758478831049,1.0212181600405978,73.77585532764346,75.0
99,27.558361500005017,3.5365066867388966,5.000991578953247,67.52967189957485,75.0
100,44.8717497232072,4.649319522904901,15.820483331956677,93.65477542386938,75.0
101,33.255696140373296,2.688292032621628,-4.484546587316169,71.03978849696813,75.0
102,28.489263672950422,3.3966467753141214,10.117284308550818,65.49133247343366,75.0
103,25.38394700268387,3.7863413995524806,27.826149960352794,66.0485988498568,75.0
104,38.09654074124873,5.039471064953571,11.545515282551758,87.4391675050477,75.0
105,31.004630524180527,5.487847148672094,12.677360652267085,82.7997106373832,75.0
106,32.04706214542038,1.965950823203045,2.2689249388795014,74.97046420244135,75.0
107,17.788265412075567,3.338404996760716,11.761885233959205,55.81769946249011,75.0
108,39.59096711205792,4.521625601214973,7.703541431996053,86.04918390110751,75.0
109,20.109368534597483,3.165412426090696,8.027322214339465,54.82504957643272,75.0
110,32.703317751688104,4.554492415755902,-2.3292189487462434,78.17661665385099,75.0
111,31.427145699143175,3.8032565959835973,-3.4743259333617846,77.99715191824903,75.0
112,34.446916944947105,2.588076176680483,-7.562949872885312,65.26679155559512,75.0
113,36.03958513102351,1.8017704224727404,2.5348255352334794,79.04031064721936,75.0
114,39.2531196480193,4.010570427315472,8.942995672987873,92.26733779924479,75.0
115,23.77180565898494,3.4637604563214817,-18.08258096817427,59.16460428576443,75.0
116,42.18335399319949,4.261869735420226,13.123827707997261,85.22163777362343,75.0
117,34.0257186377123,3.8230405617199152,7.018474131643401,82.61290512403424,75.0
118,23.047794479279418,2.9629598340169774,11.383761238800973,79.50281131897921,75.0
119,31.3545740307307,4.688837336582099,20.421859468586796,79.39334199665976,75.0
120,29.183405289562042,4.7996737929716025,-9.965438156913851,69.19440895895647,75.0
121,25.058461676183914,4.541931024220415,17.21244018339564,73.77872680114976,75.0
122,25.908402581369707,3.2925331679668375,1.5181964297704758,66.47644701609912,75.0
123,30.000818120008056,2.2642421901924266,2.0010774496863695,66.42591849725046,75.0
124,36.26518327636208,3.7732318030848546,-14.230797620590732,79.99848008454569,75.0
125,23.25506930728408,4.754184725029488,15.151966532770633,55.38770133328789,75.0
126,24.425722749037075,3.078488488682922,16.02841481907266,70.52079874696997,75.0
127,27.917030967887115,2.383002773592859,15.710303666277822,73.00264646643281,75.0
128,34.02571289683103,3.2907829668050015,13.549794599615224,81.16221109665354,75.0
129,27.375026194398604,3.4131021720903623,21.78408020336662,74.55231287942973,75.0
130,36.836992609876276,4.04006482059783,17.85407772812678,72.72152709391663,75.0
131,17.574500736843316,3.0511508864361296,2.1855486299439644,67.87289580066435,75.0
132,34.57742303840274,3.807363741275821,12.644293278994335,72.39581977153512,75.0
133,26.176334101531182,3.5175790122338504,10.995709760317494,59.22318301552706,75.0
134,29.480809956967164,2.8906899682688536,6.231140899640663,68.18135851568027,75.0
135,31.398777597193767,4.917585760145902,33.141297575981895,79.31858411490369,75.0
136,28.884330413493462,3.4149183508420227,8.39653258317136,74.31307683665044,75.0
137,23.853701479366556,1.9595424295287447,8.215029391236133,61.40041412048492,75.0
138,33.459934290667896,3.3592198576123056,-8.568941770886152,83.60213486619797,75.0
139,22.596295791715775,4.082674889996632,34.382739869653946,55.15033832375066,75.0
140,37.674877396541056,5.633719226820905,-1.2607151036945705,88.37238561676183,75.0
141,27.376386582007576,3.8274840270848505,3.977697111193404,67.20770897077787,75.0
142,31.888871671118785,4.170389343502597,20.002349490921983,78.72811271569009,75.0
143,20.630897183524233,4.002305555123557,-5.585746942492243,66.20405517018887,75.0
144,22.840414429672517,2.4219742812275906,5.014139593780741,65.19857236380203,75.0
145,28.147256315497785,3.0216355338560783,6.556254319694299,72.51581148326798,75.0
146,29.41410275557647,4.8621773424612424,2.7277160432176206,67.22160111029714,75.0
147,30.961952159846152,2.7626824367890834,0.22311523142067458,74.84490735994251,75.0
148,22.36249919076032,3.6009329457496633,17.22908903092911,61.21641510112341,75.0
149,38.46152064327403,4.796403647835711,8.809458519965315,97.14807586277058,75.0
150,21.6395717814528,4.780181522640295,0.48156823485795464,61.48563558574128,75.0
151,30.04352546102937,4.710700143359889,0.05307676720027743,84.15193480850847,75.0
152,28.301797798023976,5.546333145174289,14.724873712941012,72.1101528461803,75.0
153,32.7094613602201,5.218956258434861,-12.828030070669033,82.07396521871364,75.0
154,30.85068857848862,4.145564457730288,9.521544530821192,80.21181388083234,75.0
155,49.181213672550314,5.108951890499731,4.342366161466558,101.31275161761155,75.0
