unit_id,JobThroughput,NicErrorCounter,DiskIoWait,PduLoad
0,33.76252031063643,11.63769891120398,44.52452465758713,98.20493580843777
1,35.97860900142961,18.65859387919187,62.60559467636892,85.19832490553355
2,-0.2572040069534456,34.65309319698134,35.88502244309231,73.35969198042686
3,8.048892379416753,54.730201090223915,31.194809924435503,83.2854310986203
4,15.727100666720402,22.399396183318803,25.597879638108562,82.23208587987494
5,26.414518454183316,3.1078371447190243,66.416754218045,69.93708866528807
6,24.02557454291017,35.25746482604936,80.65689416279143,73.86477478933108
7,22.42808756563109,6.24027655792273,66.45446841120602,54.315660043381946
8,25.346769594507187,10.263646922580733,74.90338414135601,74.4998290485219
9,17.545511474542955,16.02094961696828,37.15862145505594,90.5438956739517
10,28.12881366347611,4.11329540638819,69.43724575463233,80.14145082055416
11,28.950308569321894,6.507802970790261,69.41321427308112,79.82122460138916
12,9.733516628770769,11.542795424031938,35.20224561767269,70.87575822125551
13,23.540765380199993,11.289474882952096,52.694168027163954,73.8730112203005
14,4.8153912705724835,29.130664677972888,45.83482096603183,77.07112613550515
15,27.102425246023547,0.4938436018489334,48.9914171189709,75.69550029705852
16,26.642886100075074,24.780789360165123,69.75660052309131,71.12875045348888
17,14.587060124714794,39.97006898929262,35.040220848022095,72.17792011199577
18,26.293555948283007,26.291279231729487,61.67809808314874,71.62116695991907
19,21.109828788500824,23.48269917828499,59.756105180585955,81.44340197276354
20,37.203803851835104,16.121557284883732,59.691642137202415,89.59280393065863
21,20.721522841160866,28.738051947419237,51.86757712256165,77.78214656260384
22,2.620033375140397,33.031908609465,42.605686744978115,67.22052065632124
23,36.80066948879783,17.44180987792631,52.969843660161175,86.07761829519396
24,27.528783152709757,20.43001245360283,88.82639986637228,79.79229250353151
25,-8.702211442638843,44.967552764030316,64.20915939008314,82.93248779536957
26,21.83162632568392,40.656442955945224,42.59468187234568,90.13505687135894
27,1.8159993153809395,44.04540538468581,53.06128250757566,75.66323915748953
28,-9.327610887561361,40.60804109643306,41.79650908359736,56.121749587280775
29,22.7659489599718,22.184834608453322,39.48434106318093,94.74133680919795
30,19.917830350252235,4.081160353689012,62.17168212375158,59.13663989938672
31,22.15903270775128,11.777502804648284,72.81491132889958,69.50480690806239
32,6.941700057237895,8.744660212584929,53.52937252128237,56.54226091528566
33,9.541050205038676,36.36660531832886,53.831831643747265,58.53393690292853
34,23.31307962804299,21.91193988727287,82.47566184369053,76.23384992997083
35,24.001481632095473,9.50657294076786,60.844350235883965,68.69795280379438
36,15.814392766950585,15.740240371722688,52.59649614937491,68.5359310999986
37,10.321556959547792,28.535697220505398,38.65216709588849,72.89467009613253
38,2.102618178061517,48.446128639464405,44.15706671280479,75.77224973609111
39,30.96177478891859,-3.6140464629599744,82.19562463600367,70.6453012750147
40,11.271877726204092,32.889964386110535,46.94966218638465,72.2967001855564
41,9.900584516339713,31.542279375356518,57.17643573324905,74.24368909402736
42,4.946618025218498,28.337118105334017,68.83982290175015,49.18303841303823
43,-11.404508041062655,29.590813400031433,64.5585040302342,67.88962188820075
44,22.290646724378444,18.896600892440958,69.28101580526648,67.16152470644302
45,7.335963790000423,59.159733854050295,46.88575463585401,85.96752639621194
46,-4.329809256990774,39.832076012621606,43.19602663726178,64.61455627253046
47,11.162110333763257,9.29667007284577,41.237528893712664,74.73524629701187
48,4.56116359101541,5.776357531525655,59.90985614954022,53.83444881758522
49,3.470604418799648,38.76425780193874,28.69042565524843,58.50434446640219
50,22.358117906090634,25.61958046946735,88.1692756890549,58.641968656721076
51,41.31240270460022,6.045036410587827,62.19171456354481,99.18679380774464
52,18.919018431380568,0.8166747834970902,47.42994356076666,62.30523507682557
53,19.92273393418943,23.063731700169612,78.29110710595954,74.60261218567462
54,3.1256178053537895,26.25203474214816,56.18302908010495,66.22244763586966
55,16.528687063746965,29.00947481144469,45.36890992854924,99.18118609205979
56,32.98783152013026,21.213559184727043,57.1161105499447,92.03744960124695
57,38.19407344481745,18.96783773703543,59.55505539566182,92.73270527901911
58,25.51411711343968,20.604098785357,58.245038525013655,81.80774916490195
59,21.234107366706205,4.460198228595849,101.63677500388013,63.97693963967072
60,20.03783744424591,5.295762139531533,47.594637097783526,75.64502042149407
61,10.923931668350598,33.822596874975126,41.96706004957066,74.37784643841596
62,27.288398870746164,19.244247021547615,77.52797942076944,78.10608914375284
63,22.41210941766725,-2.447104953682395,59.61192885886629,80.81509100748882
64,4.806121221056165,18.04496266661515,40.075115574366926,64.61617336234542
65,23.551624196601658,11.276075195204209,62.86189905033524,69.81354348299465
66,6.86886417326507,37.52341690892388,44.39655026872735,62.34672884955717
67,5.888753047690047,34.081549713753546,58.31982258870488,59.304940069351474
68,24.302278213610194,6.974409260628346,60.68819607758841,74.78421659662055
69,5.956399762111588,32.08751615560455,62.42428584532216,64.94773339886252
70,11.369960905546897,25.078273537109045,32.25687654772951,69.4232348342114
71,23.785558727569974,22.02036648733568,57.304845299586034,81.9706631154917
72,16.863406888087944,30.5392397759718,67.63127228917972,56.01468132240253
73,24.78323025987124,26.419300709934852,55.79323533144912,83.89929213976019
74,28.947234726034566,15.106229982712822,68.87711211760936,71.38753067270346
75,31.400531039311296,23.954738612958256,51.26148000278406,78.37460007985172
76,18.390690230494922,38.85081450367027,51.363342595139066,98.35053578686252
77,18.317397134044704,6.039836563961682,63.75459814485772,78.06599539571224
78,21.639606194382672,-2.845959868675031,82.43159060725414,74.56915800694864
79,25.699957027536982,18.08464513254012,65.36025471620987,61.428708205345536
80,36.26876007788476,20.276676314397612,57.54925756845245,102.6256363150505
81,3.0199427079529313,38.42758085765091,56.10213667591088,60.67803510725407
82,41.73757880784216,-11.127285396732152,52.939414412688876,105.68247758989274
83,22.920867225740164,4.216625410899205,42.35038485279115,69.89363305148218
84,37.016279577439704,19.930525161253154,66.58570548402372,91.95858863879499
85,24.310477439090604,37.12443550188472,61.98210058602103,88.18976135324797
86,27.307788571547615,11.575052830594913,70.94934433501291,72.66389731393474
87,39.84113569358635,-21.30667047661828,55.589173282182784,75.24028068360045
88,-0.6038072347258514,66.40249089027273,34.804237644610836,83.92584956792254
89,14.106153810497872,4.336032094396458,64.46227789124244,44.46612429340317
90,4.823563113196055,51.246066342961555,40.676811622248934,77.61115622193833
91,21.11822410310341,19.567768617236503,67.49161891949241,68.76517726618691
92,32.2111100100862,37.76698362044043,61.654030392921086,84.97813960301366
93,0.7444444700391264,51.71244228154766,43.5581061621578,72.955389570606
94,28.719478389098754,-5.093982416652885,56.78235079108311,80.37992389561781
95,7.545244977423544,37.73114126549208,47.48296392657604,69.7869097512252
96,26.932273325223576,6.086212941976705,59.07563014023146,76.99431643592546
97,26.65868230315905,-0.36182510928317235,82.05124378494563,73.21313605468741
98,1.8769923132226578,47.07470327593514,75.99445227862812,62.82329868252617
99,-8.328690026900155,34.09867156504263,54.10391641221264,84.72261477771603
100,22.828223040320044,22.820874526762896,48.786921013173306,81.13362855971417
101,13.774176866793425,17.043023912599843,48.79241112033594,72.80510987105983
102,17.770653464321153,27.76078647779487,55.05659855983933,66.37999349265806
103,-4.9829559035506445,34.53952241022962,17.481817282765707,90.35349344933682
104,41.58433934427709,28.2333556154719,62.33870440502596,86.93959497393548
105,20.990409341044675,8.05045822617544,58.129592326671606,80.60781391318294
106,32.24928166873697,7.263225494913865,78.6147334566774,60.72484244812636
107,20.919216128732305,10.870355039967048,72.6362906427818,58.26621913875811
108,21.844314479393155,10.392267569015745,70.40186629964903,62.96417913067717
109,22.584075178383905,19.233999629497823,53.88610431662346,74.51906454194426
110,31.987857481529673,28.176369129841653,64.2782388189527,93.01323981802969
111,-5.247839540936901,37.03076320189285,50.972295175847314,72.6238452325106
112,3.434307489503497,22.045414484205914,46.7101067023636,74.63325495401935
113,22.8005373252262,14.611905090407841,76.58461823495534,66.8664361863348
114,15.096205943039989,41.596773653431164,65.09279914288054,58.578878485608435
115,21.958828866436942,32.42727082365717,63.70705330357489,66.27933634321649
116,25.961888144947817,10.838093424181725,74.24736932022455,74.06895751048526
117,-3.6905511435707825,42.65036944529223,75.20730737833634,78.46179606089183
118,18.87450820267125,23.563514658747444,75.37132629888396,84.66645793511508
119,15.122591245024758,45.98545779309812,76.39337961164237,71.15859703089976
120,22.71205357652039,24.530257034666857,78.76711029016907,73.17669556674626
121,25.881640883270066,18.669753983275516,56.76027336463106,80.52360951715916
122,-1.7729347814001193,29.66748462039774,52.98491383640563,50.033535387751236
123,6.531265019230353,27.704329969476937,48.32349919393776,88.67125430868232
124,27.932684520033117,-9.449701888813172,59.62921803785484,67.36678109521763
125,-6.577638096513871,43.26717766295349,58.65614674585531,62.233472758410365
126,15.905705022627092,21.05412735196139,58.53909048433072,58.0695226787128
127,35.422071720897414,23.705183276043748,56.12495679668174,98.97683670006383
128,29.622389798000285,-8.358802506266,79.70182482377267,74.96572644106587
129,21.45304284291233,-9.915751491332117,80.38714410315791,63.22007452213713
130,28.981524671164525,11.9060111224559,73.14850292746513,87.35747552891333
131,28.541384673494214,21.505709266304386,57.53471398011363,78.10835446930722
132,11.823191914422981,23.926863888530264,40.56456923597946,58.70865716817423
133,18.46226217739406,11.457201803883988,58.774346114818925,80.17958052064478
134,24.819254754337436,28.754344471073537,66.4576877606619,82.94141277957992
135,-1.7630206399226962,35.96286930169417,26.5838991687567,70.62521468333223
136,9.59652791897095,10.25451398456803,59.951774807015205,64.71900330204532
137,21.781121759420344,-6.297253429412356,75.25182257672934,83.158128710108
138,41.28406303172265,8.76384814617392,57.089720219257664,95.0309999242123
139,28.330187621982656,14.658235701812387,78.9139798831341,82.05726333325762
140,18.772090729319334,7.004115772459304,64.68524752262422,70.90541930854448
141,-6.992284296288392,44.77993013357856,60.642697090582864,59.5918839477971
142,17.414860547097096,17.7267998357949,73.6379345557793,68.42002884975092
143,-5.631962292742465,21.75183679585785,52.431749833164645,66.71087692625275
144,19.030181011349253,24.89339427577105,59.07215114881011,71.67661887472116
145,14.714303747144047,16.07879686098052,76.9420112975661,57.600572053621036
146,37.0502109854089,21.146298696682393,66.23320034639438,89.40585112274228
147,-10.617865259302263,60.70906862727117,45.55720754706411,82.54555879686384
148,17.336932145826438,16.725489563755602,46.98189855486052,68.42428243694275
149,25.845938805920767,-6.155222103869239,80.58745271266582,73.10242578149727
150,23.613940731942243,16.641817756404812,85.34771165853124,73.50059301428745
151,28.41409103744917,7.2963801483042605,60.082781365024424,69.02094567707128
152,22.342524512108703,-1.9474784689440945,63.389376263149465,64.77041679912544
153,22.728636741226175,16.413541755075414,66.05681651593689,59.3580975522166
154,8.600677839232445,49.89150580408169,44.092287811654224,59.85982992801984
155,36.1827522338293,12.495651478173293,86.71572923631747,98.61356672842228
156,-2.8496648035637486,24.95644294371688,58.50490073537607,56.608713326249095
157,11.18442608885714,-3.576375975010137,62.532632136139966,75.73429155777472
158,13.407018091891452,41.37067456529854,58.848015625090255,82.2703887151508
159,12.54084730615712,16.914277721900575,48.68237259896367,81.45640124612255
160,5.306672673402205,19.189326966160035,30.431230456703446,53.37966762791013
161,24.194344151853414,30.82705054743188,73.33404086516667,67.82259390270129
162,11.470798323011175,28.17623177188942,46.2077994930864,99.9742772731662
163,26.15143626208841,18.6989611104041,63.334341229981334,73.7827979310569
164,9.476606495872085,6.380399543900898,47.94519407017777,59.477571906393656
165,28.461935736953784,34.90809104238245,60.20195745404257,77.62930592514738
166,27.697442660624603,-16.859375403731054,67.78713508821795,62.18205192599721
167,-21.64700081691885,45.9072957080983,34.53828393199471,61.948089019527565
168,15.740758991214896,9.578691460258339,61.4203814523298,76.15757783717308
169,36.71342376763444,22.4543702094144,63.25902764456289,82.14950089219892
170,17.399992076982684,28.392889328844408,50.64828635419792,74.94617227883197
171,-4.982091970868581,15.760126417415592,51.01300248053964,73.1070336324562
172,-14.173206093755564,31.50783989293881,41.20868043395119,58.54583469201752
173,11.548815550624386,34.73576407355939,47.622017551414324,81.14866915616133
174,20.8685125566195,16.037431287418705,62.80954794181806,65.07533958881501
175,16.112510985905075,34.95504807719559,75.76181602791608,97.03884597943204
176,29.623299118757895,22.976053613520982,79.9301719981913,83.35983155196097
177,9.469378795620548,23.975264538565224,40.108467476457804,66.0490386540495
178,28.887917245656727,21.69690404355851,49.766217860701225,83.35525633845364
179,34.218497068273535,31.025805096341948,74.19245267597736,78.50107597661986
180,24.046968247281203,19.893183049811817,87.07906147060969,58.674333968224026
181,33.360722566246814,-12.514711471917577,70.05488550340996,78.02768607646257
182,12.591407228701,31.565257778424147,43.88095893101885,74.60909902489048
183,32.874151585338176,10.272037018798834,65.35633559729341,86.02451200040582
184,5.263446518964927,24.23167757403612,58.464352752505285,78.85810743687739
185,10.087573035762098,22.02411999618404,53.298916549099225,83.94188391517282
186,20.903071391521536,25.421555358820235,68.26982648678877,86.41253391835103
187,32.155088991020556,21.503403551454525,61.481188255718514,85.94777877205154
188,15.335977172365094,9.67047584789164,66.00121938785097,52.82716813898866
189,28.058712594546883,28.408331671419624,49.10185313850177,105.48061801776468
190,26.279087780739193,1.014451014562475,82.76856731334466,75.93411367478087
191,14.804842399654714,22.941565507498655,50.087515106938454,56.583740507271976
192,9.221252719787708,16.233344718914477,67.76419063690386,58.8630902152164
193,16.694659880874912,12.875899081426459,68.59985527307087,84.88671885817588
194,25.118683370585178,26.535956550331665,83.26702445474218,87.41579984623108
195,27.28040451725216,4.449364943801031,64.35347695136066,73.27652587583931
196,21.68351393106233,3.29987007998875,60.24158201593041,68.85386073494422
197,30.519207482788335,-2.3345361575825176,79.54467849442794,81.07707265719938
198,27.569225910939952,13.312036789271861,66.34007021514603,76.12775771332251
199,29.844221319025735,24.483760067119892,78.13331844024924,68.97542489238944
200,28.233079575771335,-11.175245371492693,67.79805670481305,74.24159470743761
201,17.109256314292313,10.848374248865872,78.34697411929712,52.03034639197071
202,22.576597279038623,27.931621396222706,69.55697966005654,98.84028124683742
203,34.399214804630404,4.398043884669464,79.38969398797802,85.06622794076017
