unit_id,ConversionEfficiency,EffluentByproduct,do_InletTemperature
0,16.207260220185926,22.2145728156573,5.0
1,15.589333682478106,9.934145608284307,5.0
2,14.927597040116,33.343133460121976,5.0
3,21.502790023968124,13.940687414005582,5.0
4,19.25847548258293,3.8246603675913695,5.0
5,22.311105767491643,20.58434405099789,5.0
6,15.6719428945684,5.183842980071383,5.0
7,18.687779731312595,17.33068087375534,5.0
8,18.31153318315091,10.568156774424608,5.0
9,19.141623528865242,2.234158999939619,5.0
10,17.979860617666453,5.401686574784071,5.0
11,25.369554596613078,8.91534932256455,5.0
12,25.244092255943716,10.299727416349185,5.0
13,25.95118710642738,22.868390320808587,5.0
14,25.165712243965302,10.040938874345143,5.0
15,23.005378578576636,2.4260604114648627,5.0
16,21.086954667094933,5.966604907800222,5.0
17,21.725217819035,19.447188314744636,5.0
18,23.842417496416928,5.403940443546212,5.0
19,11.384290621098721,22.76594037269266,5.0
20,16.961205683583206,21.131081048286372,5.0
21,18.66201099542078,20.602691086038263,5.0
22,20.04779988665702,7.8605295931238235,5.0
23,23.810281847179663,16.549671024405168,5.0
24,18.375068112541946,13.998449080301503,5.0
25,18.28290403546737,10.2958691057386,5.0
26,23.43118396156261,-4.571515486154915,5.0
27,15.85868382693809,25.191700181698394,5.0
28,21.50734234014274,5.787016826694827,5.0
29,24.010919013160947,8.369443875787555,5.0
30,6.919277125258,11.194793557751382,5.0
31,24.0149923549035,16.61540134134939,5.0
32,20.743971861720524,14.442423918917058,5.0
33,22.850969575061782,9.95691028792165,5.0
34,21.592587698070425,-2.666007943070028,5.0
35,18.275520666115465,7.589090983964747,5.0
36,16.601878522312457,23.15559382695426,5.0
37,17.7405289770434,6.556321253372683,5.0
38,23.040921276234442,-0.6735421899204006,5.0
39,18.7663781065666,13.500463090905173,5.0
40,23.823369052251223,-2.964293621186213,5.0
41,11.004773340764707,27.948721582376464,5.0
42,21.015512976342873,7.61732412233481,5.0
43,16.30039766376104,32.057314583271676,5.0
44,18.281972728696623,-8.80984053486229,5.0
45,12.999182572658295,15.9615494604081,5.0
46,22.121412123558247,11.722946105809516,5.0
47,28.258464431080004,-0.9677373310696407,5.0
48,18.094784797159427,14.997534095150627,5.0
49,12.38471408763408,12.406926264860964,5.0
50,22.097705889862368,4.883270900275323,5.0
51,20.93852957179882,9.02840337285799,5.0
52,19.778288673338118,4.44717595443612,5.0
53,14.82694410385169,7.115911387808069,5.0
54,21.5141327889575,-9.631613751747249,5.0
55,21.505033700564585,24.157985189744686,5.0
56,12.065839349870734,15.92413279080241,5.0
57,21.92539623807035,2.2807283852450198,5.0
58,22.471134870263516,22.395094532035362,5.0
59,19.873956486982227,9.091316918384411,5.0
60,20.073433711684174,3.30960962835817,5.0
61,19.480501064122034,11.336857813262455,5.0
62,25.08997134306118,6.651263011669723,5.0
63,17.20925410010919,9.80991377531247,5.0
64,17.85571625410014,8.804940953097093,5.0
65,13.072335433667247,18.13319463031199,5.0
66,24.434046797987463,9.186664373289991,5.0
67,25.043858414693823,-6.362790803926945,5.0
68,22.88363153075371,6.854690027870487,5.0
69,15.51985857523062,20.394418857250106,5.0
70,17.699129986298274,8.49423442110405,5.0
71,24.984249755636437,14.16016031551493,5.0
72,17.599716890203695,22.176122921443273,5.0
73,16.87449561563352,15.41922295866976,5.0
74,16.917437572626145,17.57624344424901,5.0
75,16.53650738938538,12.632441943138826,5.0
76,26.372363574632033,7.149095505536461,5.0
77,20.457342653468988,3.3966723815848354,5.0
78,9.101888626132112,-2.8636661459414423,5.0
79,15.941241008611229,6.833344299685384,5.0
80,19.025056743241844,25.15959517852196,5.0
81,16.096667702535797,1.7991056314770653,5.0
82,19.93491048437647,8.08133575838711,5.0
83,19.202682387023955,14.627922494704894,5.0
84,22.57725603409452,-9.94985620408271,5.0
85,17.74188009910618,6.847507172781565,5.0
86,23.15353986989973,23.916467078022457,5.0
87,20.868407325312567,17.45108265946316,5.0
88,23.37388107810992,2.4524776218607425,5.0
89,17.37599736882178,4.352581497092608,5.0
90,21.067509698680556,10.502245199460226,5.0
91,23.59814986065859,13.434198345035828,5.0
92,21.410409072460784,26.136627087955382,5.0
93,17.32926993638059,27.670282583873067,5.0
94,22.39206550627711,0.9572477647689261,5.0
95,18.9405217876538,2.8861542974424808,5.0
96,20.926216800161818,-0.8885994854780144,5.0
97,22.39275121306642,1.6540559221246873,5.0
98,14.606643377469984,24.81158518084731,5.0
99,15.863040365090416,13.453730459077482,5.0
100,16.11872366398627,5.3254786314794815,5.0
101,22.82765468091783,21.059727621752323,5.0
102,18.511250084067157,16.3754160055053,5.0
103,21.75962915439388,0.20262825346111768,5.0
104,15.934526384735905,6.0218474251814476,5.0
105,21.13579285187166,8.855289406389083,5.0
106,21.32819161360025,4.55446055027739,5.0
107,23.821700834914054,17.394244677536282,5.0
108,22.40301628121341,15.682999737351896,5.0
109,22.545809640833042,-5.032526758216154,5.0
110,15.451143181720925,10.896872018719975,5.0
111,20.148564953289675,3.5923364730148215,5.0
112,21.132278985309327,10.472152604580915,5.0
113,24.51307948480668,16.816264062203487,5.0
114,17.590887833337312,0.4010770584892942,5.0
115,22.878350856119074,19.885556552106678,5.0
116,15.771021506604846,8.678598124130161,5.0
117,15.93023163046327,-3.701857157836134,5.0
118,19.257723194031303,18.558977150200565,5.0
119,23.116029576953967,3.1578068236882952,5.0
120,15.945917438218899,2.2550982622161797,5.0
121,15.015747246926713,4.895334152693471,5.0
122,20.39745206025874,1.8940963120313654,5.0
123,20.746918017098963,11.089589829797898,5.0
124,13.595084457533723,16.159428835156255,5.0
