unit_id,ConversionEfficiency,ReactorPressure,EffluentByproduct
0,20.266629587876178,69.38184383931245,18.202520485499996
1,19.403443639372632,72.1621907791693,18.64274482576848
2,14.916660756419384,66.74485550188606,8.110027320808435
3,22.496752918149546,70.87286765984197,7.277990480261315
4,4.107446428162862,73.04285586275523,26.658633022270944
5,18.148747283000866,89.61505038105216,17.11114338463669
6,17.802390553235345,75.76718168922508,-4.356600705277133
7,8.713405404350778,63.360111759538505,31.935470016316565
8,-15.58770277599396,67.46176327541811,53.00828757488422
9,17.38486670390299,60.643385881848666,11.131477747493904
10,9.085363614312433,59.19885121647317,3.869766589029621
11,18.6809303019951,78.12014994035154,26.615001919427172
12,16.75829189634214,69.1312846540755,25.702416052454133
13,21.902569001411663,83.29763392066356,7.2094021791781895
14,22.42658206698514,73.67310252252427,10.489475436263225
15,24.939868072049546,89.06399667143823,6.6007228271445415
16,13.038183553395365,70.59249800116353,15.464467680141386
17,3.9039140530404275,70.62210691803892,10.73400743990677
18,19.85757440633653,74.35945625080225,18.407837703436897
19,13.567669318820645,91.77723304549971,13.903055449959554
20,19.85845879699268,84.29221328687161,19.414471412944554
21,7.841373669922216,72.2528013751748,23.532264464762044
22,21.71719623055432,76.07651795039656,14.833507135993067
23,24.44809794009208,85.20742849777521,20.735763417628718
24,11.480489193547799,82.62254106019452,18.055561892029235
25,10.733680239859604,55.483252749311674,12.915003231733909
26,22.36550038617884,98.90984948845579,4.42239997004867
27,21.405319670531537,80.56872509687001,11.45867465451757
28,16.696809048850774,83.25655075820383,5.39360697022285
29,16.78882974525435,77.01875228815696,7.987427325179085
30,14.710476658006435,72.10151083054946,1.6463601544823856
31,2.134701428498863,75.72223353386106,30.54686768348774
32,20.40725040872885,82.52164679003278,11.44813845310658
33,24.120234132233836,81.13891415570673,10.640201946997335
34,19.18206658802235,62.93337569553458,1.0963513542238985
35,15.653526894795721,78.98201378873058,23.337895876622625
36,19.731068248694633,83.83193743637395,18.884949212872183
37,18.83515519229672,88.14590488604287,17.32059874908696
38,3.9973222248402593,49.35550688583252,31.73585842912466
39,22.377432487267654,90.37077548312776,20.17686324799728
40,-6.246426357138573,78.40933501020643,39.633495190307315
41,13.56241567464967,59.00123224669967,6.802671167963366
42,27.423865985638535,81.08092401939811,-0.7179068168268277
43,21.40316625100197,67.10878741749055,22.343594541817232
44,17.582579075434463,62.35691897871807,4.474017198731047
45,10.20039537799811,70.2336635155624,-1.653348038803994
46,23.04861249562699,77.80970540504133,14.660695684616329
47,17.37641472994155,71.03605929971168,14.45652339395383
48,20.141958256023116,74.16821744922802,28.303650578316944
49,14.167675535913514,68.9920593885274,-2.8790539477219905
50,20.845839198043887,86.26211189232987,-8.700107276415155
51,1.069513949630062,51.94357443698384,23.25449642405826
52,18.397233472067757,73.85587995275492,-0.8969511439493711
53,12.168066517464155,74.57804969805576,-2.6533664414054616
54,13.72256292364882,73.69506507123428,13.169104670138791
55,21.441731634846974,85.02617983210293,15.732175187185078
56,11.602298791609778,63.906762353443135,5.121691375658559
57,18.404084599749147,74.33177414505373,16.434982757686118
58,14.538579715063372,88.95433847367737,16.54970989779992
59,21.334540992946888,92.86846708475754,10.937386949477848
60,2.6052647078713385,79.01002828151955,39.20805127739784
61,4.847842871490439,55.108210112779496,12.93427011875211
62,23.255696822436875,76.60832221022144,8.616531970350218
63,21.309719594952806,84.26623292357834,6.156415776522387
64,21.42972018754929,77.95242105675986,24.305992904293298
65,9.709407065947442,57.49562457943458,18.095756087309542
66,11.50780158120444,62.29322415657119,19.422125640778127
67,22.367643689457218,78.28737304346974,24.00954389247645
68,16.924812037783237,76.9747952535539,2.9387503068776883
69,11.999396816733425,87.6481966828794,28.09118973839677
70,20.09996573585037,75.58599546042099,10.004883273682296
71,5.817957441122941,47.66539196416395,5.046528435753569
72,14.413144866723682,76.58552084314267,12.712958115451933
73,2.32620526270688,53.840795931974796,23.657443681664166
74,17.953963728749137,82.87110906427073,12.286481738700529
75,9.093025652404698,80.3589424069803,33.61251186297549
76,13.91882665584039,73.85122874859307,8.534459187274539
77,11.959513284443812,69.84811775110363,10.150481650967388
78,21.258155574368406,88.76876840316248,0.6152736415935447
79,12.090846606529398,77.3115680280066,12.600308872105055
80,1.7005247100459855,77.98165285177221,28.951809757155097
81,24.06498611835739,67.53280637599782,18.420583478802104
82,26.11874424497165,84.77320584407892,19.79581088901082
83,17.286510290345355,70.31360572213703,15.604399291401185
84,14.84059390781291,61.699637921284115,17.920489703106018
85,16.88666624437332,73.52314232752319,10.574934566707997
86,19.768734246177452,68.16303011763631,7.808920841017127
87,14.986610595934225,83.95485530191151,15.702183470342415
88,-3.3195668720616283,54.41458417636037,30.591301988698792
89,13.434251883057609,69.5688923055947,14.207366975931656
90,6.359763354219043,45.76234191212778,6.495486479932506
91,21.229293965024702,86.62410228504919,23.223239307783942
92,22.09221145328609,96.79564360138,24.106730979239032
93,21.41364477796597,69.09274398907405,5.457085281789132
94,22.54108385846117,82.73656780999524,16.895543851241897
95,24.571437611951485,95.30705173218387,6.6101170192266325
96,14.63302058651221,58.56677295614459,14.858430441448897
97,22.710722470789303,78.11659749712747,4.476022113199191
98,-1.410109141341963,79.62672107698661,33.93201695488252
99,12.167591769932242,61.1608987448842,6.549101485336387
100,20.86076291994537,76.4878160460053,8.57297446464612
101,25.730005886643124,100.94334029907841,13.803331042470749
102,11.935592666854568,74.09698453962321,11.99425328741765
103,9.881251937266903,74.53280024066324,17.752112038368338
104,15.357645487662714,65.15141912871978,9.30620538274393
105,17.667304817426967,86.04810222664912,12.13838956060536
106,0.5714333366679536,79.78199603805052,31.396175960435393
107,26.511483341245114,90.53434004088203,13.19923896290847
108,24.38487189010359,83.92289204479883,21.97794417353997
109,18.460875725002616,72.81999202084064,8.230276066424043
110,22.27954562380229,72.35627560976047,1.341159279496381
111,10.60575966954078,73.13089466585286,19.716872682901688
112,11.868417187698638,60.805258455196274,9.826486133484126
113,23.233168776855816,86.24266195045936,23.270766233498012
114,22.631318206016875,81.70136419550605,8.60071643509102
115,15.93732910181696,81.1614884136776,17.55974233118853
