unit_id,ReactorPressure
0,69.04676931854192
1,67.92053067696096
2,62.646857348941566
3,72.758794155448
4,78.65457011741438
5,91.58591258344478
6,67.8797321488198
7,69.89415471769746
8,70.88224436707821
9,57.90006018746184
10,84.55230238377723
11,55.58299718011824
12,76.92144890686711
13,78.39188961201019
14,81.28326796250353
15,87.69158571160608
16,64.69018874476322
17,77.87912504325001
18,94.42654775283108
19,69.3982570559301
20,67.46523655369579
21,70.02364269543709
22,44.8909598105784
23,108.91352035601905
24,81.01175410232864
25,90.15318285502549
26,75.58857045636671
27,73.76275873479929
28,74.67174764512538
29,80.65889651921307
30,57.460480204268784
31,64.77900958319773
32,81.8532743351793
33,64.42053845987682
34,41.15524372302593
35,51.53621177384932
36,63.7649681347477
37,66.07828737064884
38,68.46185381019869
39,76.74813367365536
40,73.12359704327143
41,74.09381152649233
42,90.42502603685487
43,70.57623979934074
44,87.1641731159023
45,67.35617286421076
46,78.0710539699526
47,90.56480005697992
48,97.37014263027386
49,95.64449080351558
50,75.43126283518626
51,62.75741350631119
52,68.67889477357338
53,66.73872170418107
54,85.87380744955848
55,85.36335620298613
56,85.41908631610661
57,62.78251756661059
58,82.92263862284531
59,83.51333219362012
60,66.81837262334714
61,59.318455085356746
62,75.2678558951136
63,52.07130561927349
64,74.11218623618915
65,77.0620650957591
66,89.49142222489427
67,69.43692845957457
68,84.67304728822198
69,83.12250255980281
70,84.22170983257307
71,88.81883934442273
72,54.01622265709143
73,71.2920212645919
74,58.342506192457606
75,75.4214913046609
76,74.60568234875618
77,86.9774648974798
78,86.72371007547414
79,72.23919725493381
80,68.88676747501516
81,75.03843030382137
82,69.65731724473106
83,72.45714997381127
84,87.87974391453592
85,56.545154211171884
86,70.3166096712573
87,77.22412204543274
88,70.7594980640976
89,79.5615320825794
90,68.46263674425519
91,69.2013493470878
92,79.64134013052887
93,54.19626966449858
94,80.00883734789254
95,68.66542408929536
96,96.483247004567
97,67.20472820328277
98,68.49524518643345
99,71.31782232356738
100,67.04239653203125
101,83.99384354109195
102,61.04747603590646
103,68.8652770167419
104,77.16740291250095
105,81.14085186170331
106,86.63771580827454
107,75.65796287453819
108,92.07693540793767
109,85.48448732444338
110,81.40868556496557
111,85.18091901330038
112,69.69511933126672
113,79.07764540069519
114,101.41615729788141
115,90.2002686938589
116,62.42058031577986
117,74.9644248488736
118,59.243189061325964
119,61.16219402297036
120,73.85180969579456
121,63.644241812704884
122,76.491995692029
123,72.84581564379367
124,79.93810981030849
125,67.83806314429661
126,64.11163698217936
127,85.9965783009517
128,77.97099724868391
129,91.11362743729829
130,81.64002462532355
131,61.338985906960346
132,60.484361608006154
133,70.36305992404597
134,81.91469738306931
135,75.49264049944436
136,72.00434201639256
137,93.3339753938313
138,51.59523130226473
139,77.90290013872956
140,87.69102786840135
141,74.51292462555399
142,97.11616337150932
143,59.18072772042323
144,62.43485348567885
145,73.99277758428804
146,95.23315813004206
147,74.96731758759378
148,77.24046967938186
149,79.57620527563057
150,58.9636228276104
151,76.14333773692273
152,89.37300167555537
153,60.820947797161395
154,79.08072795439118
155,84.91687887545666
156,80.7776071679598
157,70.3933572054371
158,79.79572051146597
159,82.48876846150671
160,80.51135688629874
161,63.443056100700865
162,77.34782624204007
163,72.27758298683418
164,81.11420162560631
165,67.48041768902614
166,64.38031443932113
167,68.33918203690936
168,72.1678455141194
169,83.01527422733825
170,74.38446418505302
171,91.05685347456584
172,70.53207013335094
173,66.98254572019573
174,80.97150835152615
175,87.45764943566743
176,80.84855013978081
177,66.9705122367432
178,74.30221870661492
179,79.36237791001142
180,89.13132734207679
181,66.51599302517506
182,83.05738407178573
183,80.8568529832973
184,69.04086206497865
185,65.99921409821377
186,103.58117684200548
187,69.80529161276543
188,73.8825209316133
189,86.56595671990038
190,88.03745455940408
191,84.65617685513898
192,79.33522210432375
193,79.56596394987154
194,66.9500306008054
195,72.07615148397147
196,62.25018832451617
197,76.06225360182732
198,78.61546839620104
199,69.25548032827507
200,55.961852266217
201,79.62559445284695
202,72.3555942909795
203,85.35542985556155
204,76.37347792199344
205,64.54076431545055
206,76.03889010377279
207,66.5900326918607
208,65.01928646149833
209,68.13899972749398
210,61.89029702646048
211,74.26470201654585
212,82.70989012036151
213,72.28742055417914
214,73.07924665711167
215,73.63731035525699
216,77.65775007312047
217,63.967790861523284
218,72.51973444946742
219,68.99352413356242
220,81.58861660519706
221,72.84202346260204
222,74.30751617723914
223,62.12443787075302
224,63.754795944763856
225,79.62789089647974
226,76.00413030587424
227,65.99499327122936
228,64.60693518236664
229,72.16133798441567
230,65.58484301933557
231,90.73738945020816
232,83.29363362262144
233,58.47006323308963
234,95.03816869111716
235,62.913614785709164
236,81.14852106669271
237,88.16856413277897
238,70.63992158025371
239,67.29511236211134
240,78.13760897291162
241,98.89594873670896
242,76.04886257577269
243,81.351787243848
244,75.67245576959424
245,89.32142182458647
246,88.85053244433051
247,66.07677708974884
248,73.66110750687848
249,67.9701251692571
250,88.0074080025013
251,51.11772619886451
252,73.20386950315498
253,88.35096741002181
254,82.35957243508201
255,67.51643754884724
256,74.63606923143169
257,55.93157557222534
258,61.55117349266109
259,78.15941106060524
260,69.74891598085293
261,74.68413644203436
262,55.856073134227124
263,96.67770293080575
264,87.89377185333028
265,78.09697577805511
266,73.19686824263472
267,67.50903773327369
268,67.68156439923798
269,71.5563966874895
270,81.41306653920569
271,74.89213082833287
272,68.76952294225856
