unit_id,ConversionEfficiency,EffluentByproduct,do_set_FeedMoisture
0,17.024775035379484,13.75156354902611,0.0
1,17.552150430235386,6.312127161061767,0.0
2,12.126779859604381,11.263401640677431,0.0
3,9.33289259835172,19.24968908868102,0.0
4,17.160078753536066,7.350600248172384,0.0
5,21.330154338163887,16.545777204545423,0.0
6,17.98979222713003,17.652197392305187,0.0
7,13.257437031457464,21.11111549135926,0.0
8,24.58477653532237,1.6569808534973767,0.0
9,16.19022775044219,13.031632641516884,0.0
10,11.63086535278642,17.364942222099273,0.0
11,29.394519460106814,0.4307518343339414,0.0
12,18.855321604294826,0.9859389238117551,0.0
13,23.963913761820713,0.3040524954728081,0.0
14,17.826462779301796,13.120098877187484,0.0
15,-8.79325104368504,27.481518565626786,0.0
16,21.605558833844185,12.100239551602922,0.0
17,3.429270792180707,14.463896794710793,0.0
18,14.44435004221101,23.957564316928238,0.0
19,18.587036835093542,2.697368830503933,0.0
20,20.740106348941115,4.61572988834504,0.0
21,16.36357012749817,1.20361352003561,0.0
22,17.6782609830774,5.869169495029862,0.0
23,17.90981681118892,16.425399293773285,0.0
24,17.846230711152433,16.057928950240516,0.0
25,20.572445570706417,4.27628725591333,0.0
26,10.882074334810067,8.928463558885529,0.0
27,17.052909478822688,8.413980405349117,0.0
28,15.697087877046716,8.463646441305329,0.0
29,16.28747542822753,4.582857163247752,0.0
30,25.442441958059078,-7.535616705687886,0.0
31,21.077813015213653,11.120463166225685,0.0
32,18.612060063323074,15.325894846524303,0.0
33,2.7529647239688204,51.30691570159658,0.0
34,12.620823463685975,13.29606751373944,0.0
35,25.827474496629574,18.30322502662813,0.0
36,22.153447731714113,7.930126795498078,0.0
37,19.115389241204085,17.731642164591005,0.0
38,-13.378939868554355,39.723809812725655,0.0
39,26.336455521893992,8.123750748211316,0.0
40,20.937899216852205,0.8159997641421395,0.0
41,23.201515194180203,16.23650639885818,0.0
42,19.045825295858965,11.451659412628974,0.0
43,12.89959511865191,20.135019879996072,0.0
44,22.255969342072476,10.463975655839633,0.0
45,26.138388495274405,-0.599699565625528,0.0
46,-0.6788004282286959,23.708876049242356,0.0
47,9.441596003687373,13.665085028635557,0.0
48,11.980876363981919,21.961792598176253,0.0
49,13.965269721550062,0.1210777332316546,0.0
50,19.260832098342938,10.73595009672166,0.0
51,10.82886271728028,2.9648233733704075,0.0
52,19.24543963866389,16.6077361503461,0.0
53,-0.9021211731174379,38.23699416566135,0.0
54,28.58414053746519,2.102455675536711,0.0
55,25.41778748198162,24.835399784470276,0.0
56,25.58745800993006,19.347320995065814,0.0
57,15.785023184108217,7.710309441155852,0.0
58,20.785209011927183,15.932187626044374,0.0
59,18.621699202176952,9.139902028269852,0.0
