unit_id,ProductTiter,BrothTurbidity,do_chelator_dosing,do_feed_flow_controller
0,63.789544371156104,11.92148728031587,60.0,50.0
1,68.60691135459113,-5.674973776978497,60.0,50.0
2,65.83666111264152,0.9262562949715409,60.0,50.0
3,59.887949996914216,18.540164731462923,60.0,50.0
4,61.387148029666,-10.859685727170179,60.0,50.0
5,71.59834690277367,15.563439462420058,60.0,50.0
6,65.62784153416581,18.620036975582618,60.0,50.0
7,43.47222457598774,20.172516113338645,60.0,50.0
8,76.15212444674825,-5.3915154807139665,60.0,50.0
9,64.05309414609623,10.843840371715373,60.0,50.0
10,59.19346963869166,3.5581937146346387,60.0,50.0
11,62.06490985900439,-5.595481031319817,60.0,50.0
12,63.24072453020864,-9.649601398047094,60.0,50.0
13,68.01576856802905,-7.360217781765133,60.0,50.0
14,77.68005195272427,8.504047888275178,60.0,50.0
15,56.190693676798226,0.3760561048267794,60.0,50.0
16,55.01287601988828,4.832958205822932,60.0,50.0
17,58.23220809920308,-6.678213951943821,60.0,50.0
18,65.94965033044463,28.16765237476646,60.0,50.0
19,72.38471932066469,-5.275828231930793,60.0,50.0
20,61.54404425655339,-5.242563335625428,60.0,50.0
21,62.2323495635542,-12.54779637988751,60.0,50.0
22,63.53846772241957,3.5586538685362994,60.0,50.0
23,57.517998434900015,16.83841594231946,60.0,50.0
24,67.51470076164303,14.32164396073349,60.0,50.0
25,52.433888871488875,-10.224554259723838,60.0,50.0
26,59.1273102010124,1.1228417637173598,60.0,50.0
27,61.00180987634296,-3.208033097622394,60.0,50.0
28,63.00152982741869,-7.727141360788201,60.0,50.0
29,61.00127388571553,-2.763943723997242,60.0,50.0
30,62.64488208638481,-21.328881345052697,60.0,50.0
31,54.104927864678665,4.757636295065537,60.0,50.0
32,59.55881910408635,9.712735831849901,60.0,50.0
33,62.18732656329008,54.317849801236925,60.0,50.0
34,58.228282534378586,9.83391069081005,60.0,50.0
35,60.458164577264306,24.281199455708382,60.0,50.0
36,63.7828753604341,-1.0934337813709245,60.0,50.0
37,51.325783601422955,14.633870336017164,60.0,50.0
38,49.63836523703547,7.513606603377634,60.0,50.0
39,67.5389287252078,7.675661177676346,60.0,50.0
40,60.17230211074858,-11.987375698426138,60.0,50.0
41,80.37503620769206,15.86387603341777,60.0,50.0
42,61.54367475959379,7.562689231937289,60.0,50.0
43,61.93018226478429,14.005866846530278,60.0,50.0
44,67.17523838496756,7.2604095170574015,60.0,50.0
45,68.74899368764787,-13.748237619762465,60.0,50.0
46,55.396195122974184,14.316677183170572,60.0,50.0
47,57.01074167956637,4.761714666235676,60.0,50.0
48,60.11147814389986,11.82594174452657,60.0,50.0
49,57.043520795565854,-16.632297648745418,60.0,50.0
50,72.72752970492473,6.401557580778393,60.0,50.0
51,62.47686737167486,-6.246713995756758,60.0,50.0
52,54.46208723631639,17.387808161926834,60.0,50.0
53,58.849560006688804,11.881952980649265,60.0,50.0
54,62.84323638960429,-3.515734150626221,60.0,50.0
55,58.32968427815397,29.163643728117872,60.0,50.0
56,59.27078020650265,26.52290818397819,60.0,50.0
57,59.37034074109499,0.6298701831588804,60.0,50.0
58,51.43643765392315,14.718180052309147,60.0,50.0
59,63.8359579899353,1.021098863547281,60.0,50.0
60,65.75475336828411,13.956856164564446,60.0,50.0
61,67.25676582496327,12.400450509259167,60.0,50.0
62,62.50102900634293,20.718744241757697,60.0,50.0
63,56.65525115645664,18.803487183415555,60.0,50.0
64,60.704519347523956,2.5991160592898463,60.0,50.0
65,60.86146648043643,-4.526774725421829,60.0,50.0
66,58.58928612447481,2.508195797206141,60.0,50.0
67,63.67869812080641,17.282784033214092,60.0,50.0
68,63.55745801926744,-1.4080088779625708,60.0,50.0
69,68.22403582782187,9.626210022432018,60.0,50.0
70,62.21722014957617,26.997830827116122,60.0,50.0
71,66.69261978592523,-5.910092160037158,60.0,50.0
