unit_id,HarvestBiomass,NitriteLevel,AmmoniaLevel,do_StockingDensity
0,14.093249602057497,75.27152833759408,45.218043731345475,25.0
1,17.723187543992083,83.09629060846298,56.87109775329915,25.0
2,2.793781192212487,64.1799789630793,64.54264098912181,25.0
3,18.153022406028942,89.95525717514661,57.210920421427836,25.0
4,20.561989890303725,92.42666180799888,44.01983259114441,25.0
5,18.533801828244613,93.67342936777082,46.592574440065434,25.0
6,15.76771234912878,71.20757808419017,61.189275534624365,25.0
7,12.705546069649403,65.95939723083724,44.965820610680176,25.0
8,15.369188230497107,86.02566514779794,70.2555613171275,25.0
9,13.94096155348559,74.30502800056873,57.45521519899149,25.0
10,17.09094151399625,74.6225346616269,39.043773681401305,25.0
11,18.077372921275508,80.21790952575404,51.57266526176969,25.0
12,18.380712553996517,70.66267365427247,59.388065270603164,25.0
13,21.591582359979853,83.03833183726158,37.4098977868442,25.0
14,6.113235461993293,72.63373478482293,28.100228014595054,25.0
15,17.746863968444256,87.09255374326555,64.76658455243692,25.0
16,10.33187354469099,59.79273383599202,68.12366258969615,25.0
17,11.94120502320023,80.63952188872997,43.146509797454456,25.0
18,15.603940356398978,72.81619800870158,34.041338019446165,25.0
19,10.557151903940289,73.53675861686706,47.67720053660459,25.0
20,13.72352173071506,84.87380763631876,47.35991165395636,25.0
21,6.195387147660766,69.09425322973733,38.90890632285377,25.0
22,22.36757766402651,91.28844302832411,55.118894226682556,25.0
23,11.92045634787463,81.86688453517645,42.04373121648093,25.0
24,15.585196075822093,84.51402697968076,53.05089667768901,25.0
25,14.371242535047598,88.06458318480809,48.27663332266258,25.0
26,23.680942021762572,83.799045824564,26.709067348589322,25.0
27,12.10513100912938,67.91176229284335,53.10762154144688,25.0
28,9.826461463460872,58.07944590979477,56.435116164894374,25.0
29,14.223208263447248,73.31682967961713,62.318889305779145,25.0
30,17.603334747146278,93.63395699565298,32.580173622681755,25.0
31,13.400449508692285,64.23848840050249,58.53335157715851,25.0
32,12.887732528691442,84.204610643385,44.34886219925744,25.0
33,9.17852851611358,62.73428228824444,75.03270486403524,25.0
34,6.3975848042611165,66.96056332463856,46.57337681787456,25.0
35,23.397781018984187,95.02094967971676,47.211674073981,25.0
36,13.020898200754512,69.98176587065386,50.08436172921935,25.0
37,14.042002878726564,68.82150981520115,56.11909886223973,25.0
38,13.484155428883664,75.17626096575864,49.513809262265426,25.0
39,9.18753482744491,68.60472839415169,55.94066764256631,25.0
40,8.247657320344157,68.98799952309952,63.75914770527181,25.0
41,16.210965843474778,92.65764144488304,29.552415094191495,25.0
42,17.326936474376613,80.94398608872285,38.944302851645155,25.0
43,14.898255868352809,85.26826192852293,58.79247885841363,25.0
44,18.604498494816973,77.59815136293929,52.560386883595136,25.0
45,18.030754642125608,75.91487992263663,46.037938690232025,25.0
46,17.495078202280737,73.73466890504764,44.785479941075444,25.0
47,11.945736082361378,69.744378882895,57.99242765770048,25.0
48,15.698991573900251,84.34307198265024,40.9735033635772,25.0
49,16.2361375916424,78.14323711876894,48.74404442391853,25.0
50,15.05977329387203,63.493726900744605,77.72095042405819,25.0
51,11.209449666798571,88.15290466007035,64.33026443800517,25.0
52,26.979617218502945,105.17221109993861,31.77278342940002,25.0
53,5.680036000178676,72.40154061264202,32.33690507006833,25.0
