unit_id,JobThroughput,FanSpeed
0,30.045176642037468,51.67955014416204
1,26.090045455195988,53.1822662215324
2,22.352007140889015,47.78969794137823
3,41.58149911186122,56.64995341605237
4,20.31384279984587,82.82288572449598
5,8.64181804506265,57.661027554949946
6,1.7187289601950693,44.80529053302605
7,29.422646573204943,84.62981256062845
8,6.68392171342985,71.87994245160736
9,27.407546375952716,60.92476996338005
10,42.25770072033168,70.79989773720146
11,16.955686084978186,49.68101335909556
12,22.803502217502167,70.2995070060752
13,16.52243827779099,43.71814753780833
14,22.975434480345232,60.09815409295625
15,11.640085381302566,60.83165232130258
16,19.22075091964596,61.90035036516899
17,20.405015202595298,66.81640268343644
18,14.264825486399202,48.958044922275185
19,-2.1771560341755327,63.330668553131616
20,6.57310456991941,44.03784015094064
21,24.194578784745875,58.617608446652305
22,25.250187118623014,75.95012460158101
23,8.236569565484753,37.93502938980472
24,9.19616822469655,65.56568660179265
25,47.31105816710837,73.85507581611174
26,3.0610105128116025,55.79359866042584
27,34.04070576464025,64.58538349310014
28,4.522990672255305,66.97326071868342
29,4.159789689116326,48.63973346807533
30,10.765227320101019,63.19872919938234
31,9.24772763311937,46.18357151786063
32,28.07733394034976,53.076818384457226
33,27.439208304842882,53.5562454956158
34,56.891130250172736,68.43333960300691
35,3.846800695074445,55.34358142989163
36,13.991538117114247,44.15504369179654
37,12.14163571778554,34.89803306452988
38,63.84216849641498,64.0612341051982
39,11.66274591200431,55.372655633845696
40,-2.4537643395296174,65.76765729954126
41,26.055761938780375,73.58813067054103
42,17.409363851254604,53.030985003781375
43,30.670697626530952,68.52735976835777
44,47.632084558642234,56.13903367115773
45,18.927978025181574,57.370277948379616
46,25.987401092142086,60.52412639341616
47,23.571093996580604,56.57315277524756
48,14.851665817252963,33.761354409683165
49,19.67861585901333,55.49409624794813
50,6.558590869957668,35.57533876162029
51,41.99223602066767,59.07289508157796
52,12.991990982493888,77.42381123937784
53,22.225161272261595,55.469200152546854
54,2.8778021123305253,69.57971055848454
55,16.78733766228075,63.52293069771408
56,17.983022869136978,56.344862794364694
57,27.97252482695188,66.75946496033144
58,6.786299414880995,56.50958554560615
59,15.619019827251677,57.45410191933938
60,12.100715949373292,68.98116241839374
61,36.81565906660701,61.04670733606494
62,28.479769648773903,70.88530231559649
63,5.150655234316364,68.96959040117396
64,11.647964077260461,53.98281886591363
65,47.10140009091229,74.46033694107554
66,20.411119390143533,53.830661434042554
67,25.133255595343527,50.77434311286437
68,6.863001097890258,41.371733589583826
69,19.223694261283303,65.37948004936759
70,21.53056401506427,67.35260329302041
71,44.86629541488915,64.52884641337553
72,19.876174036682226,68.13011815109648
73,42.03495745199132,54.736549631377926
74,18.43495778471359,38.551685663863665
75,12.373087159246596,66.33249061602955
76,0.8889151128135613,57.512211046600896
77,5.425439242030275,64.37746126927004
78,2.414875921997701,61.32047407685269
79,5.557848411509999,66.71930847700598
80,6.804211609572203,75.79744180354294
81,20.82844897617477,48.43613243459105
82,16.8657467102607,69.0246837555923
83,7.727342802620962,49.490195060869006
84,15.484708388777591,63.31657797751069
85,25.61505421431799,73.79688387592395
86,23.058762024602572,60.56037235568576
87,0.3017439601789018,56.46213044406235
88,31.681771184150605,65.01387207668823
89,22.918133880696928,73.4194555113998
90,51.34468970770065,63.22185895819826
91,20.967749239045723,67.56385835259762
92,-11.682894503336852,45.11884388769358
93,46.331208672390765,55.636669962329506
94,20.068915712109924,67.23963406862734
95,16.40710436084623,52.03167222377385
96,34.583916482987625,57.80833406647086
97,13.674076405614066,55.20322230634948
98,7.470060618442677,61.03024039539113
99,25.814141638328515,43.79271498105142
100,33.997129655946075,44.71963905545969
101,7.000530285958901,61.947044844833634
102,-2.134384179878886,63.19110627200139
103,33.266828593064325,75.40043550277835
104,27.5781935526948,79.53301484615365
105,8.410356937923153,58.64158616869782
106,15.898315016121561,35.608818204107045
107,10.437504198813011,60.69482190928678
108,19.331582668709945,43.4887432976485
109,17.467442849099648,47.563376477087076
110,39.21367640258586,69.88480118636008
111,11.06244685313901,66.07217922386214
112,26.556840067846437,49.598864273213515
113,19.95434151333808,51.94990255093426
114,9.445162174197016,70.20014247746707
115,9.363254249044392,51.128465466985006
116,7.8018995241679665,61.29131186083995
117,21.646079639504983,73.52385775933875
118,9.21659899571859,75.88316447302414
119,43.585969942422025,57.52001895028247
120,22.357388567606847,65.46395628143402
121,19.297643750465063,70.98005279438013
122,28.450539529710763,64.28764234733899
123,25.817989429227175,55.356668101460116
124,10.111534020861543,54.329640172836726
125,18.354359397486334,51.23550724798607
126,17.637668087221563,59.93209147227395
127,21.263494879076205,62.578291948328015
128,11.943321593206544,43.3452761187966
129,25.838443041972752,60.03962693857726
130,9.31736264479607,60.82253635701791
131,8.284804690025801,56.48297171184037
132,8.841823530386607,31.59281726460486
133,26.353644821403496,59.81882419710064
134,26.10751405681456,73.95364634842284
135,15.892837406411642,60.70307635111795
136,12.854061482796302,45.4336559865201
137,15.184297521208372,62.297257807448375
138,16.634987393772555,61.15038947617287
139,4.296527687598166,56.763453490319364
140,8.704223481334639,35.334728885929984
141,15.057267689538719,56.58037081154437
142,9.13231797176381,48.67816550775431
143,15.272600227870718,42.551275442300714
144,29.067779057300363,58.168203822657865
145,10.719577602943389,41.17460372058964
146,7.243890016790861,54.62243570800396
147,36.84929152336455,46.009542748135054
148,19.221155560605528,58.5890219771472
149,8.80171136000958,59.246678230122214
150,1.9404302208956277,54.29255153015041
151,8.23691961156298,63.64627346471775
152,5.211406844376946,52.164764671675876
153,37.72573159416763,77.35727545502967
154,24.820532022577712,54.09965131824416
155,12.29686678139974,68.39382514543183
156,36.877472528864345,61.968769049374345
157,12.38837455071174,39.31118596378757
158,30.662208678300598,68.18347344885942
159,30.849020226007326,65.05092882087547
160,28.021052360496842,74.97904987717199
161,11.989226384980864,52.163168151376624
162,8.920978733798599,75.07725330879443
163,19.916424216467707,53.26457454787624
164,18.436391513029932,60.24859124001077
165,4.604952947143937,56.62184575857636
166,36.40046816263411,62.88002539754527
167,16.702034218652866,54.160414410769185
168,16.494792441510608,63.15309046315711
169,14.127019151777212,71.11129840623516
170,12.897194024401971,82.20643376416396
171,27.29141069696701,68.23225284856454
172,42.90021115862732,71.07474831816077
173,14.355632817343476,40.899069481830594
174,23.708082822492706,48.138486920381354
175,19.108900221029142,68.80787951485837
176,19.19610010747923,51.63770116071305
177,37.48155308239714,41.24586437107288
178,-1.2632355174509486,65.24973367873322
179,9.030849375492256,76.83191718630778
180,52.749739526182196,66.92147396295623
181,-0.1778808365311907,53.530794177362516
182,21.816312991114955,55.49436264925561
183,10.728659748715835,60.62609104390629
184,10.17774531628618,68.1763885010069
185,15.712744407867383,67.93576364743363
186,27.24277082864535,49.39978608390263
187,9.304649370703267,68.67916275535485
188,27.452161442795944,47.05761459556809
189,11.415189362022495,48.84939830599769
190,11.632545230110535,53.64379139755837
191,30.407626425901693,73.93150688934148
192,66.0243601243276,49.67595872847225
193,27.403806435633072,60.567766117360854
194,9.544729011749231,56.54135636102795
195,6.543044474294929,79.49781300777555
196,11.592469310619634,51.72740372690386
197,9.412615811366294,50.43983049285676
198,7.5375847512492085,55.63478984359558
199,15.595860841572447,57.08541706053764
200,30.214042450123216,63.11140112985614
201,25.82633544905106,59.069528262357466
202,24.882237008905236,35.56145086549158
203,49.007137892550865,48.54190136644765
204,52.94964949207344,68.62006487488661
205,19.84244641537807,56.142557627550836
206,18.239152919974657,57.60485693036848
207,16.05314770106904,56.62507629737436
208,20.959394132536506,57.191930215922916
209,21.89403008675228,65.82821122206254
210,16.273504202682233,51.469388797593055
211,41.01893089515987,57.915438841258855
212,2.7936172769982703,53.25991485088272
213,11.797081538793362,57.82183012472337
214,37.65492991806606,61.78628651935247
215,17.411844274092825,78.23007251468042
216,8.878874894353341,69.02104836732262
217,11.70192841330122,46.28513213499675
218,11.353873064930394,37.69079228541422
219,21.46980031121243,47.488325865518
220,38.296091108699024,74.62173836895681
221,34.8680714347242,54.229555790825785
222,4.55338709595869,78.08554206282099
223,8.305172958855747,55.221647317482415
224,21.505548198865263,68.40054762393379
225,-6.982246477110337,61.03418058249432
226,8.88281915720332,53.234945793028956
227,24.721368633978162,46.37959824124853
228,-0.35491194643452406,60.30786391563613
229,8.01472754104287,51.571819147409116
230,-3.191613723562427,61.672165972427294
231,13.72077411557413,43.10223841460831
232,16.414684807317276,55.513977244512034
233,17.173311290759937,69.8173626577306
234,51.74899987059928,69.60782363864612
235,25.146166297828827,50.415238227195815
236,4.7496076907494595,54.65845639362591
237,6.074520704045408,58.08652037204121
238,-4.900859896366614,44.65464291323756
239,11.513298607253395,73.5649852982663
240,18.80160160583365,74.23685952438719
241,12.056155294714033,52.05702977396983
242,11.248837809539573,47.574455167293685
243,3.110187491176785,54.66771974676504
244,13.409229511707288,70.36040818958908
245,22.05254218903164,77.07607099217117
246,14.844124649365895,55.728831806486625
247,16.09471587523913,53.48593388821965
248,41.750557525994,51.67374155784493
249,37.719135289517205,67.54699558624034
250,35.83770995651548,59.17030626370381
251,31.07572648090209,65.23226405225473
252,14.548900099391107,61.616448409586546
253,12.80328324509703,66.79707371150565
254,43.76119552855533,64.30363148291976
255,11.090388128973824,68.26042443444574
256,29.498922932582254,58.95027411434572
257,-0.5083136820804697,72.55175009734843
258,41.269612177471565,58.21717643325181
259,21.0317127742606,52.82614968913074
260,43.28408541378829,51.18033747002806
261,63.95769400712878,50.207845046117825
262,6.809499072554116,64.5473723649958
263,18.049977909180164,47.73874325101602
264,7.251860146065893,60.351747659093476
265,32.10778808684756,60.54879210641121
266,5.177292761346706,48.81665643055316
267,14.49097434873083,51.96435946396902
268,18.070173899768065,50.20554790442107
269,19.26210028939015,60.055698426508826
270,3.696868883087168,79.36797416854697
271,7.6468698905734005,61.56472141587943
272,46.036858736862854,43.50968874852173
273,23.843204826900855,60.48799721620532
274,18.050392237851028,62.655642541101095
275,11.739734629890815,58.75850673844795
276,8.026268309840253,67.98793343718864
277,19.174180336096047,57.97060485395016
278,-4.974078241803011,49.20486593019759
279,21.37333222199173,79.62788619549218
280,36.22602626234843,58.81506073031059
281,33.808443452077746,70.54923200182775
282,0.6924814411987361,59.217123521889675
283,20.629816210492535,67.45811366749325
284,-5.700989879769329,62.81978699548576
285,35.82188767071037,74.39561978224765
286,8.849010941321177,40.35928617713386
287,8.81999004515607,57.49139617309102
288,32.35540059162195,58.727375367514185
289,5.119742316421522,66.70545145726908
290,14.694207331512281,62.71704231768327
291,6.261479842207038,65.17133211178087
292,9.537211319170819,52.52606481396764
293,30.884606903021563,63.929513471564235
294,12.020702320454237,63.18430620616335
295,21.738588485806797,66.8287796229619
296,19.399073601674043,51.56198180807208
297,17.554197726636453,54.053114401686614
298,24.439641910307436,68.0750853035366
299,10.811000239146601,89.70581749411582
300,44.579789917403495,56.979139415326955
301,6.260779795772677,61.740634593601605
302,6.446668478075697,51.12681266804666
303,29.496595897989742,60.81794881014756
304,21.958970814786497,59.71102067107539
305,7.476174459415722,65.9649179761665
306,8.412472332962114,74.833971706508
307,13.753285728942888,78.38352079670625
308,7.01523988146861,65.9265157346837
309,9.811006983519148,53.30487197734832
310,27.203545559534,58.87326260399755
311,32.05253360961193,60.08912928105969
312,33.58607436659965,64.84963200535373
313,8.103087990470115,63.610092063018136
314,7.882734836070776,65.04890015490517
315,16.48008433873439,47.37594698159542
316,15.727811633619154,82.34130055417536
317,59.45349878031213,54.67699139737235
318,40.57155057616731,60.2653202543942
319,2.861203734406452,43.65339716376315
320,9.529943125505715,53.789713979152324
321,1.184734583388801,61.12652976009071
322,7.422849144629094,46.356872241591596
323,-0.8139205818231536,60.559613321408165
324,18.496031381010848,51.53122613298366
325,17.225233507987127,69.05773301873629
326,26.739834721025424,52.80015543134842
327,14.300589515866093,55.905464465630786
328,2.6489308677833607,66.9051220044388
329,32.64176673642204,69.87272694591071
330,50.72606477558304,56.80347111536309
331,34.26182990591842,54.735284980374125
332,15.583903655747282,78.1925715778481
333,5.108795378663406,55.52551105852831
334,22.825595125784158,70.49133406495245
335,51.01818326747481,59.510832027254786
336,24.978560101636237,69.0131832781979
337,10.34688947436063,40.851975933976135
