unit_id,JobThroughput,NetworkTopologyHops
0,11.338629717517108,26.415935969931365
1,21.54557836254154,30.396658673631805
2,27.069815848513176,64.56122807446934
3,12.273546476361332,40.424290849003995
4,14.115030832984118,32.23440733601143
5,-1.0221825260441457,58.3815265262723
6,35.798032432746226,48.30627572180763
7,35.37453108746753,50.83489481288988
8,19.04055335508059,48.251103871615236
9,38.70895481338248,59.128572565294284
10,19.860334161588813,61.33663280583473
11,39.8579507712284,60.408640321397
12,6.313138985060287,40.34940717625806
13,11.356158695236333,39.243788251010095
14,6.691075370344483,47.70998988589134
15,9.484664336742284,41.56697422693871
16,23.266722918708894,35.530953230074644
17,3.2810411264810084,52.015481586568434
18,5.447032437469196,45.18640750123429
19,35.43112013930614,47.45200509993001
20,25.003503431434318,37.26208535581503
21,30.899092559370317,32.657532122570586
22,70.01916786592847,28.98549083862067
23,2.2860449884827005,54.4059792688991
24,11.599607132305263,66.73261094149625
25,4.781791043055841,71.1764038668461
26,-4.078553017406603,67.20273051239406
27,32.71969386525765,65.66716924295987
28,-1.865546264135351,60.2044293621797
29,12.700359903797576,45.116971964486616
30,55.31323610070782,36.98221322891258
31,31.353856767401815,44.46324446748786
32,5.973790223171392,41.147865180854375
33,8.541428365787976,49.65477702010633
34,56.536750527793984,48.982578189078154
35,44.21321542796112,59.24700148166317
36,13.289666615479476,41.39595042648402
37,25.72322407289591,37.47408170491745
38,11.965647024310153,36.90236159438519
39,15.59796540577225,47.083669445977215
40,17.063832973477336,56.14946077583322
41,20.712156199061944,41.22034165912384
42,17.217173987077697,69.53534443548824
43,6.079043075720558,42.701985929066176
44,21.631547914580565,49.466804445044986
45,24.719316815678415,48.981674680991
46,12.137433521913353,35.37099440824198
47,6.207691873491504,43.68308977782028
48,2.582841144232602,50.05985075273632
49,10.982376331083367,62.428595243330975
50,30.47284801388179,36.6830086093817
51,15.764419521762902,50.85840465846727
52,31.449074926078787,54.090101134495946
53,18.67382221536404,35.12055986803742
54,-1.5039158625004645,49.47277702208207
55,2.72393510888795,37.02777998050719
56,34.770613100572334,62.74765567488818
57,26.217776237811734,62.24705775671607
58,3.767888302968371,54.07614099784906
59,6.031239004808119,30.364265276127128
60,33.17944835358874,69.41428334064892
61,29.51212013375963,24.065767742231426
62,12.946782221437392,60.213018118519116
63,34.813654381398784,36.03835600294545
64,15.955235286516604,25.50941966844629
65,12.049017727095592,46.801411002451715
66,6.427066411111513,42.46937290463377
67,23.13379148238306,36.51737133262044
68,19.799315341524057,27.22308990387382
69,9.655983502387757,57.54784690072446
70,-1.4462281561765185,54.31365731904802
71,11.369389811707682,45.3262716503359
72,48.154814288288335,54.70419610968373
73,37.31828089230547,38.53767460666831
74,21.721161418565607,41.74890227743555
75,35.34739689210072,41.865791508870785
76,9.993170089551345,56.619772517960754
77,-1.1980598099760922,55.6992251019674
78,9.910504339002674,52.01225145624916
79,19.504605360909252,37.13938038531462
80,28.918137902425222,36.89631575402155
81,13.696196063506443,57.96523726327099
82,32.226183841723795,44.32921419597451
83,21.75565817089162,60.66624228228136
84,5.839004794045788,72.46704956912077
85,27.43272775861792,33.30632295226479
86,9.49490962049598,40.924841836567005
87,13.968846455792466,42.44685585040815
88,46.25065205184793,51.252450400504564
89,16.151268423334706,47.13984435686091
90,33.2525603445512,24.30004549174253
91,14.918012388646396,43.13852479660057
92,10.229534748629204,29.773033425626743
93,53.52941451427623,54.633444788559714
94,-1.1642204015382762,68.48191190277107
95,6.626597542828265,33.59545365163431
96,3.6571551187780607,41.55577654259932
97,23.05416587369868,50.618861776893496
98,35.69987883585945,52.63858095155584
99,23.9961398874442,41.64182914183332
100,6.278945921207995,30.85948765389878
101,-2.999569970989639,33.045797158147266
102,30.747000962801614,41.539447518749114
103,18.036016612223055,55.96552513195118
104,22.239081253220565,55.302389924105896
105,14.310267428346272,63.19539203454639
106,11.467072544201608,38.37665698382476
107,9.480148060039017,31.426126283370305
108,0.48394677155034893,69.75969459513715
109,29.3006609860087,40.84250854924485
110,7.264604418788464,55.30324751728373
111,19.87254879889003,39.91819912595804
112,20.75273426252509,42.70125925092648
113,16.390103987792948,62.240024146392855
114,1.9533164799098977,19.88854584554843
115,41.50364863186532,51.614748891301296
116,49.32913156891554,44.47754202117216
117,22.652310367276996,56.41053837043943
118,38.70974661735348,44.31748006261205
119,29.032664424437606,54.09809240241497
120,8.222316354484228,52.08955498273783
121,32.959209729421204,63.55630274770703
122,9.242097024610183,56.00932146735925
123,15.816971998304767,40.30730343626334
124,-1.7826516035567739,45.908778288276096
125,25.405356267125626,41.64009629034271
126,19.305864418505003,32.87940242051085
127,15.101799164636793,49.30147641946526
128,19.54150502160817,43.5105257141642
129,3.9677578621048406,29.726875386693244
130,14.808069225245955,48.008999582651235
131,24.179280559886006,49.60483883932883
132,18.954783592988512,33.24897187928629
133,0.31107203271614337,39.79295314439943
134,6.259208769647667,68.7823273943735
135,14.608208581236196,43.35414392009023
136,15.905606076686746,35.41103925669989
137,10.277551535279327,53.48257934968824
138,39.51464557001123,41.80102444239595
139,13.386844946446866,55.78571144729974
140,-0.2597255933533993,56.880611340949585
141,17.85880950093574,64.60258390076095
142,-0.33781967072390917,74.73200129085687
143,41.56320142270064,63.812187656525346
144,26.527299955095025,45.37913189576479
145,29.631737253804253,66.86354992330067
146,7.194736973300436,67.83359473898807
147,21.822331817801636,45.05952116315458
148,7.131923371841877,37.237188243702185
149,24.150204389729403,60.36114042921698
150,21.161894383504496,38.593775343861246
151,14.09697998883824,53.75128753302501
152,0.5210968844990462,46.71706441555651
153,31.4333368215477,59.12443844308264
154,29.581805497939428,53.844548516224215
155,23.07196714477006,53.48702118322423
156,5.751382675575025,58.69433983457532
157,18.28220584671923,32.76167065670828
158,23.714360426696487,51.34189681138584
159,-1.9055884585421707,58.20316708816771
160,12.38492059736602,63.28858152907257
161,29.04509329708904,50.72168413488911
162,15.460947454171157,26.21613462528359
163,40.479673952968426,63.322133681050055
164,20.477531808254618,52.1108291916623
165,33.326773099976265,60.919540909920606
166,11.71189952747147,57.919621013077844
167,24.493555296841645,49.40803237475847
168,14.199976942792338,39.10949117196702
169,6.454309855352566,81.12309556749457
170,38.770122683040015,34.51940129303826
171,11.17662194316485,34.74697026799528
172,10.522706143618395,41.83785397535998
173,15.291425262356608,39.00821161674842
174,23.952920958903082,36.83595879312945
175,-2.5346698553620852,64.18723793862075
176,10.438660013000101,45.77884606052633
177,36.19103976681376,27.319726503123356
178,19.29865734228335,79.13900216490373
179,17.213605781187702,54.06604975209373
180,5.590075584314068,30.858628219659025
181,16.308619022398595,16.068769534567075
182,15.21372524839598,37.01111077679099
183,14.057070147441541,33.62191918273678
184,37.19323649735111,38.86106647642078
185,14.114724417548935,58.26235977330745
186,6.965249489883037,55.017000344397495
187,11.589857785740564,50.70784236449504
188,4.669073325364141,31.810503959882578
189,25.049786719121386,66.93070104411986
190,2.3988099358060806,61.88922744689974
191,12.726130115846296,34.578173394670664
192,2.0696663603573153,41.04557782931679
193,17.084455367879844,55.540210181460836
194,29.884423027406193,58.53661573956802
195,2.881908088855495,71.46158870668562
196,24.67303452692201,59.2662104672589
197,11.169593263176916,44.89108718111243
198,16.30788861227504,41.8773802535745
199,11.708944633359726,23.10661362107291
200,52.106684037367216,53.59237554304489
201,2.4784411234325354,58.096972494148986
202,15.404835156098597,44.70386581621029
203,-5.639019349492179,54.445282320373366
204,11.088541092940911,23.357131696312017
205,42.372916579318805,46.9894622702992
206,9.275019956309908,45.46303698472476
207,11.241584500221393,33.68043827495866
208,39.946566275359864,57.215869226691524
209,17.38280323293739,45.33604900088594
210,36.58253732002445,65.83208225467345
211,15.04330049705932,31.09927505471504
212,15.480696618066148,59.21889794420505
213,23.012672112390483,43.73122716608583
