unit_id,JobThroughput,RackInletTemp,GpuTemp,CpuClock,do_cooling_setpoint_controller
0,25.014621255164734,40.34670665062898,42.05930877368577,49.040257813193485,75.0
1,34.130918972396934,62.06257503367235,51.274622755073466,45.80668928563698,75.0
2,35.904106856932756,52.70785169509275,64.70280167814211,48.1497374167179,75.0
3,55.36467474826362,41.45798145377945,61.125744267822846,58.83523202224615,75.0
4,25.354291777519325,69.2123531005121,54.77621820416674,47.83927915476394,75.0
5,42.1677980602328,41.244371797304794,33.11096159330672,49.19499589166325,75.0
6,30.532430668854833,52.78168889521987,58.589614808614314,44.670694918476386,75.0
7,25.494239836495247,69.34023248744927,71.53936896878068,59.80826513307335,75.0
8,37.86274296363376,47.46338825005006,55.344366725759805,38.65705095738116,75.0
9,48.50654068280501,59.9285018069536,22.00814203899185,48.823840532395636,75.0
10,37.294160703684,52.3633520664782,60.81976606096327,48.693768066543804,75.0
11,42.659003199817384,35.71997716692658,47.48944951333443,58.61660651453694,75.0
12,27.62726510556795,61.41105398803117,58.2311209889488,71.58670453633928,75.0
13,38.35180477114495,29.036755916885973,50.12776585226746,52.06744274196221,75.0
14,37.84005196231661,53.6238279267717,60.29370165668927,57.714754150856706,75.0
15,35.27610931639073,70.74638695901297,46.17281949725988,52.42898107413436,75.0
16,20.80883683067167,59.47007121997433,55.575627763363194,71.65282185495875,75.0
17,28.498394397900807,65.29107751678382,49.865678131353235,47.49147306864314,75.0
18,45.1719110881704,80.30056513109089,56.65980710511343,42.25216364725517,75.0
19,21.901910933191434,47.3287707426549,36.862469589643865,59.88106647008129,75.0
20,11.672634599153513,70.89017834863209,62.528119983513896,71.19016616564627,75.0
21,40.43401774252411,62.88067315531333,68.63813330767097,58.88539269045859,75.0
22,37.92357949642832,27.522655995684893,52.395079411843284,49.26696571186156,75.0
23,40.809905804711995,50.879577970993566,38.414662204435466,54.43107592243972,75.0
24,39.90200489544366,49.50313666546564,54.01022037216853,42.81892924346116,75.0
25,33.31251454064219,47.40302067976426,68.0532848956278,61.49787270340533,75.0
26,32.06621644651729,59.187112079152264,80.05729951284638,39.97621701188857,75.0
27,31.585440624613,49.42953086159793,68.72617815598137,49.861945036719824,75.0
