unit_id,ReadmissionRate,CongestionBiomarker,do_diuretic_titration
0,69.89265261657219,62.46545694270298,100.0
1,61.15087111049491,26.45586976874006,100.0
2,65.46885317480285,44.06806623716803,100.0
3,50.83610812654853,64.15824372680021,100.0
4,44.62252506020348,-6.750409805740254,100.0
5,71.17853265741205,68.08726711865147,100.0
6,69.27517692267995,69.42033034102363,100.0
7,29.23519989925433,26.355756362986877,100.0
8,103.02009979048253,59.31177388425925,100.0
9,71.28702724655861,58.84278134984759,100.0
10,40.32771091455157,20.687393387102215,100.0
11,85.33666589944002,23.95828100833957,100.0
12,70.3408621309215,23.288416819181652,100.0
13,99.50398066923375,48.17454619443407,100.0
14,91.29569319896267,82.7539639758987,100.0
15,29.381388012314304,10.501091016924523,100.0
16,30.994311197244677,5.197697545659153,100.0
17,50.80347688902302,14.161929958414522,100.0
18,67.8005832226626,89.41837283025546,100.0
19,84.14407062019546,53.18285186783349,100.0
20,67.7468779929975,23.173757693353338,100.0
21,51.10772774913196,6.660303404563571,100.0
22,94.63979372263232,69.04926205934859,100.0
23,53.24234166792732,46.114013923198264,100.0
24,70.69549554905011,61.53111619235078,100.0
25,47.2477246690244,-18.71000668759998,100.0
26,45.58273871975427,22.85747187978343,100.0
27,45.02465217142742,11.97434694372932,100.0
28,71.52424704170117,19.2820182469866,100.0
29,67.65063537007505,36.20712361963588,100.0
30,87.71384796834269,7.164979838417096,100.0
31,46.95564348816932,7.3007574241498405,100.0
32,56.060340702890905,31.751237124834315,100.0
33,60.26783247205444,114.30019734385283,100.0
34,59.02142522582832,47.649294648422384,100.0
35,73.66222201778926,66.21953706354603,100.0
36,45.103777583315974,9.33248944209658,100.0
37,40.77927597956082,24.030101715935437,100.0
38,31.318551043390112,11.0209921408653,100.0
39,108.65969770077814,67.70172334344925,100.0
40,62.79164321103768,4.140791842913508,100.0
41,92.04330502970326,91.23429964281853,100.0
42,65.90117980477694,43.345388728776236,100.0
43,48.8659254543357,42.276720048503776,100.0
44,66.48017944759597,47.16852943698246,100.0
45,70.9741020591739,10.26580575772595,100.0
46,42.35670858062459,45.201580126433676,100.0
47,21.69759483529788,14.730742349173152,100.0
48,75.32668773648373,50.98723956459961,100.0
49,44.513907653584916,-10.655731716584118,100.0
50,74.24665146523395,63.823887868872,100.0
51,62.88960810985432,34.71725580053912,100.0
52,46.72863034085968,36.892636442961035,100.0
53,57.463408988537715,31.48191282670993,100.0
54,80.00145663179671,27.920873885450632,100.0
55,53.014543083779195,58.40315033998059,100.0
56,82.505269823103,79.38901427125222,100.0
57,75.1741089435095,41.45128875002582,100.0
58,54.36898747609572,24.16244905597093,100.0
59,76.5847348246834,45.409128340038656,100.0
60,73.17588396232108,64.01515917749572,100.0
61,69.34322324980565,55.311199325524306,100.0
62,41.16911209205288,56.90222754319579,100.0
63,66.8160057713219,50.09100218615792,100.0
64,53.3721361619362,19.931220905386226,100.0
65,58.84368062081287,10.754222869509501,100.0
66,51.569931602079336,8.682575562963764,100.0
67,87.74782647278776,63.749537389648985,100.0
68,63.243965529686136,32.072734246387675,100.0
69,72.76175290030798,53.10641863871158,100.0
70,50.92475256008159,62.602227905961634,100.0
71,77.25767708576917,39.571927330339506,100.0
72,67.5834947299122,6.886679593325731,100.0
73,55.12269325449899,56.13410505433343,100.0
74,70.37840283197642,50.04995514883106,100.0
75,120.83967205461815,112.25494544136885,100.0
76,83.85704060292043,82.81549912865005,100.0
77,24.460772253050088,-19.893973762684187,100.0
78,67.04481362100077,90.07551419489157,100.0
79,75.43074914527988,39.74318825447728,100.0
80,72.67737777052662,65.476269968613,100.0
81,73.06843218524271,79.89592167714667,100.0
82,86.54338914252882,74.05100959655284,100.0
83,48.933628038770415,28.253298874414874,100.0
84,63.24217130122053,59.96847511579258,100.0
85,64.1433810881792,60.88563070759401,100.0
86,54.487537529373974,44.34150839552544,100.0
87,71.33391890560524,51.41011051548989,100.0
88,69.53658663964829,52.120608828644684,100.0
89,54.38461959598962,27.949502916260048,100.0
90,77.15868930204253,85.32253444817337,100.0
91,56.0003456027554,32.609408430903585,100.0
92,109.37073058517612,100.84052265935031,100.0
93,65.0175360726526,42.36873748437207,100.0
94,52.324752756142516,6.547989133265489,100.0
95,64.29043398407771,37.280027328366,100.0
96,53.42799444647681,49.07534706049801,100.0
97,62.970354025624864,52.81142972258448,100.0
98,61.52905501914792,24.86758383055084,100.0
99,66.32592586775249,48.28895919654183,100.0
100,53.933386464664785,52.528881500042175,100.0
101,41.03202627374483,62.03680191095944,100.0
102,61.363128237175765,36.66214697568049,100.0
103,63.56859074007141,14.28007866147238,100.0
104,43.4353054700553,88.049775591654,100.0
105,56.91947249166158,44.17449855092861,100.0
106,73.58498854479932,73.03006468564242,100.0
107,54.823561875695276,25.426313680718053,100.0
108,78.98404626347347,51.09674919072607,100.0
109,35.78278851332326,35.44172003359316,100.0
110,42.63121013083379,7.8048750532690985,100.0
111,67.53121303201924,38.62853620266301,100.0
112,72.77726942520916,87.79727422590136,100.0
113,72.53127663495482,63.829794705777616,100.0
114,59.44138342665178,48.47065177287655,100.0
115,41.52135236283335,-10.392907058116492,100.0
116,91.1153950166859,66.32642834388757,100.0
117,95.86273912045705,79.81165435637274,100.0
118,28.722835776200377,37.93995114332631,100.0
119,54.08159973919431,47.39684820504709,100.0
120,105.83251349586536,100.69663211080098,100.0
121,50.01930058075625,11.302734781177346,100.0
122,73.79157450269457,68.10682611885984,100.0
123,48.75518794792602,32.60246696545221,100.0
124,77.73386483931951,45.0809681062356,100.0
125,65.96864513735642,72.84253425211745,100.0
126,56.98012655114028,64.53428753384009,100.0
127,70.20394607744315,63.81632315213825,100.0
128,89.00840576825644,67.75378236120646,100.0
129,36.28834540869107,6.3053636405064495,100.0
130,72.08132756292267,36.13252771801173,100.0
131,52.39454744744065,14.15170013874538,100.0
132,62.516087325269325,55.2165999588511,100.0
133,56.2092971301458,66.48920967004116,100.0
134,25.23023133447002,23.72211610303969,100.0
135,95.74765516514134,88.18738438861008,100.0
136,67.39738965466913,14.818018170918474,100.0
137,64.59322588252061,99.208899516977,100.0
138,51.12202522497917,21.682590343344117,100.0
139,80.48128123413359,56.264582829756144,100.0
140,59.93746936661811,23.29725803524089,100.0
141,57.48854998301344,54.15038752454839,100.0
142,66.81024867465628,58.4978231081812,100.0
143,85.20205217968488,62.21518513472354,100.0
144,70.3156111773853,40.278282045709204,100.0
145,62.75713281702452,37.949380101812125,100.0
146,95.71288219866008,91.96867553311816,100.0
147,47.79532096203412,-12.511438073488787,100.0
148,83.28993849257509,73.72594440940112,100.0
149,61.37439976230456,-0.23228764182378114,100.0
150,99.74370302447741,26.92673711269986,100.0
151,106.11766669414092,70.47729108634368,100.0
152,56.68191079455425,10.077633861717416,100.0
153,60.08138362430329,54.01959300064958,100.0
154,65.24148355146065,20.313136991979263,100.0
155,34.48926269203847,5.981643756802216,100.0
156,80.48007176444592,73.1654850194989,100.0
157,52.26590440104053,23.003736386276767,100.0
158,42.307159130738825,41.374613547849705,100.0
159,101.28841712256674,51.10106778092887,100.0
160,49.627846605984615,39.5246153155428,100.0
161,87.75161788848831,60.33673143899183,100.0
162,48.551565919039064,32.514544175763895,100.0
163,37.57709644295872,1.3328835421754768,100.0
164,79.23124454077936,38.326378843502845,100.0
165,83.26286751898895,62.25459376998142,100.0
166,66.65102447001152,46.265156338838175,100.0
167,73.28877899775186,66.50944313216178,100.0
168,67.84272847086923,45.28342973531811,100.0
169,51.113989375084266,7.622006027011569,100.0
170,65.77942070238507,88.08325077617812,100.0
171,101.80759972091661,91.179807750311,100.0
172,79.82608341141113,54.76114772298056,100.0
173,47.10337623197719,8.681572967872711,100.0
174,38.43918526228647,31.071477589967138,100.0
175,63.01647749417577,24.40778055862344,100.0
176,66.45599209539019,74.23510448146024,100.0
177,86.60726546307222,77.56062277929887,100.0
178,40.87571818869091,-44.9428181378663,100.0
179,53.62191442202996,61.53679160109594,100.0
180,40.99862887836022,-28.331876198737795,100.0
181,83.9416779659348,9.973203962914411,100.0
182,64.07812517625011,42.64844909306537,100.0
183,45.82508029742349,14.187992470578045,100.0
184,47.02303586371176,12.510241957245196,100.0
185,42.88738851757149,40.7509136349886,100.0
186,85.74299884745044,68.0384923662318,100.0
187,78.37787250678957,49.29338432554658,100.0
188,61.03344278862629,39.10635193296007,100.0
189,89.45223086037483,102.9219043531944,100.0
190,67.08090309017257,41.189914382847014,100.0
191,108.09084076015196,87.9430764312523,100.0
192,62.92042919807953,41.975032628744096,100.0
193,66.15236685945726,50.44700275902805,100.0
194,42.71808089262928,-10.251568411406545,100.0
195,23.294762530298232,9.00476164332335,100.0
196,24.74117465596523,-12.794542099837496,100.0
197,103.10252078636728,83.27566513213715,100.0
198,75.66349412151725,68.70133720261919,100.0
199,72.16827790155617,85.39628981987548,100.0
200,66.57599903297243,33.966254159618074,100.0
201,68.85399772340222,70.03334873736873,100.0
202,65.8725001892577,2.5958799759741495,100.0
203,93.49687377705102,89.79832112009119,100.0
204,63.82706360178811,57.603533700788205,100.0
205,48.32746108225218,38.831734733520456,100.0
206,115.38800763859079,87.6108223025482,100.0
207,53.00372618672916,-13.205399225054844,100.0
208,52.791993023408125,14.96859431299092,100.0
