unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation
0,22.617539831046134,9.125255696500934,75.0
1,20.7104754693169,8.702924055216078,75.0
2,24.84148223382497,7.702317980052069,75.0
3,27.514803983686157,9.221216387674064,75.0
4,18.939594873381132,8.832496065839587,75.0
5,21.609222883142145,8.768522629255521,75.0
6,23.9225942940638,7.460655855944325,75.0
7,22.103437474965876,6.590258963560989,75.0
8,20.143660012922595,7.792298468214765,75.0
9,24.16194274823564,8.110569602691612,75.0
10,15.301052821085014,8.671195852185203,75.0
11,21.664549982249184,8.39093996870977,75.0
12,21.739227278688162,8.5593290839912,75.0
13,18.31099673752312,8.503734584061743,75.0
14,24.112116613522247,8.956285171755589,75.0
15,22.989772429639803,8.53483891512577,75.0
16,20.79523583609414,7.529568622252043,75.0
17,21.173128393055134,7.146220128260822,75.0
18,20.952502563624748,7.841194159061671,75.0
19,16.453533594802508,8.82838872213758,75.0
20,19.40844371191002,7.981906580216124,75.0
21,21.289007645956023,8.765071113963785,75.0
22,18.425078635924752,8.682646765264714,75.0
23,21.99298094166785,7.913331225961456,75.0
24,15.709304934496194,8.839588365714546,75.0
25,16.99227526399337,7.515790685834009,75.0
26,19.66272816660204,7.997759667387758,75.0
27,20.062327248934842,9.359711240415194,75.0
28,20.82237334222861,7.048343779082961,75.0
29,25.650970956682055,8.034188485379488,75.0
30,22.23362051718349,7.96310258540672,75.0
31,17.71200869419966,7.37868659028255,75.0
32,21.979667179328807,6.752691190800352,75.0
33,23.639821201494836,9.9736594914124,75.0
34,25.88245661278245,10.057844339846863,75.0
35,20.234393167054407,7.871908003605094,75.0
36,17.447756290097296,8.422682769340557,75.0
37,16.502181313041554,9.378522904110083,75.0
38,23.04761972601863,8.750640981580347,75.0
39,24.181007253513265,8.871926122340419,75.0
40,19.01519788599576,8.385014778537823,75.0
41,20.736105955714823,8.091341870128185,75.0
42,27.942610006734316,8.737092136497102,75.0
43,26.862651391511594,8.044379710396914,75.0
44,24.32398281526043,9.31635129946906,75.0
45,11.76387336845756,7.618830321618587,75.0
46,26.848656252995728,10.074471023281397,75.0
47,20.038423399317097,7.9608642164432,75.0
48,19.85621807174806,8.557196749716809,75.0
49,18.518594879115863,7.85323063997473,75.0
50,19.999424774023836,8.11155760172136,75.0
