unit_id,CropYield,LeafGreennessIndex,do_iron_fertigation,do_ph_acidifier
0,44.37650449716858,32.79662723353803,75.0,50.0
1,54.51914180040024,32.57544573502524,75.0,50.0
2,55.139934642866564,32.40834474830293,75.0,50.0
3,54.668616177589726,32.13689184546238,75.0,50.0
4,51.1127256120852,33.4482787208293,75.0,50.0
5,52.993894805345974,32.649556617348715,75.0,50.0
6,52.41724935098132,31.536790670740974,75.0,50.0
7,52.22654060230419,32.42620141799934,75.0,50.0
8,47.83557411047159,32.93145024300921,75.0,50.0
9,53.96212449589751,32.73634745786827,75.0,50.0
10,52.307823188949605,32.39936963251118,75.0,50.0
11,57.247272969118406,32.08700149800667,75.0,50.0
12,50.753882254343125,32.95368982354968,75.0,50.0
13,49.23854442441153,31.38414192470823,75.0,50.0
14,50.43880698665774,31.958340316503957,75.0,50.0
15,50.4493666795003,32.174164393964496,75.0,50.0
16,48.52606441379303,31.948956110749222,75.0,50.0
17,46.44788334635335,32.48495563549462,75.0,50.0
18,55.48090974697946,33.3396341759328,75.0,50.0
19,50.553261352310486,31.929715765130748,75.0,50.0
20,53.87792271933219,32.147881203364186,75.0,50.0
21,48.68589543145998,32.81293448997532,75.0,50.0
22,47.04682025142038,32.14579335617114,75.0,50.0
23,51.13046336902323,32.31827715731703,75.0,50.0
24,49.26189538623134,33.032150051109305,75.0,50.0
25,48.97931122301391,32.18634605059399,75.0,50.0
26,51.360232236964016,32.730612011004595,75.0,50.0
27,51.61580135439143,32.65868681132753,75.0,50.0
28,46.14433801796197,32.74587665678733,75.0,50.0
29,48.93975729532712,32.53933948635343,75.0,50.0
30,54.378365729876386,32.75580689251409,75.0,50.0
31,54.667592221926434,32.56328317801076,75.0,50.0
32,52.75849058307871,32.697684549351806,75.0,50.0
33,50.534308902682284,32.78721393390986,75.0,50.0
34,49.87036673860774,32.2618029241875,75.0,50.0
35,52.66214736941382,31.260567722168968,75.0,50.0
36,52.76964314010898,32.58987116073894,75.0,50.0
37,52.65372451809639,31.846339537820395,75.0,50.0
38,54.390442513551164,32.9825390307722,75.0,50.0
39,51.680324540806296,32.791802261241976,75.0,50.0
40,52.25103220232954,32.153516136610804,75.0,50.0
41,53.29227235555433,32.994796953838936,75.0,50.0
42,49.46182162542248,31.795116508010906,75.0,50.0
43,46.93336375825013,31.720235464021165,75.0,50.0
