unit_id,IrrigationRate
0,39.434669411913866
1,47.236720079904465
2,49.998701144200126
3,46.85009181197564
4,30.96085429791998
5,34.19683521791245
6,51.563372847061075
7,32.987121739685755
8,55.0113672080285
9,49.0962691764099
10,29.665966913215023
11,39.33019317891246
12,52.377383218521686
13,30.834065803554665
14,15.614522130881408
15,50.32278449637381
16,64.16711885286563
17,32.68566457787859
18,30.98803943608091
19,32.63003391171057
20,37.92748230796415
21,25.73254598789731
22,46.653407112780876
23,33.8019937446409
24,43.828097045925034
25,34.18549066485642
26,24.853252179387283
27,35.03479319750689
28,46.05566962838473
29,55.47400178874201
30,19.519422113477177
31,47.04002391485409
32,38.512434117352484
33,60.29412124606854
34,30.700904823120673
35,35.8463260601564
36,44.65966007432106
37,44.80861392261005
38,38.50420229009243
39,44.02617821715608
40,48.53738146792271
41,13.152477280826076
42,29.268412430677564
43,45.632868614591914
44,46.656671436020744
45,44.13335553923719
46,39.437059365087265
47,40.03192497481709
48,31.124748271005192
49,40.403499949685695
50,71.62758661029247
51,43.82702247306604
52,26.75553112356105
53,14.824320832653958
54,45.318125651610174
55,49.369146867335104
56,30.003859456956725
57,37.35914636779733
58,30.861840112952706
59,42.366683704363574
60,35.402184752386
61,43.11716504949953
62,23.78553552298298
63,41.812730990307905
64,66.15723826661316
65,38.2038879781055
66,57.03045859701001
67,41.82026704378422
68,47.83699102373547
69,26.86393750697752
70,32.73826585876091
71,28.882452347168567
72,57.189779681862056
73,28.433283151694187
74,44.89322602608523
75,32.9405903100532
76,35.73423516675973
77,40.39384711843294
78,34.141547634651275
79,30.929351131800203
80,50.708450581865904
81,34.24912096304514
82,48.20642688550485
83,42.449977099848525
84,40.115036366358446
85,20.314197839745493
86,28.888349728908636
87,48.198051053705015
88,42.94240776517646
89,43.143570100746565
90,32.915106118627484
91,32.010698590890925
92,49.45270514370669
93,47.407035509030244
94,32.173248242773
95,46.062473440196385
96,39.51781482105205
97,35.36379858436087
98,55.18445859496328
99,43.66732898665159
100,33.18821413025715
101,42.099441948789014
102,27.02660951295642
103,10.968788539545695
104,26.050197049076758
105,30.4702856558023
106,29.41662523911106
107,29.885876287430833
108,47.128052601989346
109,36.23940846882034
110,57.63407716187535
111,79.59863674165992
112,16.571222703191776
113,20.44136599686654
114,27.96399591129923
115,50.54210972173176
116,29.461954732019855
117,24.49661074356149
118,36.337161014506016
119,32.265619384875585
120,40.49951438292514
121,61.52861016286292
122,34.759104829782856
123,32.99092877693284
124,41.27080938010469
125,46.14885196207199
126,29.648465217112456
127,21.674273460301524
128,37.88420298404479
129,55.789413878213665
130,2.430237284358492
131,34.29614627581263
132,54.22291721367857
133,46.54018727949131
134,53.434840061419344
135,44.98219849198589
136,48.344997380933904
137,39.20385832368403
138,36.719372873154796
139,26.946932689147225
140,27.078545623418794
141,54.10292609617151
142,32.63087937093644
143,37.912340954653864
144,30.77434980961635
145,41.47908772556162
146,58.84821251508512
147,20.0315527889364
148,51.36335381294397
149,45.67633119912452
150,41.054871065882196
151,33.80268641998204
152,25.23848663250008
153,61.419329048451935
154,43.68277976421848
155,46.633620216586166
156,41.526942197700265
157,36.2617829817797
158,63.3951940022369
159,37.10982086109619
160,45.389751831449374
161,47.10301707032904
162,37.42785943037194
163,23.997611507408916
164,49.53525525363974
165,34.05583434302548
166,65.45787254866688
167,36.96105104852447
168,55.49403290671327
169,38.0415281807355
170,44.444404636748565
