unit_id,CropYield,do_iron_fertigation
0,18.622924077089465,100.0
1,25.022854934834626,100.0
2,19.549332939107398,100.0
3,16.543756116488144,100.0
4,28.590918682340803,100.0
5,25.57677884802436,100.0
6,20.592671718830122,100.0
7,20.150932922516027,100.0
8,21.045981800092513,100.0
9,18.175404537479764,100.0
10,26.24347548912721,100.0
11,23.26952118675541,100.0
12,19.488113685177805,100.0
13,18.120280954713902,100.0
14,21.240968328277518,100.0
15,21.081547796678237,100.0
16,30.465552041122724,100.0
17,18.886130581208764,100.0
18,18.815302139555687,100.0
19,19.0803960187999,100.0
20,21.960232501359698,100.0
21,22.548477307308215,100.0
22,11.621283722691828,100.0
23,20.73067285349207,100.0
24,22.17374484834694,100.0
25,25.42788822971976,100.0
26,19.646459707559035,100.0
27,25.59296498979478,100.0
28,22.232993572480833,100.0
29,16.703844625659855,100.0
30,20.19868931034831,100.0
31,25.28123239316937,100.0
32,24.084304865340076,100.0
33,20.66150590738094,100.0
34,16.138438282454928,100.0
35,22.614605166694894,100.0
36,29.596886784659937,100.0
37,24.490819246713894,100.0
38,20.389918775194783,100.0
39,19.00227058057176,100.0
40,22.802323038008815,100.0
41,25.627318524277676,100.0
42,20.664134376886587,100.0
43,23.767907241335973,100.0
44,24.428671103433125,100.0
45,27.971077874197736,100.0
46,15.337416688960671,100.0
47,24.55943447953616,100.0
48,19.682368494144146,100.0
49,21.183094394103218,100.0
50,23.187388374673446,100.0
51,14.690570417811731,100.0
52,21.98098872875327,100.0
53,25.61150095720707,100.0
54,24.08089118986673,100.0
55,30.50027912303039,100.0
56,20.83984191888081,100.0
57,15.572656047857363,100.0
58,22.765873674454575,100.0
59,20.09319548998824,100.0
60,19.746653766806602,100.0
61,23.57018304539902,100.0
62,23.026285269668545,100.0
63,21.785119443961584,100.0
64,25.27345010943176,100.0
65,25.512719119812633,100.0
66,30.104861155320194,100.0
67,22.08796842916315,100.0
68,21.581684092477932,100.0
69,23.793343688381473,100.0
70,25.433023399461405,100.0
71,18.757636486415503,100.0
72,20.154234113708355,100.0
73,18.93288156123467,100.0
74,21.093935089534256,100.0
75,19.931235709230048,100.0
76,24.64561014485861,100.0
77,20.67755897040965,100.0
78,21.186771561760384,100.0
79,15.531469859782126,100.0
80,19.048009519906007,100.0
81,21.983406476959825,100.0
82,15.257226010085347,100.0
83,26.547190936312635,100.0
84,22.720407307485228,100.0
85,20.976519301077722,100.0
86,23.86180109315874,100.0
87,21.43837601682471,100.0
88,20.516486270500895,100.0
89,25.089353257674603,100.0
90,18.35156116781459,100.0
91,23.06126337473617,100.0
92,17.35527387813289,100.0
93,20.563956289425242,100.0
94,25.051787130865787,100.0
95,18.263619003463774,100.0
96,21.149248296286085,100.0
97,14.362929973676003,100.0
98,13.52146016587087,100.0
99,23.734838447335978,100.0
100,25.611980224918206,100.0
101,15.769747794238924,100.0
102,22.17929274241509,100.0
103,26.560347069048394,100.0
104,27.3929354623403,100.0
105,17.531111900654444,100.0
106,22.83712944274768,100.0
107,28.40810682015104,100.0
108,17.031336851911355,100.0
109,23.9962971009941,100.0
110,22.667579093985527,100.0
111,21.40486672844444,100.0
112,15.387169873315875,100.0
113,21.846986019264584,100.0
114,17.287765111179727,100.0
115,22.6278008685313,100.0
116,20.670818214167205,100.0
117,18.030497704582466,100.0
118,20.82929090507481,100.0
119,18.198902576427464,100.0
120,16.538548661919876,100.0
121,26.53647643180343,100.0
122,17.63329673419942,100.0
123,23.657044643447964,100.0
124,23.566611519106313,100.0
125,18.819651405021386,100.0
126,21.433638383048258,100.0
127,22.131568335708373,100.0
128,18.550066805810424,100.0
129,16.584880286004125,100.0
130,18.27143650809561,100.0
131,25.62130848117032,100.0
132,16.310283538906564,100.0
133,23.892305335010004,100.0
134,21.958418486421404,100.0
135,21.8647652187408,100.0
136,19.296251220397643,100.0
137,22.261229714112247,100.0
138,19.71116896219516,100.0
139,18.81545951841511,100.0
140,21.656614586354184,100.0
141,22.758877550778543,100.0
142,19.04306431971782,100.0
143,22.323904414413995,100.0
144,22.11729869368871,100.0
145,25.094337913029,100.0
146,19.81412944149905,100.0
147,25.240032600876756,100.0
148,12.061825277647095,100.0
149,25.490749462629115,100.0
150,24.508254068397335,100.0
151,23.009061486334225,100.0
152,24.271911843192587,100.0
153,23.98702160001623,100.0
154,22.830530105124577,100.0
155,24.55414441640958,100.0
156,18.868608262397203,100.0
157,27.89121379029096,100.0
158,25.354040504991534,100.0
159,22.089975030327402,100.0
160,15.159139077170071,100.0
161,22.859430604418563,100.0
162,21.2108661019112,100.0
163,29.099748004899272,100.0
164,20.00141959928966,100.0
165,21.39858940000679,100.0
166,18.858084377110288,100.0
167,20.527742270783396,100.0
168,20.625945018449865,100.0
169,20.197159753862245,100.0
170,19.521842489239955,100.0
171,17.88770934470244,100.0
172,18.190037847196663,100.0
173,25.99140046295478,100.0
174,22.137103233062305,100.0
175,28.961954703038714,100.0
176,22.802823507623078,100.0
177,20.926577246037162,100.0
178,23.594942227219992,100.0
179,25.14114049088146,100.0
180,16.785354243483958,100.0
181,22.864654523613893,100.0
182,25.790243109971208,100.0
183,25.462900924581852,100.0
184,25.188849453763435,100.0
185,25.462636998085394,100.0
186,20.95272760635464,100.0
187,20.323936805318784,100.0
188,24.73478152600822,100.0
189,18.587798574665964,100.0
190,20.998918464496487,100.0
191,27.107040520600396,100.0
192,22.05931394165625,100.0
193,24.315976346041733,100.0
194,22.56455991350186,100.0
195,23.615396189373715,100.0
196,18.188936975508483,100.0
197,21.588135383277987,100.0
198,18.694714463107573,100.0
199,17.40729491901144,100.0
200,21.716074821344886,100.0
201,22.80382373713817,100.0
202,21.33264973754337,100.0
203,16.70018093479171,100.0
204,18.884349259317425,100.0
205,22.556594012407416,100.0
206,24.031187972312726,100.0
207,22.940432883654506,100.0
208,25.808371072011052,100.0
209,23.258370025563796,100.0
210,17.054404912807236,100.0
211,23.86046142013234,100.0
212,18.310160386606835,100.0
213,18.20649692366518,100.0
214,20.55728358922889,100.0
215,23.810478892534405,100.0
216,24.895948518533334,100.0
217,24.952097561793515,100.0
218,24.94653040881469,100.0
219,21.89177961362464,100.0
220,18.987304688452934,100.0
221,21.59383796375823,100.0
222,29.170542572065493,100.0
223,19.516770560731302,100.0
224,15.897203129285913,100.0
225,26.79757756855092,100.0
226,26.083754180480504,100.0
227,17.84326743320071,100.0
228,16.34555665359138,100.0
229,24.7828898931116,100.0
230,21.306706624539967,100.0
231,24.295180848103357,100.0
232,21.80965292517767,100.0
233,25.78459822814158,100.0
234,21.96769352462325,100.0
235,26.321199192989408,100.0
236,23.09880382805232,100.0
237,21.46489611169818,100.0
238,19.449165013817154,100.0
239,25.851687805323454,100.0
240,26.209105777890915,100.0
241,15.021525766496303,100.0
242,24.20763432773511,100.0
243,22.510771506375058,100.0
244,25.109880457509384,100.0
245,26.883240003340344,100.0
246,23.359256185749665,100.0
247,25.86872411507259,100.0
248,21.350750837085133,100.0
249,19.434205660886743,100.0
250,19.619300963519592,100.0
251,23.60730366125956,100.0
252,22.430077779381204,100.0
253,19.09162837958986,100.0
254,25.334993854391318,100.0
255,25.78027107391708,100.0
256,29.868921333612448,100.0
257,24.638594146461056,100.0
258,23.596239194825632,100.0
259,22.224856101810428,100.0
260,17.004838227469953,100.0
261,25.825865569490727,100.0
262,20.881061854951156,100.0
263,21.83057470965685,100.0
264,19.407818637791408,100.0
265,22.8632413970556,100.0
266,23.23341418862113,100.0
267,19.889976101672538,100.0
268,23.578525473371634,100.0
269,21.238465870211655,100.0
270,17.37911161631796,100.0
271,21.0636096858614,100.0
272,21.217911510251096,100.0
273,20.202680242097344,100.0
274,26.55433475215735,100.0
275,23.151773689897137,100.0
276,18.696939363989237,100.0
277,31.959281522335466,100.0
278,23.954385808139552,100.0
279,18.745698476821634,100.0
280,22.11755993492375,100.0
281,20.345849385837397,100.0
282,28.804276235251287,100.0
283,24.54488965267197,100.0
284,25.442569619972822,100.0
285,23.130398440919645,100.0
286,24.287046741259207,100.0
287,26.166106929654635,100.0
288,20.811930743684222,100.0
289,27.938018756253918,100.0
290,24.96066586895136,100.0
291,25.717419583923746,100.0
292,23.095286090493286,100.0
293,24.6000995137796,100.0
294,20.491790673918477,100.0
295,19.205855065838655,100.0
296,24.115408900644468,100.0
297,17.370519825122805,100.0
298,23.098600025433715,100.0
299,25.214406939598828,100.0
300,15.609481025942433,100.0
301,15.847431820360715,100.0
302,23.063810747590384,100.0
303,21.66663504952127,100.0
304,19.04427772625878,100.0
305,22.227159303927984,100.0
306,20.829327039991252,100.0
307,21.44734700977398,100.0
308,23.28863599799586,100.0
309,23.791710063839787,100.0
310,26.87611072565086,100.0
311,19.548399115694238,100.0
312,17.10199865175513,100.0
313,24.343136730400488,100.0
314,9.082929518893238,100.0
315,17.00992552914863,100.0
316,18.513790853711036,100.0
317,21.301960919780388,100.0
318,14.743787000726458,100.0
319,22.071162121259864,100.0
320,25.01730027953406,100.0
321,19.559503473927553,100.0
322,17.01356213418167,100.0
323,27.14286470727308,100.0
324,24.337514670986817,100.0
325,17.007941680413907,100.0
326,17.45157948923644,100.0
327,27.061462855190396,100.0
328,25.039685502609665,100.0
329,17.762984927025286,100.0
330,21.032153148593117,100.0
331,22.171032699954225,100.0
332,22.153249394261984,100.0
333,21.80580041236471,100.0
334,27.359638020840542,100.0
335,15.405679288472562,100.0
336,24.865282542306826,100.0
337,28.205874042027137,100.0
338,23.18172324358105,100.0
339,20.15589111674721,100.0
340,14.561891567073747,100.0
341,17.63800066449694,100.0
342,27.086260754081792,100.0
343,23.877732472437593,100.0
344,23.23888756220738,100.0
345,22.861946827102976,100.0
346,18.32942389062672,100.0
347,22.878493597068097,100.0
348,26.21341894716428,100.0
349,20.598970281130832,100.0
350,19.46688619874789,100.0
351,22.593762720225712,100.0
352,20.164879303701397,100.0
353,23.81961385569963,100.0
354,21.91928626868929,100.0
355,19.734955868510244,100.0
356,20.45003575584629,100.0
357,19.94480112240405,100.0
358,21.01036143764793,100.0
359,19.772103896971917,100.0
360,24.07826338776003,100.0
361,13.285637131128524,100.0
362,25.560868706018983,100.0
363,24.54104178711718,100.0
364,20.035590541330254,100.0
365,24.05905342372438,100.0
366,23.90055181993018,100.0
367,22.171113779335695,100.0
368,23.01859328594716,100.0
369,24.204024022139137,100.0
370,19.87831873260002,100.0
371,22.324292507489137,100.0
372,23.289851332759458,100.0
373,17.544769173601104,100.0
374,17.778815168962822,100.0
375,16.605375833712102,100.0
376,20.943071480932115,100.0
377,28.122457119755204,100.0
378,21.069219310797862,100.0
379,23.690430232673723,100.0
380,24.295878855613047,100.0
381,22.349699123869907,100.0
382,19.290851376605037,100.0
383,19.751067708674814,100.0
384,19.228118092286543,100.0
385,20.013245528256714,100.0
386,27.74016939684247,100.0
387,21.240138099794386,100.0
388,16.789530157408368,100.0
389,27.932274261645944,100.0
390,27.434079569814426,100.0
391,22.070637115840967,100.0
392,17.66302442861888,100.0
393,21.96982090343758,100.0
394,22.045529490745455,100.0
395,26.999623382471515,100.0
396,24.468359271058524,100.0
397,24.94017168277318,100.0
398,13.638334875856419,100.0
399,17.267644386969536,100.0
