unit_id,RackInletTemp,JobThroughput
0,41.40984127058779,33.37459785200403
1,48.477649544261,32.50950548547084
2,39.19088429490349,29.389338979415637
3,48.984964772688855,20.455742083141846
4,53.61249573191799,40.12370087315369
5,70.30535111718122,3.0459640126979446
6,68.88072679502014,7.750289711962914
7,57.13481338559108,12.95799144360798
8,63.80674528826014,5.158976227001057
9,54.358092066379164,35.01208425751784
10,52.24178322961559,14.570861521927217
11,48.73018367503607,16.54364384275671
12,44.10356693690284,20.75813332497816
13,77.86012248710682,-9.71962463901437
14,65.29300961057953,8.266388830944118
15,29.362290337347464,29.239389665519617
16,40.96571465648073,26.049703846276497
17,59.90799475249169,11.273523279035164
18,51.90291819791831,18.69508381780295
19,38.48417072296257,24.301256577901007
20,46.676403306501605,16.740290633496844
21,56.45729012321079,28.376320321041774
22,30.74759418130676,35.272625033619086
23,63.81369536350619,17.6427149854516
24,26.87767249454658,19.11742695175825
25,38.01676105859387,32.83294576574605
26,58.773387956299985,0.7358272635261471
27,47.29807042198658,18.10665282092794
28,49.9112148621725,17.294018652235316
29,58.58917841560348,4.970086756857349
30,56.50469547152659,13.546992828805127
31,51.31959929843296,21.933359055237
32,64.76572314142808,9.598918946621207
33,70.96386859672455,2.299998536208864
34,55.317505985251145,35.62021317233155
35,36.31741342464369,19.199279572349873
36,58.685968122173485,16.694933189386894
37,36.760076098560454,22.409184027867312
38,55.88690397186545,17.195035931965595
39,54.52251398438909,6.825592212113651
40,62.04969589098093,23.52647053006074
41,40.802775730302514,30.22107781898812
42,61.71659291237923,10.754011655118022
43,46.24198126537195,19.88390607614269
44,47.74379282761898,30.065946879217286
45,47.137940949808126,26.535098933395965
46,49.8866488872403,10.685041498695014
47,51.570897245334706,-0.7725737050560983
48,63.582960242053474,12.48382255554829
49,54.634294816924836,5.561932341832107
50,49.47433507821693,9.471925214597277
51,70.7129156752601,-4.221184623380072
52,58.743619285931075,7.259436929013016
53,67.20489442552804,-1.3637113272769064
54,48.04850482043625,13.391508100360529
55,40.46467167433067,12.505237862882097
56,42.427586667861966,10.395615148001562
57,66.24181982724978,8.551704197324472
58,77.0509617410696,-3.013388253930408
59,49.021883307717275,8.099194725510463
60,55.335829901713375,33.90785819553149
61,63.842027593549055,44.145279179977
62,60.70774089159289,8.870136600116895
63,50.73147485362622,24.97191535354603
64,42.43570441255277,18.26524455760786
65,40.955083772209775,20.770371997984377
66,64.98462731468675,14.14402979292696
67,56.18313526916312,-2.625779993661409
68,51.752213287558,19.092240010214542
69,55.731318692786616,-0.27507607691985747
70,45.403126907305605,19.01941645576479
71,56.1399789916209,21.02139179232223
72,67.87288398429006,4.821801930263739
73,68.97580231009172,18.464201604476287
74,46.857753968156715,10.03148195512429
75,58.57432354857306,20.277565679418323
76,42.56153796522748,19.02773275420371
77,70.2513507648,55.632136370834544
78,47.40070237680891,24.46807085566322
