unit_id,JobThroughput,RackInletTemp,GpuTemp,do_cooling_setpoint_controller
0,25.48402150315569,65.40165306728785,48.71584754691153,66.25
1,26.9853474425007,36.768150640698046,76.55055173177504,66.25
2,13.078521899118686,65.37842753642508,43.69886621487239,66.25
3,20.237296391198182,80.48947250884905,53.671385275403544,66.25
4,48.380164535297496,59.2633522976139,37.102025915440926,66.25
5,38.36932323617282,67.84374395782714,41.59317404384888,66.25
6,22.161706557374245,56.66782754875307,49.15572247251118,66.25
7,24.673482464323865,34.92155040535502,52.34228775275506,66.25
8,30.87228800820019,49.19435952638203,60.34314074893186,66.25
9,21.893043428553057,65.95972411289625,66.39206205321939,66.25
10,8.56646487654375,67.60955042337696,33.70360859967328,66.25
11,16.73424975942035,50.33931299943539,58.492829926914816,66.25
12,31.393475288227098,33.787000568956636,34.12212210518737,66.25
13,9.454438238559883,66.87909157009466,55.876016537672534,66.25
14,14.712351273206757,46.551259023585104,52.26472129469569,66.25
15,25.273192733787546,53.35130066701509,39.96877234284526,66.25
16,43.799916600549466,55.02272590052386,51.753084632745285,66.25
17,12.332275664046952,61.95259904346265,43.29028866452256,66.25
18,11.069866600087543,67.46908458625003,34.71569129122424,66.25
19,29.40300570199157,51.11967477408194,39.493447037142495,66.25
20,25.87382050206281,54.76456408920083,63.81869256445371,66.25
21,26.916744522088237,52.07380676004147,48.309300005989726,66.25
22,10.427979715665925,70.16219439438,31.831059146506163,66.25
23,53.91200996543744,32.54233464689564,49.01776961906249,66.25
24,7.804135701140453,57.71532488021552,55.60888721482007,66.25
25,18.965643818338304,52.79131292728054,53.16364016704055,66.25
26,25.138598806781356,58.17044890880472,45.81359381949548,66.25
27,6.088119689788408,64.75665028667628,55.35765469046788,66.25
28,38.10668044631151,50.06862056156515,40.99968021077176,66.25
29,15.435601334719067,48.18056695168325,41.65172344094425,66.25
30,13.729559864253547,45.16570220059006,46.839176010431764,66.25
31,17.904998862243247,45.04443248467436,55.852892264050055,66.25
32,21.99524626043103,46.848101932775904,59.22133199314087,66.25
33,19.846598070940416,60.06571156306939,55.561385752753495,66.25
34,17.769007506241046,67.34069250425243,60.35709307300823,66.25
35,25.013359634571902,44.083605968474416,77.66152420828249,66.25
36,11.834062846276028,51.59723549632825,48.68055535652182,66.25
37,13.108714172576931,57.91284238734585,26.425739804005346,66.25
38,28.01949038163856,49.52875791841317,40.30083927964203,66.25
39,22.903932458721506,49.18037305333354,43.863682056719384,66.25
40,14.949895760685912,57.61547541861868,32.14884935427697,66.25
41,11.099560356155152,58.12658638614638,46.97572145795966,66.25
42,7.326079000972683,60.26924480313704,59.98946239427777,66.25
43,30.1100735063473,57.50609965578128,30.704542564347424,66.25
44,16.32472559422279,54.680609129465154,41.94805470601481,66.25
45,16.961256683349397,64.38787216136707,41.75140092790941,66.25
46,11.137298485168728,65.02981474410117,54.59386348429111,66.25
47,26.1775766579691,47.52420683127266,70.53391295130602,66.25
