unit_id,FanSpeed,CoolingSetpoint
0,51.33679755551339,72.03161556613365
1,52.45874566124199,52.73941159387586
2,49.423136416071785,51.98585107175401
3,57.76771573511147,70.31667556644561
4,80.88814004455618,54.57999422437743
5,56.93254205994159,69.84888573563694
6,46.491722042033835,43.031797771822006
7,89.18159579041384,42.400063509813045
8,71.69553725564144,54.75746799985029
9,61.93898124705973,38.894694676868994
10,67.71618490722302,54.911363852907776
11,50.06014823551102,68.4849948554174
12,70.43584104462343,62.03779165452192
13,42.45428464639136,53.02892705148346
14,59.65392256653987,55.95454764091015
15,60.70758005463034,52.32716139441453
16,63.08212887485496,50.34629384330101
17,69.26775252375442,43.29376875395668
18,49.694407605592694,57.3623127190275
19,59.146661576036706,45.87947326554949
20,43.52845497003077,50.297697974047615
21,58.22918256107892,67.88199932703986
22,74.7540908225149,48.649204765559716
23,39.12115160976967,60.11496866216273
24,62.15778303619828,53.19755838550345
25,74.26793268069753,44.56418868670311
26,55.24757385955171,45.878175827980805
27,62.93821065310856,66.10757712192031
28,68.86451062395912,40.25840046946446
29,49.17848634665311,44.27539701369091
30,63.13451493561588,50.04455166771748
31,46.773379575811305,51.45208560521787
32,57.24413193419525,45.29251469513258
33,52.63855778767524,79.39136660624176
34,68.84070156225049,80.79079012369391
35,54.9849955972366,51.51228484674784
36,42.662044146092626,57.67141809885884
37,31.7846202172762,71.03887423353214
38,64.75851358202955,67.85211359680697
39,55.718188296703964,71.89991111020117
40,63.322104679227394,47.615626832118416
41,73.18089212169916,43.001056629045365
42,54.978153941379574,68.38765738924054
43,71.46292245422914,55.887994266084
44,55.80992824798527,71.61249815020807
45,55.44940173228501,52.874218969456216
46,58.59340337509875,66.11035746171498
47,56.976404881370634,57.828729737095365
48,33.1646743425693,67.8849096782677
49,55.005305587439395,50.134051658543015
50,34.852432673246824,41.419695721039496
51,60.49143576359425,64.11087405031493
52,78.54396640871862,42.39991391733637
53,49.50722107470926,58.648262445554664
54,70.69355213903846,44.4771506618263
55,62.36612207586561,57.87879943187753
56,57.09010509793948,40.43002597637081
57,67.32709595244664,67.32052966608632
58,56.65694983008558,42.819446919549456
59,54.282669109362665,70.58860690940467
60,67.70200393632108,59.88584632336165
61,63.10059425728043,64.95534963236534
62,70.46353067459859,57.735868582298764
63,69.79101524267776,46.083551975378676
64,54.26141600131734,47.49692278312197
65,72.79679739023742,56.93033162468724
66,52.72006246067871,42.09647167991381
67,50.414331336837165,66.61649106103299
68,41.68343305377723,46.63275828146977
69,68.64519560555364,59.777830075200896
70,66.83248500641841,67.24016988565502
71,63.1164989903942,42.51174285352322
72,69.80129062961777,45.68851874399058
73,53.43243389773639,49.3161476100291
74,38.40932245005156,64.56694606063995
75,67.52560754059627,61.09922725810321
76,55.36253848560824,41.41490895114139
77,63.55869190086832,49.49940308748693
78,61.42132459705704,50.8901577157778
79,64.15085799501294,49.77929715972471
80,77.34565349816457,50.475229116786636
81,50.68320508144976,58.02634822527782
82,73.51925895134693,55.379137587374956
83,51.10209359595211,40.646002673698895
84,64.63947425546797,62.73854245520231
85,70.42102047526231,66.60211461553007
86,61.42513791310235,61.46632897015446
87,52.32144188482462,58.24888774808701
88,62.01149524732793,48.41219874061114
89,70.89260659480762,55.67191211201119
90,63.22087353204737,48.51174146581755
91,65.32207880158118,74.44056018958891
92,46.47369601367082,41.077973248110865
93,58.75362870946217,62.85166073324674
94,68.79614568911063,61.99758928085188
95,51.328630649143435,70.75697725475878
96,56.714009412071285,57.24170806999352
97,56.611497747764375,57.07686649291226
98,61.23021685931791,59.68901987813251
99,41.050499024034835,65.4810941834459
100,45.7752126953366,70.33543362674136
101,61.82534377645288,62.53617129370606
102,63.870183150311966,34.188657665494674
103,76.01220027715561,57.96228106139345
104,81.37556226167165,57.77646164172327
105,57.62144029461536,55.91712904186162
106,36.28185733010967,51.12492065914722
107,60.43256069570902,60.67131253640352
108,44.22735518918526,59.160578743878546
109,45.716811157404074,60.390887500628565
110,71.50711722194781,73.01850211867576
111,62.91756144773532,51.839517203286064
112,49.91102143177823,54.36057758689714
113,52.30888506563362,44.94096308857641
114,71.81499793368174,53.93519603225822
115,51.308770576187655,49.3092802013506
116,61.87878239909117,54.1438028728687
117,76.67004149475294,54.33290565415906
118,76.1769166383954,64.41710729438705
119,58.250994502283305,64.93373467887439
120,65.46337240149239,36.133808836922555
121,74.8280262468791,55.34191734078607
122,61.895363529419306,45.464645495514894
123,56.88551698897825,39.451439827386125
124,53.05785382384726,54.534298145423094
125,48.66869927348205,59.57112154862092
126,62.731067513619664,55.38898726590478
127,63.02678633322235,51.79102882402263
128,37.7570703412765,45.95715043105343
129,61.91745503484759,48.72201293092363
130,60.95736470490391,52.39738644425851
131,57.14765874322818,42.59153128291667
132,33.24083233509587,41.73465505805975
133,61.57613215901499,54.21375035499696
134,72.40037107695798,58.07779157224842
135,64.63427846415276,47.43475400619678
136,44.48179973015508,55.06558966597154
137,62.816019069789505,62.87025334421955
138,61.92110267627967,59.94739222919748
139,56.77855810430482,58.966795731119646
140,36.10110131995413,46.20483651698539
141,58.65338220127,55.43379165326087
142,46.1785383457298,49.83312740488622
143,43.795278296330736,54.962705853786154
144,60.06450207597183,72.8655562592286
145,40.069183567900424,51.624759390788874
146,54.64252570853543,65.1664305727336
147,47.3013369424133,49.04400611341983
148,59.81341931386219,55.43724231860369
149,59.403991368847215,50.41904780717212
150,55.013960237494004,33.75950273215143
151,63.17836686293367,49.556212439692985
152,49.823081324400356,63.004044718096786
153,75.43454816828329,62.50616486857016
154,56.47719030274186,53.54361239582173
155,67.33535738019022,51.11716667284038
156,62.21807070730298,63.92958638238313
157,37.12625636700016,54.692293068696344
158,68.37902652704034,64.02746250511282
159,65.87348605585427,68.17869759512708
160,79.49021666210396,62.41062555732315
161,51.29105149476238,47.63084542549752
162,74.95594288292952,54.635636375552934
163,55.39823094648297,46.85349807488407
164,59.35891781592143,63.514192353246514
165,57.20466262314781,36.823252741615036
166,60.732623180468536,59.8526219505546
167,55.30528828062625,46.89245509921628
168,63.720723765900495,41.49618685605278
169,71.59268791828204,44.77581294967818
170,85.04509514675408,48.378386982965566
171,71.21203185013164,52.56048946576002
172,72.90202080043991,49.27706112477022
173,41.27645559526534,61.882320622736465
174,50.1822634673504,63.47121932912203
175,70.90262670939883,60.2658325890313
176,51.804477193100205,64.85542109052496
177,42.149403458813865,44.05115909246177
178,62.552384619285604,43.21525087916107
179,76.46227503553169,59.28435903900493
180,66.21983638363126,76.18678900786927
181,52.606568032351255,48.48093041832243
182,55.518077346610525,67.60398494816815
183,58.15303089648901,64.01078427581024
184,66.89512155401522,56.68744766604956
185,67.83990720408352,41.53759805113283
186,51.491243732124644,56.12990171616249
187,68.00240233590404,53.64526653836754
188,50.539566429712444,49.45254380920388
189,48.117258239936916,70.84138079887697
190,52.01044633724233,44.865441152146126
191,76.79506244109774,71.51251749438651
192,52.52447615745083,50.75011837387982
193,58.46691141917246,69.060786265557
194,58.41522274021192,52.06238708431842
195,75.77910545549672,52.56791628335265
196,52.699433096618435,55.2840955978445
197,49.30165678818593,54.21243496716032
198,52.999620503792485,40.55283504601405
199,55.6407721523312,42.92398074417095
200,62.05884093937696,82.42586880783314
201,58.696003111124746,59.98019720797613
202,35.310080709729796,57.6964450756992
203,47.987958653768565,61.94216770642042
204,72.4572584297846,73.6843401171055
205,58.58119993305381,50.90735077250692
206,59.27240070363386,52.76252677506948
207,54.28535481026621,51.159523771860265
208,56.89274869041318,54.985588052722235
209,64.35133789685435,68.71083655802451
210,50.284381377578796,55.81718894185791
211,58.17431982783481,61.07929660833997
212,57.53113784981459,38.59108206142228
213,56.81469543462403,65.14803837639933
214,61.30149853276286,72.04030210443953
215,75.82170425840695,63.1768903479089
216,69.5502567847433,36.72142710341212
217,48.398832585635645,50.97589697879011
218,40.598109169387776,34.80895822573155
219,48.05294046513435,41.58221914223902
220,76.6294631617997,59.976554795077895
221,55.756917084140504,64.3694108985349
222,77.75655505963374,39.72346988195751
223,55.970511810726414,49.9673572875367
224,65.56627450506248,54.92955668987675
225,60.09691650842248,46.477651945927256
226,52.13228506912332,46.956700736920695
227,44.83366134744303,57.32625235409476
228,58.88421252929085,43.16070015055439
229,53.00778050173751,66.7184001986153
230,59.466117337340435,50.39423928374307
231,44.61209371128591,49.00595991832701
232,54.8993381950804,59.244871679776274
233,70.67728469793165,64.86437609575853
234,68.25115163964415,68.32296205903413
235,50.66528555564182,45.475637545473475
236,53.491643658627055,45.297191958613176
237,56.83987534568863,61.13182968690476
238,43.744517731589816,42.58376919545895
239,73.15479653268636,44.857333130274874
240,75.29770211923689,61.25455002441287
241,50.59082277315351,55.836464006760934
242,46.2876929769197,62.37721265556146
243,54.73243394948158,63.496536474395135
244,69.6827154189044,50.613110698712646
245,77.45911258061855,65.89918548977936
246,58.008778292637125,46.05921795251279
247,52.43259057485247,47.61311863188076
248,51.230284527067106,68.69864664040962
249,67.19289926050232,47.57316550499581
250,58.5742853830414,75.95755579240874
251,63.10746904960336,58.775865941631565
252,64.2778952506033,47.1199012957111
253,66.10410521616683,72.8252147093686
254,65.71749318559719,50.58797843718482
255,70.20980576966964,58.44384666727287
256,61.82343832212527,60.02672450370021
257,71.48979639998302,59.82311791408837
258,60.378048167994,56.0028328434793
259,50.66625899114364,57.64373847897296
260,52.139423642933494,55.57747960236372
261,52.67848098813914,47.698540043555894
262,63.2625218954373,56.052318177507736
263,48.01500302125109,60.72254114902381
264,58.994613977387445,49.05000003942184
265,63.72050794527324,54.76079404252044
266,52.57112066821742,39.59591108083863
267,51.49952272773912,55.76613166476192
268,50.61301472565591,47.51222524123776
269,63.09043124640779,46.376638218573454
270,78.13120496940792,64.04796099316977
271,59.744354174367345,50.314654973030244
272,42.71142325288773,50.844427780432646
273,62.09961908721763,66.60058378573675
274,64.07105628642223,41.22573051104585
275,57.83684123981886,45.62981822970311
276,69.24785567459729,47.22433351474097
277,56.8608523827013,61.04980011322006
278,49.5023654061992,64.89955703794098
279,78.00051392525319,57.46080144107665
280,57.71202770379808,56.70164556563939
281,71.17499012085503,64.7354974871251
282,61.670009963480126,59.931676057160296
283,69.19175016243597,43.46005066354326
284,63.39311033154215,36.68791432915016
285,75.01665786544146,57.65072506941821
286,41.803439304948775,51.431629805938165
287,59.029215332979206,24.142942853474107
288,59.54184679318366,58.316317674783946
289,69.4561905893942,62.39383856579356
290,63.271431742280654,47.441725890074586
291,66.19671300861722,63.885325099888455
292,50.848703069359544,51.992532236376746
293,63.643920281022424,50.58123130686875
294,59.411540023749716,55.7298636237998
295,66.64867646219427,58.503288142891144
296,52.20786607643281,53.04080740314515
297,53.57917296142975,58.132024091385155
298,67.76278223455738,49.895676800617785
299,88.48766775351243,48.52356469183605
300,57.72770244945027,60.296839442161094
301,60.46486699089524,55.949061268199195
302,51.84365498571518,56.2558362954727
303,64.51714490789794,41.73819960136785
304,60.02662911880557,61.86383144410784
305,68.18196647708706,57.98684934947288
306,72.58470459135822,59.17249957724328
307,75.02937596907053,62.107007765551096
308,63.57714639586962,47.28316647566109
309,54.570007264540315,51.475615556392725
310,58.07258479388981,66.54983283623825
311,57.72697792793818,74.93334774778208
312,64.09353302118818,47.41439319326236
313,64.12918994335757,55.39962247742486
314,64.06786620138683,49.378332275831276
315,48.11295442355161,36.03684706300962
316,84.10649296457184,54.25999180321893
317,52.70819028569723,55.425880372658504
318,59.38881181020433,76.94362567564885
319,41.50466228261239,49.212192872818086
320,51.684702979935985,64.61302895780409
321,60.104218424445364,34.981422523376295
322,45.07712237361301,63.53764590931551
323,61.56160509013872,52.321026628476815
324,50.88427257382057,31.93597780505023
325,66.41215102461007,63.87849975425913
326,51.427864823942684,70.53401280316783
327,56.290422981321605,58.47879626429763
328,66.59247006332369,45.89365938782658
329,67.05249736827568,68.97421699641794
330,55.56188045462543,50.26432747342367
331,53.530533073517795,52.515251927531295
332,78.6854800111273,53.58698556058443
333,54.58835716062885,38.393113688835186
334,69.65636637478605,38.41206983160794
335,59.365841017494716,45.35257434008618
336,67.35115672084166,33.983268637547475
337,38.88037602646822,44.51020029951806
338,61.4305729391485,48.250518262239204
339,66.22342937983552,62.18448739755087
340,53.59221374767843,33.160759680911134
341,72.31998556720274,51.10864407606304
342,57.03176889585024,56.0691274875906
343,66.10320956534424,52.91628861855816
344,64.65439433454168,39.64884288549705
345,69.99379899780084,56.764722951206736
346,71.21132453170421,62.65570274014217
347,71.47349890968043,49.26628528342684
348,49.8237184582252,70.29106414094679
349,69.37880823443652,65.03349939022868
350,69.80828891477086,41.17361902452706
351,83.14121843363317,56.70805006831009
352,67.38095361024556,44.107467333825724
353,52.74651944461687,41.39326254695092
354,68.96986801745759,48.104936969055046
355,58.53380964481591,54.105186312831506
356,59.095481307918746,47.89933363777694
357,50.230704138729536,53.253462235858166
358,76.14935196095718,71.11398564367055
359,46.93113865754769,39.749908264532344
360,81.70598317648437,50.19757172106624
361,55.29153363676392,54.97811268484863
362,59.672094036029236,72.93603922224004
363,59.2439082375239,39.365174879342284
364,61.32421695463086,49.01644170156233
365,51.59108472852311,72.19658203841205
366,67.24017226956953,61.74953035981126
367,66.5326764361909,61.19367613985801
368,56.122911967259625,55.70044940117329
369,60.59368535906255,48.89222902705594
370,62.26235575804467,53.91090099469819
371,65.00065627294885,52.67686190225988
372,55.39883813867232,42.799369340956325
373,59.784297994465156,43.24099204555024
374,58.683202569314,56.588739256859796
375,79.27000705152504,56.109072341598626
376,73.08617766189731,59.56979802713813
377,59.208931249325175,64.85546922395118
378,74.05410857519011,79.13888623792988
379,52.59870151779347,59.83585422896917
380,57.47858113494168,62.656106332214094
381,53.24852128298633,43.22338676512327
382,58.12806468869044,61.083196481007114
383,67.94905721864858,52.014401458417105
384,56.808394737062734,59.11659725489619
385,56.1016403097172,59.99864017419583
386,44.76049881365237,60.220788704759364
387,28.034421033597443,52.65234834491983
388,64.64630941299363,49.915097527068305
389,75.55010431827002,45.64134406268094
390,63.89973648552053,55.63283928824311
391,61.19635525748879,55.71921700332556
392,71.11463564350929,48.726374890181795
393,79.43537244194786,58.78747296798348
394,69.30236635858955,42.11433008996113
395,65.73226584900583,52.64815235203976
396,58.387532527539165,56.35618711152698
397,55.21141742751602,54.571679241431085
398,66.61259679676226,54.60075971555138
399,47.41548101491887,48.93621738784262
