unit_id,JobThroughput,RackInletTemp,GpuTemp,do_cooling_setpoint_controller
0,23.00147840335604,48.837670562074706,57.55288262797025,66.25
1,39.96975986962917,49.890716610529196,53.02096782788495,66.25
2,32.028115927399696,47.45714489648596,36.01959303278731,66.25
3,34.459293333422636,56.89165358330702,41.7782250555669,66.25
4,24.17936375749164,60.88788485204402,58.90009394247754,66.25
5,39.151103793355006,50.994348441050455,62.691176270841304,66.25
6,24.916766312476774,52.70619269124994,56.960792305117835,66.25
7,-1.9721442711264663,78.88977498639157,47.381016074448645,66.25
8,30.24981995892399,30.135831881831802,56.276246927918855,66.25
9,20.87680064197811,49.25595058074117,45.338827142284,66.25
10,30.322632676093868,63.00883164267732,35.04555663350752,66.25
11,12.722029195727124,44.770173529205316,53.708106653768624,66.25
12,18.93172378442901,44.999084381823145,60.946167697180066,66.25
13,19.406581580410304,31.746183094014143,61.334318532322364,66.25
14,46.900191616615274,35.582323754967,68.00374975089657,66.25
15,37.78308363499264,65.63092477215544,47.131906373521886,66.25
16,18.17627879417229,71.78953519531962,38.418212298360395,66.25
17,19.566536934888568,54.339335118326204,62.772980941572676,66.25
18,31.16778772298925,53.463592401318465,43.16254525203856,66.25
19,36.91025548818801,35.58225672521576,33.29685765481528,66.25
20,15.692205799315278,49.21464543598995,46.07417925132271,66.25
21,30.622899105871955,52.528996075304946,45.63550735840586,66.25
22,15.417034934387448,33.370878783741816,64.65627869457614,66.25
23,13.482116254730723,62.31558759294843,30.081642671213494,66.25
24,26.31190639290767,52.16071413247715,38.073050223669014,66.25
25,3.7182501209013656,64.12562192454672,24.970166713170567,66.25
26,25.610757632981933,59.1234115294383,45.395602502908005,66.25
27,28.52058924145657,59.931221908767,36.0605892751769,66.25
28,15.895735294190448,48.13559072596199,58.58768121831518,66.25
29,17.98584373502552,46.07430265749506,55.627851162353394,66.25
30,13.399277701683797,36.94384521896207,53.159735429545975,66.25
31,6.0375473614808595,67.73636494224606,53.71237991803205,66.25
32,13.913313681437213,61.52528623512002,40.07035247962336,66.25
33,20.35058025517907,68.33870340962315,44.55677780127453,66.25
34,15.773618130598448,54.20571359492323,66.35530296367546,66.25
35,11.831849781853755,57.16576855607338,39.27276246486826,66.25
36,29.721411033417013,63.60487643968644,44.346686458211,66.25
37,5.190333888357929,70.50750586715336,45.08329882962423,66.25
38,7.10543117744448,70.99417998141809,42.754247152647615,66.25
39,17.92015092451998,35.35554188156594,29.597355016329292,66.25
40,13.4990795283748,51.62338351713449,45.1978372932679,66.25
41,50.0598863338839,39.23113487640762,61.47861224211274,66.25
42,16.47942788087334,53.15285311222942,46.216981377685926,66.25
43,27.435728729516086,62.85757423803681,55.58305263621771,66.25
44,28.52442121390326,52.18717631514704,49.47028370249713,66.25
45,25.25594335181094,47.5256921532541,55.22295647020044,66.25
46,22.76533060950888,61.94100988326499,76.77745460059978,66.25
47,55.87368222407553,68.64721672643284,43.96359281011241,66.25
48,11.413566695506804,51.63288569120867,61.87642122264944,66.25
49,18.013898468483394,56.428421008211565,41.43097495225806,66.25
50,48.37906574416819,43.64165672167254,47.36986322508812,66.25
51,28.8838061667149,44.57822529841252,53.632145750361204,66.25
52,9.023301256289104,67.30724810918355,50.94473650437256,66.25
