unit_id,JobThroughput,RackInletTemp,do_cooling_setpoint_controller
0,20.882696414789287,40.34670665062898,75.0
1,28.507212417681508,62.06257503367235,75.0
2,30.448882472539353,52.70785169509275,75.0
3,50.119289361472134,41.45798145377945,75.0
4,19.943394628706717,69.2123531005121,75.0
5,36.79136207432352,41.244371797304794,75.0
6,24.96035799636459,52.78168889521987,75.0
7,19.874274257220222,69.34023248744927,75.0
8,32.28562447704284,47.46338825005006,75.0
9,43.70793890860884,59.9285018069536,75.0
10,31.678243149655792,52.3633520664782,75.0
11,37.71982368681294,35.71997716692658,75.0
12,22.224342670098373,61.41105398803117,75.0
13,33.102902779514075,29.036755916885973,75.0
14,32.323729959423616,53.6238279267717,75.0
15,30.669633891938457,70.74638695901297,75.0
16,15.42279213931462,59.47007121997433,75.0
17,22.98069754793064,65.29107751678382,75.0
18,41.58606418662037,80.30056513109089,75.0
19,17.66003925331106,47.3287707426549,75.0
20,7.113231436205028,70.89017834863209,75.0
21,35.47710954164625,62.88067315531333,75.0
22,33.0739987585616,27.522655995684893,75.0
23,35.220930435188414,50.879577970993566,75.0
24,34.28617654669788,49.50313666546564,75.0
25,27.798263186636895,47.40302067976426,75.0
26,26.482442141198245,59.187112079152264,75.0
27,26.522172881361776,49.42953086159793,75.0
28,32.0789237138998,48.70966374009403,75.0
29,11.125195052042798,57.371371709047295,75.0
30,22.625981569250833,62.8599855078774,75.0
31,49.49614892880756,36.062365879728105,75.0
32,21.74301600462249,61.94568934523608,75.0
33,28.841828022630796,67.45881292255406,75.0
34,22.318993318887937,45.530161975548666,75.0
35,23.662673278606277,54.81757923043029,75.0
36,35.13858945366175,74.37335934762993,75.0
37,20.70564628076529,50.32001365417273,75.0
38,26.38035475480624,59.707533167446286,75.0
39,34.16420670369313,51.07919977836671,75.0
40,30.83313131407215,47.26061053014258,75.0
41,14.577167380747115,64.61941990881954,75.0
42,23.94473689308237,37.214106490715274,75.0
43,10.897023600978981,53.231698400779074,75.0
44,46.331167800834706,63.34638789456315,75.0
45,12.613588892976752,60.49727785625303,75.0
46,18.93091199138217,52.77685509196989,75.0
47,19.972961016493418,43.85230121584466,75.0
48,24.733647079001333,73.02066863532038,75.0
49,57.91182976825413,40.85600558554796,75.0
50,27.874215413188658,47.67335182920694,75.0
51,40.29058723733902,55.83041648503697,75.0
52,36.067866020375924,60.626352474719134,75.0
53,22.321526010957573,53.106183101901706,75.0
54,36.65977665335943,39.974886073665076,75.0
55,20.828427338435592,57.84709340334224,75.0
56,35.54631617856997,45.04035926139423,75.0
57,40.67644953230038,49.924244957728234,75.0
58,33.44420505963173,33.125261008558,75.0
59,28.085427483228127,45.36040204204296,75.0
60,26.869140472807878,51.36796446878189,75.0
61,34.93109625384742,51.97546910342565,75.0
62,26.142780504876423,50.30338915887802,75.0
63,28.28200313557313,49.45915679066666,75.0
64,26.988347847924352,44.03618780216516,75.0
65,31.239544646014583,70.30876233522729,75.0
66,27.019291760666018,55.37244575322052,75.0
67,23.868422480897635,68.30094736413939,75.0
68,25.158037489972635,62.16224138941763,75.0
69,38.67065871811573,58.14817032042317,75.0
70,29.262772310617827,40.667545203609954,75.0
71,14.596262486992881,66.67403877407766,75.0
72,22.01604414471805,66.5081642009332,75.0
73,23.48936741759647,62.12555515963827,75.0
74,43.284048887187986,36.97418940113586,75.0
75,23.02305574015949,70.06043494556036,75.0
76,21.429817634931997,63.9676932782683,75.0
77,51.347615966207655,60.61965144204733,75.0
78,41.67023574288978,33.098526587886845,75.0
79,34.1565077548104,34.72778607803026,75.0
80,47.30026479250164,51.91219484131058,75.0
81,26.93214768351144,58.10911243017799,75.0
82,18.610860743078902,67.02668567545555,75.0
83,32.82371753363371,58.1327193614507,75.0
84,58.04254914692053,51.74696024977911,75.0
85,32.73648301447431,66.98673350463413,75.0
86,21.49516714746722,49.82861148216192,75.0
87,53.075150337790106,46.48535257284773,75.0
88,14.214114959428654,67.05019217552581,75.0
89,21.51582132727694,62.115071904464,75.0
90,32.01963063142528,55.262087914925225,75.0
91,31.464721644621402,45.684363730679415,75.0
92,35.57295007365132,54.1132373405374,75.0
93,25.320620921468766,57.089192509051074,75.0
94,27.61560124147784,53.76547986231185,75.0
95,26.258805602138327,54.07858734879772,75.0
96,26.84805192541351,51.664078516964324,75.0
97,44.12590386771454,52.926850811387276,75.0
98,25.980344271806608,56.637803271491535,75.0
99,35.723017359872294,56.34840528426804,75.0
100,21.92635593727254,68.71811811047695,75.0
101,25.073604210909906,55.5198790348187,75.0
102,15.520540165399947,74.79037753645196,75.0
103,31.27676558992185,60.162895751982255,75.0
104,13.448201866185094,57.168007842337154,75.0
105,24.570286172123684,62.521923150755505,75.0
106,29.421157281275107,58.8115279266444,75.0
107,56.43456763813621,34.21631065638997,75.0
108,5.022874629215507,72.69230680779779,75.0
109,57.89386465817103,43.191692805500274,75.0
110,20.603153290750647,55.80071606654917,75.0
111,14.820723924161506,51.02774175907401,75.0
112,37.319671643559545,45.84190874785953,75.0
113,20.7326439954459,61.2062640110123,75.0
114,19.54480015272992,54.22962475356207,75.0
115,62.09080041622838,29.862329296773595,75.0
116,14.689937270840696,67.69757811386351,75.0
117,18.732316155831498,52.21134473405365,75.0
118,10.953162008447832,69.5879977129021,75.0
119,18.487722946098284,55.61612989635533,75.0
120,33.40829259938154,59.37830258642692,75.0
121,34.713141932762106,53.413972900329625,75.0
122,26.680299672824628,48.483992027188656,75.0
123,26.54928201001038,55.393826116887766,75.0
124,13.586288157929427,55.11148867839968,75.0
125,39.38814559511213,50.62422451356384,75.0
126,38.70146534768948,41.18574008653673,75.0
127,30.544214430853586,45.6096570531503,75.0
128,32.330742571242226,46.79272887069572,75.0
129,22.1065616309664,58.672955443716035,75.0
130,29.008516726431907,54.47379268851,75.0
131,46.09092733369681,38.529480518833054,75.0
132,26.62354970275625,74.31292826955392,75.0
133,57.92151952458841,32.654374038866884,75.0
134,46.39455819378462,47.09357356945931,75.0
135,30.605475879537092,44.08212135612774,75.0
136,9.612583257281159,79.8670803277509,75.0
137,43.34753636848951,40.43151942332127,75.0
138,20.470733565754653,50.68851192735997,75.0
139,42.50507750547701,67.72014612190527,75.0
140,19.140928101066194,64.48484491578449,75.0
141,11.620499961896966,80.85604874749932,75.0
142,7.790435405798433,58.91496987289947,75.0
143,25.720837657044434,76.51701165588211,75.0
144,31.399058967556382,59.899036893840076,75.0
145,20.318406113932394,66.45889165835406,75.0
146,42.59839209747948,42.25407435902828,75.0
147,12.139340970035288,58.53334369710897,75.0
148,38.24055944144044,55.21423790891545,75.0
149,14.82279228520613,58.917763933859604,75.0
150,35.37520968318551,68.21606235088665,75.0
151,21.92562689158226,53.504080073616706,75.0
152,22.79322330855236,60.26855578100444,75.0
153,34.81417071643806,35.150147502439516,75.0
154,19.90010757812807,54.275451357301655,75.0
155,2.444105880573984,84.8779349119343,75.0
156,60.61426706830825,33.97563575025819,75.0
157,18.700854050098204,55.17524540208978,75.0
158,32.736639361973964,51.041550815860234,75.0
159,23.702602011950244,58.577344309673,75.0
160,22.88502937775956,66.7588070189302,75.0
161,37.797152542681964,35.14348465784548,75.0
162,14.383745626029452,47.41979222131163,75.0
163,22.302171708689244,53.90429226375483,75.0
164,5.904133658516714,71.30981095755178,75.0
165,46.544875286186716,52.96278291204514,75.0
166,20.17042539011793,51.72911308474205,75.0
167,29.108529550716774,66.85020014776512,75.0
