unit_id,JobThroughput,RackInletTemp,do_cooling_setpoint_controller
0,43.38787434925916,36.98143796455894,75.0
1,31.5818297332051,41.750455471894995,75.0
2,11.225708095721146,57.46357892524862,75.0
3,15.339493171035125,68.88258087328529,75.0
4,25.663873661946496,45.22069400796008,75.0
5,20.12754217416402,58.99190982860743,75.0
6,21.224227274606093,63.6781926195865,75.0
7,24.389648235642305,32.57453317959785,75.0
8,53.85167016956441,45.413624323930485,75.0
9,24.24022578678474,47.01488561075903,75.0
10,46.14849031811928,55.05492047925045,75.0
11,17.543306613298846,57.521629909582046,75.0
12,27.77646395721421,48.00178241603326,75.0
13,58.26776456571406,43.55211673474424,75.0
14,7.134296497756059,73.31003069918523,75.0
15,28.75766589327765,45.290197335510086,75.0
16,8.428930957467433,69.27837583706534,75.0
17,19.978113137133526,52.20839353591709,75.0
18,11.59729789943676,59.32259712236614,75.0
19,22.393451790565212,49.10646645764691,75.0
20,15.564995090522487,75.92162447889184,75.0
21,43.920870658774646,41.0302556374373,75.0
22,14.848727913943698,63.98080433031509,75.0
23,21.606175070230794,55.72792488425526,75.0
24,28.76896843477496,46.77187659549787,75.0
25,17.464218362442214,52.94423250281145,75.0
26,15.188481795451555,57.68819799098677,75.0
27,42.12860723035896,55.630526077959686,75.0
28,43.785535845415666,46.72188680621146,75.0
29,19.63855750361905,51.07996381102266,75.0
30,17.131368175206386,55.26585747812139,75.0
31,26.372054772777282,78.55325833752057,75.0
32,8.059205334953544,80.73120982353356,75.0
33,26.904305292300062,44.937406731116944,75.0
34,29.130234080510277,55.081431558632744,75.0
35,33.51511458063666,47.47559692659251,75.0
36,12.937349859810425,68.26084507653111,75.0
37,21.767454627103884,58.48682180780093,75.0
38,5.689743213785186,60.421186214090305,75.0
39,51.11087042283272,57.3492389283795,75.0
40,31.25414298066514,47.60863528298697,75.0
41,18.116946721704718,74.92268215726297,75.0
42,37.5577118529501,53.852402354942456,75.0
43,13.715622425948313,55.596776042634644,75.0
44,26.702020146194183,65.8965340032769,75.0
45,29.786856280620707,47.86561792839572,75.0
46,39.308779971011624,61.05713590862993,75.0
47,12.77835293335777,60.44956582416245,75.0
48,11.319127671673757,52.25009449864463,75.0
49,18.191832281042007,61.14919051780203,75.0
50,50.166243670109054,40.84690543591933,75.0
51,35.3788678413631,55.16663525266077,75.0
52,28.124704787531122,57.745409128808596,75.0
53,21.070401790575,61.07495852796183,75.0
54,29.15216377762918,53.12037835303202,75.0
55,19.51821197536997,56.27892829855794,75.0
56,23.14607020948323,53.85169186264189,75.0
57,-1.6265888161818705,80.4942853379437,75.0
58,38.46557573965953,39.44748578298304,75.0
59,37.825728769875255,44.05617765678628,75.0
60,37.73201966612753,41.589411561470115,75.0
61,29.852564824066043,49.213473375925695,75.0
62,13.605212871384248,63.1907800528141,75.0
63,29.19944880621798,48.775991828495464,75.0
64,25.303664610628577,52.18803565602022,75.0
65,13.964132142760214,50.056763922110946,75.0
66,34.409429838647384,41.43013782600577,75.0
67,29.482674776798827,52.345428995262,75.0
68,39.464662688475805,64.86314484180126,75.0
69,15.796906633063866,49.942867145768375,75.0
70,45.45864757848226,67.3959983577646,75.0
71,36.45969609106901,49.59801183378306,75.0
72,33.47631780905524,53.856910966683095,75.0
73,24.01054165126081,43.84509792058783,75.0
74,30.467596469217707,53.670413817765635,75.0
75,10.290171676485881,60.71534844544643,75.0
76,43.91515503936921,37.71358368954522,75.0
77,32.56655789124849,46.56662192929272,75.0
78,35.98749720440794,28.229580710317386,75.0
79,23.95002712133693,57.48602422989156,75.0
80,45.7248234486952,53.02199930712369,75.0
81,28.8341147248207,61.687604411299475,75.0
82,19.51730764112241,55.471570855190095,75.0
83,25.175216670177164,49.364660281108954,75.0
84,33.877195184048816,69.68193094598664,75.0
85,35.70273011065755,54.9974671185822,75.0
86,5.071161152380916,71.13882701935519,75.0
87,28.800651539676792,47.579233071551855,75.0
88,38.76833140141985,48.26683637874819,75.0
89,37.67625426451886,37.545681624457714,75.0
90,20.115954626127,50.70657668914129,75.0
91,13.703387010675828,52.711838117807766,75.0
92,14.875385518450816,78.30491942511128,75.0
93,15.405971069320863,55.03432637023204,75.0
94,6.193997226898198,62.553437665577086,75.0
95,12.75833908921584,59.21153253928686,75.0
96,23.020927405895677,53.52289952224917,75.0
97,22.474434350488654,45.85357420524976,75.0
98,17.35418325068316,52.38264332599834,75.0
99,31.146528778155734,40.792813483006434,75.0
100,16.801288311545445,64.14069242556839,75.0
101,15.833800194734959,68.57600906473027,75.0
102,42.08235751829921,49.91473250751013,75.0
103,43.6319525415976,37.75347476496989,75.0
104,19.504181472998035,66.07933841916679,75.0
105,28.981155493892913,45.78588204635056,75.0
106,35.28584231901603,50.381183419190776,75.0
107,48.80196832030333,43.93294692177238,75.0
108,19.38884937271994,76.42817670675218,75.0
109,37.75632037560502,50.52552940834041,75.0
110,23.532471747984438,34.50890231238519,75.0
111,50.8779044923476,46.896828326415566,75.0
