unit_id,JobThroughput,CoolingSetpoint
0,10.076675122431794,37.00092837463689
1,18.27696235001882,50.601409719441534
2,21.703147826976103,59.69973160497528
3,10.553797498801018,44.939833973006344
4,9.207102063500393,68.87927364647155
5,-2.931957534091124,58.796425480775724
6,30.01288632954506,68.04166237748727
7,29.897902849796765,66.55316482408507
8,13.73784424882552,68.19369832856847
9,33.181697083732615,50.20717863259133
10,14.900342994937448,78.55052959387129
11,34.16523680482922,52.02775316529644
12,4.456845965707056,46.746326020509606
13,9.830980982400392,51.533240410256006
14,5.25910036263429,47.56576929799422
15,8.625927127941935,42.04021216748139
16,18.589966441290123,56.66673704360771
17,0.8420884148109108,58.56123691233563
18,4.7899261915228015,49.53367710501202
19,29.830928856310543,71.31300807422629
20,20.07812264051595,57.71906164612659
21,26.20297733786584,54.640325081576684
22,68.51761710644605,62.32719558424398
23,0.4061843069048692,72.19454937065495
24,7.597388823079458,59.94317960152875
25,3.7446260873894,52.48058940268956
26,-5.70582174256364,37.395508565017934
27,28.485206261955998,61.84065608117526
28,-3.8642085402415036,34.41721672727509
29,9.064995778383974,61.243372081874654
30,51.388737491401166,68.67019432285977
31,26.509261564834837,58.01804783864353
32,2.4810480565381994,61.49480067473177
33,5.041895687078043,44.00551800069469
34,55.96894521275132,60.079515822356875
35,39.23937373705476,44.09873700088972
36,10.315875470080094,46.16653890090581
37,19.931732485642307,65.36961972506539
38,8.147855418737182,54.371154729444775
39,14.472415500489213,41.87869134639247
40,14.564365265071263,47.344965799742624
41,16.30311614712273,53.33766613489213
42,16.06887116422264,47.811748651396655
43,2.6309800427945578,49.456843163262995
44,18.005497763314644,70.02556129902773
45,20.79862326170971,47.62598287246567
46,10.103460920669422,47.05657239409496
47,5.995930870359812,40.4142922286957
48,1.674163202775545,56.722796695674994
49,8.66206940762831,62.94835525755154
50,25.87402274731934,65.75659402628979
51,10.941427309272248,47.565412405943285
52,27.419835644752524,46.68294628038431
53,14.700757218231475,57.846542666185734
54,-4.179510943984491,62.47441845011102
55,0.1305058374176722,51.95761024549669
56,29.654473929281465,77.70866853212146
57,21.809883399408754,48.87298083326904
58,3.45202095070965,41.2402572104429
