unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,JobQueueDepth
0,-1.9747944119243073,67.87168808333934,45.929419594010774,61.6919299696095,50.925354135771535
1,9.06283893235548,60.24379389296641,58.352409999892515,44.95588663896483,51.3709745567028
2,5.384276142314704,41.56512244216587,53.01266639654162,41.33234237157089,43.71075917462822
3,-5.0156556384764635,69.68758846169999,37.41690227638322,61.84468037306055,58.439658464154405
4,18.77992594629567,47.964846749837925,52.890781171567426,44.458655193811765,59.89460342492106
5,11.484471317323015,51.967155471152736,46.86002737934734,31.159315984535436,43.20864794480186
6,8.820059302175167,55.84392265050256,54.81921918001523,53.733354208764375,36.08486424727396
7,17.148125680710695,54.34329225963259,51.18266877161492,37.92988423064529,44.50938313120055
8,7.04978866700364,51.28471087754955,47.20232789247196,37.407417620104255,67.77949008735402
9,3.3546258839439305,66.69862033941119,57.02077958301654,56.55449169335151,52.22184427634165
10,8.203872175518374,49.905461993512546,35.11851775415651,40.2881500215798,72.63494113690881
11,11.067788595610459,77.02999509578255,60.239034976032244,41.125756615837474,65.94985627818129
12,13.072450475091252,55.524262003546625,67.00924048678995,46.31655067873445,46.49342657699081
13,15.622467054792175,48.61633868164845,47.895893913728834,56.11925162425882,45.33586747153421
14,0.5288571375313529,61.91687686409966,69.87566849069827,59.221982394841376,75.90346586207193
15,12.283201281569347,65.54221236205692,53.62519860633441,53.2004162966599,48.592804476174905
16,15.770713630318319,73.69207582225206,43.90799801472503,37.06497040763338,68.59708134337363
17,10.292551856983321,49.42682679756145,41.69708407624096,51.320896291759865,53.73387396575645
18,33.7924450068527,67.64739285555076,55.20374330115787,31.80163596488239,58.13112343427704
19,8.245837272675942,47.29698572412395,57.54762146170246,52.162556425715835,53.127846579518156
20,11.285775460891234,50.64149507309586,63.66076758515952,36.97205489701602,36.61262590667734
21,8.729721177466555,53.25539205142135,29.170079328776456,42.18071025999626,61.888080378557085
22,49.359916416985975,55.446286020440695,52.03177126314987,51.19020618003878,32.26596003703609
23,12.388252820615538,70.0106527553718,55.34934740662622,41.85976274698591,21.477585520537783
24,7.024238473835504,50.7557007068435,44.29856805716242,62.91147521837113,56.81887636031572
25,-2.1114267170153544,53.11022370080929,38.99559128744605,49.82381560588255,46.618429621358935
26,35.9893019614163,64.1428228824254,44.41829047800853,44.20663207894908,21.33925461005075
27,14.43471947246109,50.014769916986445,38.50006733009286,50.19761677759917,31.17047576131277
28,0.33322196882206034,62.61795791336178,60.36709827911548,62.95722187215375,55.33470826403226
29,18.522188468831963,34.88376221473046,38.068787492005875,51.95714968467951,58.51865425282224
30,17.27776806769977,57.57175971393616,40.49547609886929,43.533383573802766,24.740601715355993
31,35.833968568245886,49.190672841001714,48.887352911946195,40.90320674805117,28.496032800872563
32,6.7766551215991635,50.70657315057915,59.20331561975302,74.7857363067883,56.029530176307944
33,48.267311540114385,47.901083842328575,70.16367283210273,50.839287688499326,39.324298681803654
34,33.97052073363761,50.631677141974805,37.66834351825649,41.51972841521608,28.962422178908053
35,16.575640243004845,35.46099450598155,58.27201478136558,56.11978563393186,56.332709305771715
36,27.597128886813046,44.176779423144374,54.69319448932141,65.87313945141534,36.776511970776426
37,30.81431307965827,61.29925692069754,55.54567292400307,60.890439683664916,46.866054751681936
38,0.8881532580345054,60.755742501940574,43.50369665048558,44.35693922198666,46.86513982603123
39,-2.082254242753744,76.64453815281769,45.86592112933494,59.590123203980305,66.81036550711038
40,-4.239514549689652,61.30239638573383,45.09547165571163,53.08237972204968,35.01165647379315
41,2.6536232556887986,73.7745946028264,45.79144530055233,41.09288737826809,42.21618658930425
42,35.71202368110385,45.92680108299487,51.796177671781,56.27599688375347,49.96107720988824
43,14.916640428935668,49.418643600543525,41.75659749547688,33.953114936732106,60.423927536376894
44,22.467323451625113,60.131498093995596,48.9172592797785,34.810323850016665,77.78017126792713
45,8.996527039472374,65.80469333579771,64.33518828984025,59.71074119354101,66.77698704555254
46,29.74173657668715,59.06780663574812,60.11197692529216,44.90104604802997,49.392892639013986
47,26.698165063066085,50.00346608212576,40.75051287632077,47.42186406991349,63.47230771846265
48,8.246997769225619,62.928359502713775,39.260878721597486,54.177647824835965,43.2686123327553
49,29.861299793140212,51.02163175757067,59.166578700951156,56.805802921682414,52.156754656497746
50,-0.03987921640135905,69.05297821156606,59.4962306678868,52.851314427424235,54.88636395901097
51,8.238559570641321,71.22084622113594,44.694193531751466,37.38761604699341,39.106901724031914
