unit_id,JobThroughput,DiskIoWait
0,24.471300402586024,35.30604255489243
1,22.951168595152243,65.2426439647215
2,17.04570687164808,48.51387098989598
3,35.97932110723857,50.587920303093355
4,17.301270774309426,57.436697433690696
5,4.55320315878521,37.585222041878076
6,0.6593088415710864,49.17986403561825
7,25.728948575837535,31.5019108411148
8,3.1557066452921165,71.2166467697631
9,23.324097243998768,55.157003066445476
10,36.7077419357017,61.492980534531895
11,12.10479076587303,46.65919232300864
12,18.98233015322727,64.7345685045002
13,14.768107606067217,54.41455917561631
14,19.502222491041476,45.273156282200894
15,10.376934778167769,39.42748548624871
16,15.111774178135583,26.17736161494682
17,17.379096671592908,39.66781731967739
18,10.559397416560463,51.73505158020861
19,-2.8083037029079216,46.58950221169712
20,4.92292226008666,61.25454396715617
21,19.239042755798398,50.0445296610893
22,23.497466773442408,53.31483972844144
23,6.1129500564220685,46.04607749915587
24,7.834271166116338,54.232860352461614
25,41.70407533868344,51.271865177914805
26,2.8891212349117517,46.70506550376075
27,29.230631082330877,73.46995154726879
28,3.644301103760136,27.63773007080053
29,1.4241076580517698,53.537162265544225
30,6.745009802107944,50.443526030290855
31,7.119153843324719,52.845790047070565
32,24.415900116247265,36.78841999194168
33,21.98057572902267,44.099514794644705
34,53.30318264724043,40.377133151819976
35,1.4454936627242914,44.88571686094866
36,11.390661667488056,55.796282399883225
37,9.200571877958083,54.55081176886686
38,61.94021751024548,33.05761282316422
39,7.441373673672812,40.24059277906009
40,-3.8955844720949715,58.37593946855942
41,21.07727811810526,49.50471089622699
42,13.453678342948093,43.47773941717475
43,26.252027571790457,47.11071921532854
44,42.94385999448782,55.90150554712132
45,14.49588075745946,46.2177069767092
46,21.344532686913105,64.37008398349408
47,18.799808995327556,46.73045437832535
48,10.582487965271417,24.39299983597927
49,15.176629571164316,58.09347653450324
50,5.960722331197821,34.86291084509003
51,37.63676939640842,28.343316396996798
52,11.493041238586812,57.609622641729075
53,17.748335241824115,52.56545548384622
54,1.1740172746125497,36.5746866448775
55,14.31896083367292,59.284172235779124
56,14.003409437300812,48.281303674391665
57,22.77137255818022,69.14132580533543
58,6.645192682340609,36.64900348508813
59,12.056780705420444,32.328537761017316
60,8.748587333717264,58.390052668139326
61,32.176574934694216,35.166100515518075
62,25.064319586997676,62.906377080840215
63,4.096722166801602,49.17505723243082
64,9.42130646691804,70.36316906883319
65,42.69681599013954,47.28482073703065
66,15.716027316074488,74.98435531381429
67,21.229930152370095,50.495246455926775
68,4.97044713738644,36.829705308934415
69,16.21789483391252,14.975659970710891
70,16.801169663492047,64.41493299610858
71,39.836764401796515,60.26358254829789
72,17.221657554083396,23.999978125076584
73,36.64984591193351,84.45853699104576
74,15.243621156897845,29.283899868707906
75,8.765265015545184,40.89528820273066
76,-1.3289202165406688,63.37472253059281
77,2.119728253979747,38.16522372692217
78,1.482489134345062,48.11114001287967
79,2.8423476420254286,72.75951635388508
80,4.5436504314361805,44.447633520027196
81,16.626781094910143,60.720634198333556
82,14.330892340778222,16.520042718895766
83,5.105252961492782,51.28657902769092
84,10.635455855834728,34.76099894881345
85,20.902962877045066,53.81070903741137
86,19.09824271637506,54.52110180654515
87,-1.4886079395924074,36.804850956895265
88,26.187239239522413,56.721182468061514
89,17.820549688793008,68.43042303945786
90,49.801043121386144,46.37053453608263
91,16.378244640929516,57.56619952090912
92,-11.485659180404914,50.88578300158112
93,40.69161668260928,47.45371150103067
94,16.135606567762014,35.87783154501801
95,13.511190919889476,51.338701772087255
96,29.019819051981262,34.647946684726506
97,10.888256514902338,47.65489661221787
98,4.659383187363911,45.45568455174812
99,20.188431705313207,53.00702465095723
100,28.606723761741794,42.13781301508125
101,5.532259618604299,66.39600185409533
102,-4.0224825765424725,35.3676749526561
