unit_id,ConversionEfficiency,EffluentByproduct
0,9.354414962007777,26.968624781417603
1,23.48530319122511,25.653464419574426
2,14.67982949306559,7.355596071574252
3,8.956924998096685,16.118699552928398
4,26.376915207462268,28.778859079085365
5,24.00468057282304,14.382465782502521
6,24.203011654716544,10.646103113269234
7,25.252028383449964,24.37003649181888
8,14.260873525928316,20.016543422622888
9,9.17793287983955,33.92840328556118
10,17.784408360866205,0.7958852514036376
11,17.36939841505515,21.20598013114718
12,15.610305662671632,16.71250647221015
13,24.213198390382793,4.323256289641066
14,20.655310106460902,4.056140394239328
15,25.30238380062735,12.903717810165727
16,26.563578340205066,22.502361166205247
17,26.136289945037902,4.573086760794616
18,18.08552453021471,24.724187239852814
19,18.592859786817705,17.92495204627897
20,12.499224251516406,18.512548966956416
21,7.932425762306632,32.80165812650973
22,18.306777714983575,1.8706349185982134
23,25.858455217673313,17.846890655291393
24,5.518487498467407,25.01501535438802
25,11.847805730389894,11.721210503951184
26,6.368187061473611,24.639688293462182
27,22.35355505888635,13.026010563080595
28,22.494095587700937,2.0297248063329665
29,22.136067300214933,8.018369651127756
30,23.681220229856006,23.302165856381734
31,26.53069148755687,-1.4988141055017312
32,19.845834105724478,11.46755284960226
33,26.713938380067496,6.300123781982678
34,31.657110647544513,20.254032336349425
35,21.846166418408625,11.948203625714847
36,24.167487701800155,5.921561843932039
37,27.662472387945407,13.282735163574603
38,18.82126448056322,14.847283535682756
39,20.212969046603597,18.664717985901177
40,16.296416688048367,8.865183796511209
41,11.864748252955977,16.06800131374562
42,20.39517373814236,7.587157342182325
43,21.827818757326767,17.225046879973558
44,32.52240010255411,24.6441646708549
45,21.318532162447468,24.8960713747132
46,29.502203168636417,24.415106175722855
47,18.93824225525346,6.688608003938571
48,27.943961960791448,5.938987824269184
49,24.03927865984726,11.931970064549724
50,-16.13888878807763,40.71291579047463
51,32.077240510972054,28.890337226715683
52,19.668348844887586,1.6060438263623364
53,15.990909731785065,6.41350638344926
54,27.435710198950957,17.15798333560127
55,11.652775833742497,25.695580959429705
56,16.811627946440947,7.96063773422813
57,29.84182532355389,14.97940042644607
58,24.823212215841348,10.952805076574258
59,22.328446612298126,0.6600481568805936
60,26.1572341962111,12.214571823978883
61,11.678511296231996,19.721786074870558
62,24.789198992647524,15.749319310403873
63,26.889300931125415,22.881716217194423
64,15.345734056239033,11.18387533720377
65,10.936248451394786,18.035762008164227
66,18.213702070690193,3.548967702481484
67,29.09753888128852,22.28095935689271
68,26.77309382325143,10.61979410522734
69,13.187913970266838,-5.109019154730756
70,22.275101941651485,-7.980193837542043
71,11.02364818921901,23.53479097581772
72,25.407311582285374,17.144480276090622
73,19.17425799781792,3.3502083274739167
74,25.24587025457833,8.958772164064863
75,14.999857407916704,23.66540385037323
76,16.755031866677257,33.18685152514608
77,21.13004647961511,15.143458158930855
78,21.323144824375483,15.650525049676443
79,-1.117605773809856,26.050085060561724
80,13.348785674059554,14.459554402586452
81,22.89837649334592,28.47646456535608
82,21.758954464111262,10.866037151491554
83,-8.053310613697674,35.54051050677221
84,22.491190103350576,15.371767204084204
85,23.461672783880882,32.79187879751317
86,20.530974891284586,10.294784782374721
87,19.27091556241858,16.043915334116033
88,24.873142534515377,12.311545009415116
89,7.767679526146075,31.142596438285235
90,20.593185046460334,8.574499618639116
91,18.81006072869238,24.25428683378303
92,28.62202941157861,2.1127392435771295
93,29.615753940050514,6.349799607024556
94,0.2804497515263935,41.81195841164393
95,16.89273598812811,10.463675652544241
96,29.187140739690108,8.599795662042943
97,9.01313482219552,15.762398749290927
98,19.37612193268805,24.35617653920049
99,20.247400574498453,15.88343874414085
100,19.69620279419084,15.073048120153805
101,20.974981517051095,26.87183214306581
102,23.428471930297274,19.685277346705973
103,26.703975851531585,15.45910494828732
104,-4.121640066906684,22.630081433743413
105,20.635540934043203,29.292863586983312
106,22.905622764484885,14.252338227423294
107,5.909723244577631,45.25250356517019
108,19.682943176839498,12.350680651729391
109,17.248910348054075,19.80025618212658
110,30.7000913887532,13.730122398381239
111,-14.824045910398965,36.7173184706679
112,18.303755569463004,-0.5665512571461839
113,16.695754986148255,10.334963804156638
114,30.98750930067483,18.34935871222965
115,17.443715647930997,9.368297401884455
116,27.23710389125452,28.605095572085983
117,19.710356547265313,4.449688319000283
118,29.814745565799313,-4.500342128900536
119,-10.963384356372474,37.93412897676396
120,27.27743210917716,16.850633187118547
121,18.859867692915003,26.287966828080258
122,-2.6244112856638746,36.9008054879278
123,27.21467855638648,7.182697300988228
124,20.454016320902642,12.555329020337625
125,17.82622139542628,17.793584546430605
126,12.755259646386401,12.91505535839571
127,22.36421084492153,20.01851191437141
128,16.852190667371197,3.056509798906859
129,2.240681029194865,30.56308104230922
130,26.866112295908138,20.803905723838227
131,22.76965280576092,18.70138393540256
132,22.748673978362383,29.39527421513592
133,13.79952870749029,15.056512383481788
134,13.60602050259213,13.414971494743085
135,25.31275788555118,10.108778683263711
136,21.580476301961514,1.8890511973249478
137,15.09993022016948,20.062014962854224
138,23.742065494959927,20.621529813978697
139,21.066871885562684,15.31261472674611
140,21.141432755833204,12.152202360976583
141,28.147414860673184,17.79194348890635
142,16.84089040215725,21.49447043662766
143,20.480465299356318,28.10369983486583
144,7.7255423393175295,10.905736085628803
145,22.61389141114454,11.245291325492946
146,18.005061521200805,3.826393128866271
147,21.594737199749236,30.887610411935484
148,20.624064580800795,10.375754079346002
149,27.420625114196856,17.902939555416623
150,22.000172462823592,12.196894390458047
151,29.3107278175798,18.775127005221236
152,14.98322683590754,15.048533830611113
153,26.83008069534877,18.499006577766814
154,15.223876141358692,6.805923450649548
155,23.541251629651143,22.83134878178064
156,26.124434940383285,16.591242849885795
157,20.40533484990415,21.254698984133867
158,9.414454245529459,24.281529973784465
159,24.439022264487846,5.577915436379276
160,17.292399558453887,5.63985689253696
161,17.92689979600578,9.640248146093036
162,21.06945158629765,17.883945139634964
163,20.787458176886958,16.835772339671195
164,18.781370220158323,2.3095453024583144
165,-2.5058391532482633,19.775823274005134
166,16.849456533398342,13.186706048000334
167,23.447537807196547,18.64720829256283
168,16.018055974713377,20.219551266643737
169,18.90831496073822,14.106873452878308
170,11.5537433195248,20.015640054802194
171,15.310869135867662,19.11868621956558
172,25.109352883873136,15.101662859283444
173,20.867041799401036,8.808031963429322
174,13.396283129363585,24.979851840920304
175,-2.5716291914769407,20.2699415680565
176,13.391929668110901,13.952620519208129
177,22.308257455283133,17.842284807001512
178,26.82214732366767,20.15358585273389
179,22.782448838800065,13.126464964209458
180,23.04515707056793,8.561285216785016
181,17.328692817636885,13.212382661116033
182,-4.03849810241714,48.605415058835305
183,18.262787139765262,-3.7534094628790697
184,17.467381219152813,4.963221792012561
185,27.021488862308548,2.534890682421195
186,21.449253220832524,13.276721652453695
187,7.362872176541135,15.459956346527967
188,20.43678771037994,3.4404822774289014
189,19.89869841652156,2.4829985696875028
190,19.975283759846906,19.312380871150033
191,20.409678672663862,6.040060441720259
192,24.236843564009472,13.067648105836955
193,25.499263898776707,16.30442188426594
194,22.05606180035002,21.29676413933461
195,22.427403213926492,8.629874762647123
196,27.397127791827387,0.1901578022933954
197,28.454525895092715,-2.243032086686755
198,14.36284776579021,7.15764532322346
199,23.726039040346823,7.112946438190619
200,29.846110639367573,8.260996564902014
201,17.087228754907652,10.078306725237757
202,15.986578350843281,29.292921031577485
203,21.7243382031655,21.932674842298958
204,20.466755055198075,2.5848044224152638
205,19.08269603858939,10.522553945250506
206,26.78588574788463,-8.852945199706458
207,26.500591851497045,17.72770104604961
208,26.581568999672704,-4.289390149808174
