unit_id,WaferYield,ChamberPressure,BakeTemperature,GasFlowArgon
0,30.58858262673072,100.39961354157991,65.0612224258883,41.508389691037934
1,7.832446281092529,51.06113052575433,47.92226948348396,39.595164277884855
2,27.812073176243,85.87550433908481,43.4064335174798,47.120966938039544
3,18.88163466615716,84.88961939934717,59.168645286885635,51.4202430304122
4,21.98046766065621,92.07867259636336,47.84190210458319,40.09612959574674
5,-17.507199642993566,75.42977352090502,54.166440164466,52.11568876630769
6,23.416497781857913,83.95738936199977,43.97859722253453,23.68843644514275
7,26.16369610620705,93.14372906607586,57.962785683454214,80.62955223590696
8,24.827358096019015,77.2626769557986,45.99803261055854,44.49581020809443
9,11.385334388095742,62.27100295028713,43.168559295201106,40.3797355985734
10,13.379364978685711,71.63978391273976,58.33000836536058,51.16364609699167
11,16.308896858485227,76.96541935821367,30.1881374685719,66.39983538119954
12,24.095978196905506,74.20943526152982,62.102347508031436,50.912081812763745
13,22.481548741528467,62.28464714223307,33.596136304290155,51.639361355934334
14,27.703632294239323,75.01156206171814,51.528029555657945,62.91428859290788
15,19.51047460666962,66.90231594051008,38.49575208493003,37.99589134381292
16,20.34045234829924,86.0028727860563,31.071959742337853,24.340138232568165
17,12.946418350988548,60.48904022008313,40.25906657124714,75.96805259907029
18,23.890330830119403,70.16893145056771,74.95753755116507,42.6986526988698
19,17.90486610232068,65.49094588414107,47.16115473954318,53.732329483228476
20,27.546368799722956,71.5948888304326,69.02065764849185,49.464926618328846
21,-4.680509090985905,63.35773933075576,43.78569640462231,45.695333985632246
22,26.601939378470565,96.91142798989969,41.6002308578913,33.34303125076647
23,30.20151567757986,101.95434395080076,66.93095273130041,59.597826961924824
24,19.51567150826816,66.53729668415178,62.99198819593915,47.96853580688007
25,23.625222835363733,80.0892178283243,45.17753155299701,53.570696462692986
26,16.414750594535434,56.788495092252624,70.35023043102272,48.64820037884692
27,14.951461767607244,76.70402212581742,39.95134943650292,48.52394690746897
28,21.560460062002733,78.00284408423781,63.22971749458039,50.89211392736827
29,15.301107933512965,58.51364955570193,51.01994407146799,54.092455141935
30,17.461545832928238,93.24589274242634,38.861460530915245,64.65657148174917
31,18.146566577773218,74.92237336800416,36.75384079991917,41.837703912034684
32,7.483487837749914,77.57607014387818,24.744298588514006,43.22137281273188
33,22.508495320731264,52.751114476353926,45.37410384366499,45.536682045410764
34,23.75024677891699,75.33021546256582,51.60087164490387,55.7999359372198
35,19.54056794616351,72.13508056273449,19.256325015669404,53.82060219351943
36,27.875346681020233,70.90466770381103,62.85677449766516,47.47547610235491
37,25.070651425495168,74.79489557328917,59.31346440504798,24.078817838510084
38,18.434397750543567,68.89703612043459,60.02346294355212,61.21864033701248
39,24.362452470683245,70.51377992621359,37.23701170359351,60.69523636684542
40,19.59903865679617,75.41275024302433,46.57995322220096,42.34196043391892
41,25.20539153081649,90.53705339921453,59.4578180380808,44.93447559722276
42,23.53867158187329,86.66534005598724,53.58433663371067,35.80136373567368
43,26.597958988454536,81.95492516791327,59.70742179787844,22.348562482486546
44,28.316152114501673,92.00791698928728,63.49369106387264,52.90020497129741
45,19.4844934838826,67.21852236063965,42.03350927432416,46.52702057842665
46,21.971892496983774,63.9521845131872,79.65953430569085,26.789613364864294
47,17.423074100761106,58.11283883651443,35.028240378968675,32.08927361925576
48,22.89474607127536,78.19152985294444,50.296144093249225,68.71176703394184
49,16.894488726911753,70.20530387855601,42.769657924296084,12.622606991214017
50,6.210858556443773,65.51496255375172,56.0058508404789,33.076527308441825
51,0.45190218081415967,75.49760102242597,55.058183950593666,38.84082665748481
52,4.253405990011174,75.1601539544445,64.09805038399631,60.59421830165578
53,20.776936094809376,61.1137624955331,58.33625314520695,33.29558958590617
54,16.52240923177821,63.11558229324631,57.9579698978953,40.08755495637409
55,16.65220636501281,76.44358309672228,52.60722916206789,58.581494410063115
56,21.388618852502212,80.04231281655714,42.40726644929222,41.31061160601586
57,19.116373436881684,78.22034431396908,44.96965310310911,48.31068341680259
58,15.715692404263756,49.27344643544998,41.22476091809442,68.36324033266442
59,19.303044433072966,66.5220232340918,44.20131563295436,61.004444852341926
60,19.89276632109339,64.37552420428574,29.93616124790569,21.122699877180068
61,25.129672502767274,84.79707630509346,45.917561293063045,44.78067135085165
62,4.082562137897584,75.91961185215837,51.17226503463527,49.36717459502069
63,26.437727378541297,96.12373837088354,49.58191548248821,64.45384013136334
64,31.51653723469357,81.6103265466674,65.45705729100244,31.682708059024428
65,22.72373494407212,83.02516784033804,34.72092934833077,45.51446664925642
66,31.909123507421484,102.81827197218058,58.70077352765822,50.845014308153374
67,21.633305178799215,69.22129480937545,52.33230317917566,28.75805066255802
68,12.902620225524867,64.34794690066569,35.53268938359793,55.161234894040675
69,13.688813487636397,69.8528636193187,46.415931489752936,72.93810007078379
70,5.29183669198992,83.391054989521,50.00529684372866,42.28657527488843
71,23.675877017466064,81.08438228949178,56.53504681483365,32.84275832231633
72,-4.683324216567777,67.34656459460781,72.92133811037627,63.77464211322166
73,4.265904223012301,100.05606015605056,44.181379414015794,50.6829090804646
74,-4.358849814707294,61.38001655833332,53.33783442685137,46.37860404556503
75,28.006294118889436,91.57979514981271,42.23361023821718,54.471864494041526
76,6.292420036461335,78.6193093511694,47.549061634989144,57.66449901813266
77,9.35241168577685,65.59771043485503,19.76342363214761,52.23568724971083
78,32.29735459247898,85.1612229491367,64.17020351535184,43.41328788398106
79,24.735011715081015,67.38897099912198,32.3046323782546,64.16693896867663
80,19.1350035900702,69.4568994995037,31.180355362021004,50.83491889204814
81,10.867287798043485,77.1976028700612,45.399498265665066,76.03468348918715
82,10.914274226059646,87.95657805174159,46.44237911901904,48.5157200263135
83,17.979679571468335,74.40858287175438,52.24003321646873,47.47386417965798
84,25.05276637506121,76.71601105443291,43.51165923064296,51.25164891904406
85,23.640743087110824,73.96803048504678,34.140022818993394,51.05383361120422
86,1.9267301224530695,58.01571152698418,61.660234543984245,54.96383542421738
87,20.79760747583238,80.01645145454424,46.92724905240566,64.89886703205002
88,18.942473955573092,58.102217508758635,54.69778928139948,72.99678668883169
89,7.991236508586288,56.932628477717984,72.57789935168036,69.78881681809045
90,23.654114354512785,94.49903347847385,53.24542258392485,27.99255425636965
91,15.064612035939485,64.8772779282641,40.74078998701985,62.12953616553247
92,20.975214898557983,77.98754977313357,55.844203892769684,53.51625129360463
93,13.18477301424399,54.737871093657496,75.37242546106033,52.37683739386519
94,18.272542039491704,61.02034271359282,54.92814113846829,41.89755968914495
95,9.573404952980432,55.46560473665862,21.003567258281375,47.60281886042595
96,21.00689523587629,68.8629320783771,56.56035572961675,51.460689300829195
97,16.893496034334003,54.442333581461895,67.54067273654245,68.7590861613439
98,4.71079127545643,63.996643196167746,64.60072153901648,50.5463025355218
99,24.000837539274244,84.75236866565346,56.84092195583124,44.050116319730805
100,17.341413204832246,52.72981910534749,53.12687767452306,57.340886673588265
101,23.071788494814356,69.51329587240231,72.13475706226103,37.48224902093789
102,18.2405488750316,72.23258152547278,57.625014772837496,46.01836555998334
103,16.73689723341199,69.45773483009998,40.64476144384622,46.26689388012579
104,18.709713601421495,62.16240438441538,67.4665948299418,35.67129040426226
105,31.136317495606498,92.70174728196486,56.086110432075394,40.95066958596551
106,25.408409593717742,87.2151462247506,61.294038710866246,52.9534646538875
107,16.61184001839493,92.02883639027706,61.95567035918411,59.069392022497745
108,16.27832699080004,66.30055377791132,50.743855772982485,49.45658195787652
109,26.31141057213526,97.86581082683409,48.27743906943337,64.09915837656528
110,26.29421408713795,74.60276871669029,39.63808801157604,29.864503259659777
111,19.821746723653533,88.80072581677446,55.41610650202794,44.88242308800164
112,18.31775744932647,65.25677573550746,50.89318356995425,54.668585108120745
113,20.05535006064818,70.85469666985621,44.10564147741798,58.2621099149746
114,11.082666732374866,66.84555549829315,56.209868796937286,47.955235003718116
115,18.048703406918538,63.78491148048051,43.606369871502885,59.33325262832355
116,19.09610010582397,72.86423469996075,62.73764771490212,71.45422819519335
117,18.9161894872659,64.47173227175462,40.3030151476397,45.022519726082656
118,31.790694254525626,59.73216835078982,56.030128694919526,54.88999851240456
119,16.1577711992459,69.83557232426337,35.55227847052065,48.073648997765545
120,21.65980647634016,83.56596392335939,47.96699098724523,51.10659396721292
121,25.821877354643746,61.10270042707314,44.59904635887553,52.456391256132214
122,25.22807868068527,81.74618092855627,40.35340735764042,66.49405683989852
123,15.625235285375535,65.07128216484007,41.747009720163824,44.73149568046582
124,23.215839354292946,83.53153533226343,38.681869878715446,43.51745993500311
125,10.869197757010973,77.54623043765267,45.076239126920015,54.4556794655329
126,25.543166095856716,73.41758237071231,42.280838593282915,67.374148283256
127,32.59453104206524,90.82259519243001,41.63527616723646,60.03734533430555
128,25.398621368532858,61.6471249388143,54.316134567943465,36.5359049366865
129,13.008834340551182,69.55626062733337,65.43920331112267,38.89215448836528
130,17.71231765103852,59.6720939053047,56.76848321817684,53.14013564975492
131,27.492863740696748,85.93218044660826,56.240431834627586,41.23680625347231
132,8.62017014235417,51.8163724623632,50.46698613566342,48.44755254770954
133,17.84547310634357,92.52454158043174,62.469910357816396,55.48613001284573
134,16.068496694641023,61.452530947781455,26.93721495788326,53.98988849310293
135,21.884164630143587,75.9599965300883,55.825180269574815,44.51381848663682
136,17.424239130230735,70.74747404832908,30.348106631104628,61.49444435510459
137,17.485970094175617,83.7958585470337,39.95836696985708,52.059268525787225
138,22.056210512844242,71.03707682639676,59.44646211436369,52.82593856023068
139,16.203741530178362,71.89418661496028,67.90084721474736,39.53903559186542
140,20.45353263389356,63.23565606394003,59.872192314538005,47.17364765241939
141,13.974134865990273,73.94673852220336,54.26273347101196,55.413021808063455
142,2.807080182923789,74.51713057725084,34.74573739592535,60.737870958486006
143,23.554355007399113,65.66770566764545,48.348616748718996,66.02714460866117
144,30.65257029135936,102.75272161898292,45.307620669384974,73.04483308472689
145,21.58220605149063,85.13181827738515,28.941866248917584,39.51198097306394
146,23.075720382178616,73.14288303009043,76.90446496431606,40.15338459660682
147,27.38834094210558,84.6335862203044,71.1347895661963,50.667483173919216
148,27.890852345740598,81.73036646391546,56.464741568714956,49.19852082980708
149,18.392926085259198,74.40698406275408,43.77563569579497,38.18711724900521
150,18.68867120086556,74.1940589589199,51.93147030114482,51.2621407864027
151,24.42966872276353,87.40112620617276,47.55557689435923,53.953300076009214
152,26.66536811341478,87.73197962465781,63.90821995056139,31.94708287122363
153,20.99943484201699,92.71510132919046,23.925278037279806,35.06437590219391
154,21.70789565030816,90.56641425054426,49.25534389067038,39.418034022544276
155,26.045305617943676,65.64300290699589,35.53688768749612,35.13596470980136
156,24.3444938003238,80.25577471854936,65.16072949967867,46.53653030209895
157,10.66510405934169,72.51496620651125,35.938137186528735,23.66865841717003
158,18.741644522812418,73.47139334486366,62.61941568032876,46.38973869888796
159,13.60589747827164,62.05809870290583,54.1150030395705,45.392061910900985
160,14.819809526681038,56.03624919796732,33.381156250753065,50.88209469028368
161,11.159286145627377,56.58723541210815,72.18794210394486,81.99014752424266
162,21.235937106891274,56.86103310087175,42.10425546688019,58.099973017070745
163,24.74470328588793,87.34604403459177,29.71199914194503,34.05889181836062
164,26.685232722682656,86.52217018932328,69.8625167603073,51.91715906476029
165,21.428197758597886,75.6357413104697,57.47991595513374,61.56890353985539
166,14.477350930967106,48.015709194857735,68.39934755229106,62.01643347761676
167,7.289676135835382,52.28218916077493,61.4054431089974,54.38117668908555
168,19.874983327787938,89.66970342603616,73.19867646239808,45.77300410988426
169,26.254062469433826,86.89896868090686,58.000394715236176,43.931609899350626
170,23.574931983131993,89.41858437965632,70.18602110343627,58.006490727588734
171,25.09770929389174,82.55034207623869,78.89909192994274,45.07834219351466
172,6.175023852843413,55.245798439426345,56.52914761604279,53.60426735578541
173,18.936792014872978,56.66938068372591,55.64366528096022,33.38924948706463
174,27.764852179173474,74.00031444968086,51.100582847883224,56.526792530627006
175,17.398125601279176,64.63255705754726,46.01888950540956,68.4553105917922
176,24.46241612627542,79.23375432872042,59.7211639360397,53.800400551494455
177,15.679904994968258,55.52905990791352,46.229923143687635,37.429044337117325
178,26.19646763098335,74.29503484915463,55.24229331145971,68.47273950002597
179,22.24358114473298,92.61742587399428,66.61713729922413,44.19236913108064
180,30.413393287114857,85.4897690638495,43.3142771726713,65.67944549616958
181,28.847470340698386,76.80055839660275,46.298620498049715,53.32573859447358
182,22.846587165370316,71.75660669702042,47.03024246992372,37.892553948551
183,21.65851287532779,76.64026288278487,43.704378158455626,49.204681375399744
184,24.23121145246718,75.18963040342315,59.263463176118385,47.591627974514935
185,26.671830446156576,86.33205863336937,37.01949888839538,35.932873795236645
186,20.535064522173986,65.81064488383069,59.436342791417374,57.90934412916046
187,31.81854130798996,93.3299424745552,55.022918957591216,53.82608853820566
188,19.847120586765683,63.61587338610796,33.30963978272752,30.096841832515175
189,25.778157223176226,80.10561615976091,57.75454315900206,53.48434819156674
190,26.24769202912374,74.14513251849019,39.99632094082659,62.444818092504725
191,24.964429015407358,74.26259428949835,56.74001362982499,48.96458623561925
192,28.10698114720437,90.0786312523195,33.470644600201766,38.271282203947564
193,24.540238067516594,81.87844431314875,36.72860067422298,66.17257695009691
194,26.642798075506697,85.71891664557766,38.68854031509318,64.1756799817609
195,22.977986695253705,67.86739456769428,47.46948919695471,62.83212180815162
196,16.530655229281024,66.48086791226406,39.98620734750358,38.090099479134594
197,23.36202255109561,71.53925843031394,52.33531022842077,48.896753334025846
198,16.80694432245716,61.91993917602733,66.20786816616877,42.18674181760271
199,19.06413253928597,76.09634086565536,40.89463002526916,52.44418952670097
200,29.1785184408842,76.14012542982367,54.468537305160865,51.47563207706032
201,24.358536304092212,71.27201750570924,64.62432325108838,45.518400052425775
202,24.064617722565675,75.62574601951174,53.132964105421635,58.93797379077921
203,17.127245923982414,53.757729142616405,60.615033894455706,45.53883420165367
204,22.98374654064622,66.07078979222504,49.841466917057915,70.87430945528764
205,12.665505492434924,86.14833101617236,59.683898961228465,38.28020840820163
206,22.371519246329743,82.93492165910645,23.086393535799402,56.4281810303577
207,20.178243534083286,67.95382664511592,65.06764733047149,47.323120031563505
208,18.201406749013238,65.82036077100769,41.23502638853643,55.64124397602451
209,20.37041358057965,61.87421461033701,45.56284889746874,47.42808305684337
210,18.504946290467643,66.36282138267042,40.59275185974417,66.21196797229899
211,18.15747523290114,56.512985666972895,53.641550050725144,55.45257561953077
212,18.607707165216077,77.37428867368631,59.3882507079714,33.32286278196127
213,26.377261647523614,80.64567687410137,18.981831416462764,36.78004096485121
214,19.036310664817684,82.03971572094122,40.92015731449446,37.68219003231114
215,10.828917803055196,67.86781684724397,50.818901821396885,55.679814036616236
216,28.752870711744364,81.18844885374789,69.99581061977267,15.792157397032756
217,24.220085709894665,85.84752786863766,41.223553203513305,43.627253251619756
218,12.737260324521376,76.24525176569875,76.36711573403606,57.74328610721442
219,18.96708744639036,67.37252736815951,39.27685456190977,47.545658639304946
220,18.46496257909051,67.66375041850522,47.20348015194738,35.74638426909894
221,28.192903587722235,60.87182809281109,31.37064147077219,56.91721391241843
222,25.15383929095817,73.15960818016208,24.97594309375933,56.48625982578687
223,21.875392560217406,93.5370672737689,60.72480670763996,48.904820433023936
224,15.538328168995294,62.26701804564397,73.7193645530336,49.411843097863425
225,20.82269770556072,84.78449327946487,66.25062270010922,55.96144279554427
226,16.686629104993294,61.074383650255555,61.68203418134901,41.90756804233503
227,28.243776934543504,88.05819416999279,34.05923053971324,51.710447022764605
228,20.830035066046896,72.790465831515,50.60679264443422,55.392930776169685
229,20.087455958838557,84.42733528747873,39.298284401440185,48.07802579826764
230,20.77900377831002,59.870959000037125,37.21374810064723,75.28515825931927
231,25.348843695922465,77.53323707489733,52.72185714428003,37.82606155021802
232,36.24172143883146,102.91129375654226,46.974419448099695,44.53092325968427
233,21.507175960047512,84.77923633046399,41.467525526356106,40.945173054673965
234,24.111224099122428,86.84608637282194,29.893087059889382,59.01782690112394
235,22.782354357930227,86.34409725728975,29.373334719484987,53.713815833981464
236,26.684644225946897,91.58991085969265,30.258552082045867,50.92249571727165
237,12.082569612579023,59.817749108990895,38.26706279011392,29.131955364400085
238,29.230946895247946,86.43309129436292,32.78219282950787,38.369276509364475
239,23.096813001835372,75.23372042827883,29.823632170631882,87.51593667231484
240,22.483372679863965,67.6406100781549,33.87082826872295,59.43569542481701
241,10.33929531642984,71.0800693754108,52.51474176226385,36.18770529127772
242,1.347825022203717,58.6043455000546,41.66594007927177,53.63178392183349
243,15.678832460968918,55.9939573651166,45.86308274812952,38.11019994428117
244,9.97844545065303,59.930144438572256,43.74393249378461,21.570994222797175
245,17.25810287939317,69.80323939698836,74.08136955282984,59.70505568185845
246,22.353128507390345,64.26447761458395,53.148910351570095,66.32791299953796
247,11.702688441673308,68.95053553445759,27.54936972662665,30.066707881597466
248,7.545641987107768,88.20432289677117,50.256899481287775,28.136841452539205
249,28.03754338783745,69.70773402237947,55.25931869048661,27.10414820612519
250,-2.7858374525252936,86.83167930238935,61.0909970994964,35.80936400589443
251,19.312369092629357,85.40688292989226,68.94639626219809,27.10313522047526
252,20.611092103976027,67.34127858735768,61.98385389473231,25.918929968668312
253,8.643371541088007,85.0828338361799,46.390485301023745,75.24119568142828
254,19.925478157137036,71.13807314649944,59.632649768399276,42.952225261206124
255,14.720707886110963,70.58248877707297,41.2649354384141,49.76008799603169
256,18.930175292492866,59.497648975085674,46.59966354661557,25.36299201786627
257,12.893892688991535,70.93879684810707,31.54486445382627,59.60304523849923
258,18.418507063857895,70.75018981947522,52.96091859178627,57.573404457681846
259,25.20448526756344,92.51449442759326,47.178226691798066,38.612974413269804
260,18.416003614562687,63.89333820625559,65.50199935395996,69.47052920473288
261,3.4583698792560154,82.54191802478994,54.5179721072543,54.699912730686215
262,24.93824294672951,77.28641533495887,42.14718419587886,47.400278466312066
263,21.72505418911682,53.75522865539185,45.42029816690818,37.13609374279897
264,25.917422760629286,90.34772043331967,41.8507497791947,68.06131273124363
265,17.75126506910928,72.05356878299224,64.52461450402342,75.43933881198512
266,27.62725169987428,95.82423083006265,34.43016382253621,63.56563857047468
267,18.769208264363986,70.73390749642603,64.90659144617683,34.61055464935124
268,19.64831205709134,60.325724075625935,38.820395110482146,57.977216722886425
269,25.662924894052352,82.57078096588359,38.3119598934725,45.08191434818537
270,24.802917135536337,65.95841567525194,33.03712491983583,62.499745855702805
271,27.33657982418088,91.07354650036551,33.96642859599569,54.17971386637007
272,30.589781807226498,84.9401152601861,63.7839316232836,37.48512944522177
273,18.468622343786755,51.41053286274521,46.83368895757604,50.78850157013661
274,24.009882226637842,84.39176069046667,50.589888146810054,55.768616057975954
275,23.257878221795877,69.31550917886692,62.395220194413895,63.95803300410797
276,22.839793954938614,83.37944467660475,34.325484362919106,56.64268961051452
277,12.666829143582305,64.23459526957829,50.43057694441647,43.754466842736676
278,25.706529912101555,67.33183832717764,57.977604216887805,55.32928727201298
279,13.74882521113815,77.769308199154,57.25058584332258,61.4917074523575
280,22.603311260490027,80.93218987945602,39.7024596028018,64.57398674701159
281,26.234918863396555,80.88060459362913,55.08972443266058,53.922536090152676
282,18.356149852100163,71.53770865267792,36.936407224806295,41.22999287100274
283,21.460795175495004,71.49502669609032,28.767198634149988,40.09836426385824
284,9.686578424994847,58.753763175171436,66.76298187874295,33.70457554374279
285,25.212347976097252,78.71263595090768,60.57381859894685,57.193676880504064
286,14.83841900254508,71.86316362738809,61.970472938187626,51.31190108225509
287,19.505443565061327,79.25889086592674,81.3639758149799,53.71718603914046
288,22.75620947991177,64.71235040099043,45.943650444171034,53.53340562956634
289,24.78221839567977,82.55961222390064,39.02224068042262,59.66647884927585
290,-9.858416232817397,82.65238725906006,49.72890535250397,41.855003013913844
291,18.787048042453403,77.2205910115491,67.3449649447895,47.94437734147625
292,22.612598678090375,69.88647158752215,49.39102415957946,42.72943068956893
293,24.58257888453072,85.01409367038308,37.53443261824164,68.76977264676482
294,19.712440085141765,69.44904336284392,55.52611703278023,39.71632243230272
295,24.065176225007043,74.36174074056504,57.14337231390585,46.24869740830451
296,19.691617377604288,76.60167070771111,49.05666933541619,41.349765280240916
297,14.208749799627645,53.14678868559631,39.64356168490002,61.38311571008378
298,18.502781327663996,74.00365107844837,65.29042545252433,66.78717075962486
299,24.83758620973315,81.81813270930644,49.46705937962779,43.52955832121676
300,21.285182548061343,65.62087589780374,57.23799784323613,73.69737632855234
301,15.786991014087908,50.320563711622015,59.72611103420707,63.057680437495506
302,17.518471445484785,79.09218912917179,43.21517952989597,52.84180393930296
303,25.726146435159265,77.34332040499173,57.29610364156959,58.564006722057584
304,15.908893017234668,69.7199713925536,36.17185335936501,37.56609490787594
305,25.38271794003036,89.8133765976493,61.86936331990113,52.59690990993549
306,12.50586998460594,67.14687285861966,13.969065532501563,38.173894848734484
307,-13.912914956691584,71.57476498987602,38.28192578093352,46.10314154948637
308,13.577806043192552,63.26076369139188,42.70010754158226,63.923002821644914
309,23.677080911351034,69.56427945429259,62.65001991347923,29.978201037864622
310,24.580792459175992,61.535670616922744,49.23869587596775,61.87118308392277
311,17.75711281336796,74.0861660840167,77.59548942314241,55.66218390164277
312,-10.456282820077027,70.11851333541496,43.00447455466294,78.03804585165085
313,26.89310974664838,70.93713073202223,63.570134025174326,70.533041970735
314,24.70067635656085,89.80717251677937,62.12503435861729,68.1207758153762
315,25.196228852745772,78.21552483782641,23.683644999286038,35.21491489327781
316,26.74465074351079,68.86284801004325,36.54714602504184,36.122929568201805
317,29.9075985015158,79.91596395704622,47.70275042503279,41.797373849727435
