unit_id,ReactorPressure
0,71.74197405534547
1,77.14543216292998
2,58.584874010854094
3,66.67330013504656
4,78.58521095891913
5,80.92703964959397
6,78.46344042880659
7,55.38515614481661
8,68.16133857568354
9,65.67770915802919
10,61.05741424797745
11,71.87164416000702
12,75.96785672632099
13,85.49475227717782
14,79.45594473292985
15,90.82699276442811
16,63.25433173461052
17,62.82600462882701
18,72.41818150624125
19,93.59887728243409
20,81.99088169196772
21,71.30478464026899
22,85.77091328234258
23,83.66809271801763
24,90.27480697768816
25,52.429383638088055
26,94.82737199632261
27,78.4705632827578
28,75.93073138711532
29,72.63455109797447
30,68.7388413225719
31,72.79428430334683
32,58.87761852037377
33,84.66019418190199
34,60.01691880922431
35,75.85841466458676
36,81.71834445895215
37,94.33920915822353
38,47.6408842396841
39,83.25292238108146
40,83.31512724215014
41,64.77305579464095
42,82.39929382878219
43,66.89173049641913
44,60.846211443135644
45,64.69242280003725
46,83.76564908918465
47,66.64928220109476
48,76.76568735784403
49,65.45277037280268
50,86.6507265632102
51,49.592681324709986
52,76.86165271817477
53,80.54984543454611
54,71.39428323734643
55,84.854225898814
56,59.12112165420237
57,71.71481371848792
58,90.97769350512024
59,91.83041958780953
60,76.0901808546376
61,45.29899586743912
62,80.70183948964771
63,85.2857869705752
64,79.8945251651757
65,56.773863714966296
66,63.59757902752861
67,79.0429426937155
68,73.44998869501859
69,71.42122633404227
70,77.33488915853479
71,55.08938586274358
72,67.73565885503794
73,52.41758384478231
74,80.01521331070347
75,76.00606374125144
76,78.31192899799007
77,70.78196636026449
78,88.77988509802532
79,77.22948647771946
80,72.82717599554276
81,72.23133449635145
82,75.02722560329167
83,68.43880452137999
84,64.47866780127066
85,80.54257686220608
86,71.44444956463533
87,90.34893897553918
88,60.91710496654577
89,72.08954279950179
90,46.778026743376344
91,87.6293494138659
92,93.76348381272491
93,56.74440801577622
94,75.55832194636214
95,92.29148077724662
96,63.53392835347176
97,78.05999317927582
98,80.0674955334856
99,65.56254473330378
100,66.84440205727694
101,96.6732772389225
102,70.3840955953273
103,62.570896909214845
104,63.45001689362726
105,79.9048389642024
106,75.40749963409684
107,95.73757564644313
108,79.6150857210466
109,76.3595229676595
110,68.10495711413489
111,73.24810763590703
112,55.65029629934708
113,85.88231569054538
114,81.64643669989889
115,76.13492227363332
116,87.61237211780538
117,61.390741885794796
118,99.49763282484324
119,61.85556272108467
120,58.24095616113862
121,65.45495731261359
122,73.31156411462604
123,56.16923318626745
124,80.88924155225718
125,75.78858090321341
126,79.26800476562073
127,84.60631905505834
128,77.57289095025902
129,69.16162490432643
130,79.53518760948236
131,90.91382366149782
132,71.10802836496634
133,70.04965742639871
134,69.07935679706321
135,69.02289839807374
136,81.28932170356538
137,82.15059132829597
138,87.82377502564633
139,88.41578325790404
140,83.82529001639743
141,71.83870163991322
142,77.58028364691963
143,71.71232907944312
144,71.29458145077719
145,82.2830078593208
146,91.1744203422199
147,58.93936597554468
148,70.85747465066802
149,96.52515419673091
150,76.46682036723742
151,89.62009004789698
152,96.89372207067613
153,66.57649717638613
154,70.06156824120826
155,70.4316046179979
156,49.61356158278266
157,81.31320894734097
158,67.28408599590605
159,79.67030814825875
160,73.64587658704481
161,72.76371459850026
162,78.33427655455607
163,74.89468994770836
164,83.42806346313196
165,64.83128456860945
166,63.50361766119175
167,65.12870227478317
168,70.20358846953735
169,63.06208071628486
170,85.83403389537129
171,64.58810864791927
172,59.923482886839885
173,75.7153426367753
174,72.71010981844334
175,69.49931064985662
176,77.48953748779456
177,53.3191863803625
178,95.49020992061536
179,101.90836016159062
180,62.2911818279705
181,87.64487121408898
182,76.87359587412942
183,84.52339858379918
184,87.9527131467567
185,68.41247052626312
186,77.51096164820689
187,70.30558252768947
188,56.02077348176405
189,80.73107787478538
190,75.3934595227021
191,74.85047789886075
192,36.35086789711715
193,84.03657156351113
194,97.05975784255367
195,79.0940819783422
196,91.70884880191646
197,68.23678373128074
198,70.9086210254838
199,73.39822220990924
200,85.46404370422285
201,70.19362234886651
202,76.83570408422993
203,57.200013123801554
204,61.66536116592539
205,86.83212719892572
206,75.55955583386522
207,70.7782968133431
208,69.34401607580241
209,70.73702705567992
210,72.431428418429
211,61.46072835771716
212,62.16630539245139
213,83.67211430520089
214,74.17560271709729
215,72.45042319665038
216,80.77305247199058
217,99.75790430072604
218,64.88306996178231
219,60.85289679265435
220,57.35547622146488
221,71.0378922735081
222,99.3103478787541
223,82.7608710198512
224,69.98665007576517
225,86.62924143726813
226,81.4753079706921
227,71.2865445870615
228,95.04470107366902
229,81.6974322793474
230,100.80373868658364
231,57.90693365089594
232,73.53297409015737
233,83.46731885164535
234,50.7526531419319
235,66.14919569468418
236,82.08180366196336
237,75.06415258212886
238,82.32720097222216
239,67.92953051431682
240,66.10307075550638
241,69.2763609184037
242,67.20799576873449
243,91.78920999689674
244,93.20574123492602
245,79.93476217681535
246,59.331839019610676
247,72.2021818978667
248,68.71810423921875
249,65.09709829037602
250,87.53690605404597
251,73.44124878779829
252,62.598679549462176
253,96.16142260889515
254,59.25286250910527
255,83.41459817993875
256,68.80267040922237
257,82.34441430584722
258,52.72826935332629
259,74.43533611425887
260,51.99237695074034
261,40.62984340405058
262,76.52556551961649
263,72.88405218925325
264,93.54815800905003
265,51.209779252592725
266,62.37747974930842
267,75.54746825312779
268,68.90561428560575
269,66.3828051199583
270,83.97574163509496
271,88.50249662538707
272,59.15927820485468
273,68.08252145876429
274,71.55258250550176
275,74.86994775457521
276,80.99558930159213
277,83.81241098276354
278,84.64943781151811
279,100.45095507645303
280,66.23503864483179
281,61.94123072996193
282,85.82454762831337
283,68.58052463007937
284,91.34151503895517
285,66.57042159945618
286,73.48715692219825
287,65.256407325974
288,55.911516012180975
289,85.54948769706046
290,78.75278929802995
291,102.20819956525226
292,71.8300488429146
293,67.00535028575088
294,77.21428585346933
295,80.80525119464993
296,66.77625555095791
297,64.268795183008
298,67.4004778376035
299,73.37058996978811
300,49.231740514984786
301,78.72591292228995
302,87.87528574865465
303,53.045398337264544
304,83.33584931074235
305,73.72128845411254
306,103.54385178617608
307,82.93146350043742
308,82.53569817625538
309,77.50369132688705
310,78.44252687986324
311,73.45587305643565
312,57.197736278896265
313,81.83914492311659
314,70.642941552345
315,69.6568561270127
316,68.33932232264908
317,50.601599478426984
318,75.39690584756012
319,88.83653801679907
320,77.3165365459426
321,78.50650127299353
322,72.57142396146668
323,86.14937319028942
324,62.34331426440064
325,79.38539186692253
326,92.65922083722376
327,83.21501769011766
328,69.66272051613305
329,83.49954774226971
330,52.4085874820975
331,55.24597056518516
332,70.97048565812291
333,92.67521290875013
