unit_id,JobThroughput,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,29.76351060706984,65.40165306728785,42.67887620022252,66.25
1,28.715028383500663,36.768150640698046,41.859017138366966,66.25
2,16.787149517780684,65.37842753642508,48.860515634965935,66.25
3,24.421248280685905,80.48947250884905,46.033693517306745,66.25
4,51.58832033050288,59.2633522976139,53.632186840396855,66.25
5,41.73577441447671,67.84374395782714,44.97290988953755,66.25
6,25.782120562480557,56.66782754875307,59.05345008030333,66.25
7,26.215112089426643,34.92155040535502,58.29751716408275,66.25
8,34.95097543080337,49.19435952638203,63.37761441506591,66.25
9,26.19339867256484,65.95972411289625,43.693488511593706,66.25
10,11.885321843773804,67.60955042337696,50.52780954484415,66.25
11,19.12819601897788,50.33931299943539,45.33332274960855,66.25
12,35.17138777656941,33.787000568956636,44.32506972893784,66.25
13,12.442808543252498,66.87909157009466,63.260406883893765,66.25
14,17.11203255900209,46.551259023585104,54.1341404740063,66.25
15,29.470630910484623,53.35130066701509,43.74569571455595,66.25
16,47.93548450233722,55.02272590052386,53.04914978205559,66.25
17,14.677383688243117,61.95259904346265,37.78697145672581,66.25
18,14.008144702629998,67.46908458625003,51.32940895471328,66.25
19,33.472487281608494,51.11967477408194,33.606232149643844,66.25
20,29.41209308353905,54.76456408920083,42.405864411244174,66.25
21,30.84184442919652,52.07380676004147,37.64211446942306,66.25
22,13.684856033015725,70.16219439438,35.54434397440662,66.25
23,58.21652819196206,32.54233464689564,28.352494506249734,66.25
24,8.960855740965783,57.71532488021552,66.0443158533494,66.25
25,21.80112512708323,52.79131292728054,51.43309233173402,66.25
26,28.798937155086772,58.17044890880472,47.3053401586495,66.25
27,7.654521625694238,64.75665028667628,35.86579978235239,66.25
28,42.37093456094393,50.06862056156515,46.624375173604676,66.25
29,17.31383273680443,48.18056695168325,50.548388968859484,66.25
30,14.979689782102747,45.16570220059006,43.68847953356467,66.25
31,19.817389823207307,45.04443248467436,59.86388783907711,66.25
32,24.90235586047168,46.848101932775904,46.29167841866115,66.25
33,23.77546424906729,60.06571156306939,41.55783036765684,66.25
34,21.749893636247563,67.34069250425243,51.48085159888421,66.25
35,27.95346462072494,44.083605968474416,51.81761486112616,66.25
