unit_id,JobThroughput,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,28.18688283512565,53.30094639136921,50.882791780463094,75.0
1,35.29611079701635,68.2956946527429,61.40143497607643,75.0
2,39.82888017370195,61.86352120526235,54.953333022675025,75.0
3,36.84808496140232,52.929305199726095,39.06762181396815,75.0
4,31.64628001330717,60.47369920925272,51.524280501419796,75.0
5,38.050678475094855,67.98883792151193,47.77948517116438,75.0
6,21.414365007817906,61.62002851218983,49.12382152542972,75.0
7,23.33633171582331,84.84051312747732,38.66385408154034,75.0
8,48.96060890245063,51.89755708258377,50.47355669452745,75.0
9,22.71882710995085,54.77315762035271,62.95322748432103,75.0
10,23.989507886472158,63.50073261425461,52.04122023704012,75.0
11,45.94744748595072,60.87891719469439,49.51524107637442,75.0
12,21.69295052411014,59.82236204071723,45.68219048859316,75.0
13,62.62207997193347,54.00300958785653,53.218153294363766,75.0
14,23.857816765880706,54.72555673310744,43.00625107386253,75.0
15,44.78702907858754,50.679195216665605,48.443286051138045,75.0
16,27.32628053943908,56.53396925011056,56.27259984376725,75.0
17,47.98243232375229,35.25004596396163,42.13508110825536,75.0
18,36.67673668224057,62.67101807923134,68.42188908013289,75.0
19,40.716912453119406,38.727761780547716,29.311199790396035,75.0
20,23.582815767632372,50.57166464335942,55.085398497017806,75.0
21,27.569768299597825,60.07538324012623,41.849836190838246,75.0
22,47.03658719266633,43.30883971810809,56.969493264354874,75.0
23,43.45424694005951,57.618458439913326,54.41734115250101,75.0
24,22.141516865316326,49.8501724431145,54.88746199325815,75.0
25,28.130967615242728,69.06272693692071,48.583723452748956,75.0
26,36.919178178653524,40.18529597347931,52.18266232254926,75.0
27,25.41326726485688,79.20037941929765,62.791582354724056,75.0
28,35.40360903122922,57.50955855721051,49.75588401065838,75.0
29,31.045480557340067,74.0119642336312,54.53787288295187,75.0
30,23.28538810972888,41.07713635592323,49.62806143306947,75.0
31,20.638402356534012,55.998886960451294,45.26897359724268,75.0
32,23.634992700554122,57.499685148302916,52.80492084390586,75.0
33,18.044518258980652,47.243825754838525,50.98601891208525,75.0
34,28.02838317531185,63.96978218996011,57.65602804823271,75.0
35,34.17253844073043,58.883672391490784,37.957859237990526,75.0
36,27.854793131579914,38.55497865746002,56.38682422237907,75.0
37,26.012890097547658,55.74958707544744,35.39456586811795,75.0
38,45.1407109344477,59.97506205473512,60.28506425393256,75.0
39,28.686259037282795,38.86037342775261,46.85456847129556,75.0
40,26.486978881119963,64.93319286917722,57.45894741433288,75.0
41,10.095255156068124,63.87663357817454,41.32470023567717,75.0
42,49.36190751441356,36.53317520714721,56.86381113025682,75.0
43,42.19021965413509,31.233041760522774,45.9840130204425,75.0
44,46.026123389377766,58.79105008825518,44.247190183568584,75.0
45,53.04307883215065,48.4454944009054,58.32784203111676,75.0
46,18.190824886825364,57.893575209419595,55.47651213064239,75.0
47,47.39207068534096,42.15729340952208,55.772242084590665,75.0
48,28.84403919486919,36.8804117199764,45.57400478390426,75.0
49,18.39591559773156,63.4306849636608,70.72904654544428,75.0
50,47.957016780499515,47.08146888110006,53.05125934653927,75.0
51,41.147293214462174,38.34880733982792,45.460841435563374,75.0
52,25.763783936187096,49.88613811471675,38.41767326510921,75.0
53,32.82762597716329,51.01937831342061,38.796506050072374,75.0
54,41.8770911179203,39.337457264549435,53.2287091429914,75.0
55,32.62927571812208,44.901390831806495,55.53821382855187,75.0
56,22.271752705300102,64.79869242646477,57.417355933857706,75.0
57,22.364654833033104,59.39040382623249,38.4308011079012,75.0
58,39.149635928336,58.30180762615135,44.93387705986986,75.0
59,26.538474323625874,38.890489980082535,50.738047020832965,75.0
60,33.4674871945685,60.761222288357416,49.531427681983395,75.0
61,26.925311469758388,48.956666661720966,56.030952046410604,75.0
62,12.809696723109939,77.68523160375587,38.95633053661659,75.0
63,47.56354999351648,51.675955482025344,45.34295604396311,75.0
64,57.97247938351812,54.03677868220353,36.68404557799768,75.0
65,31.102620198187658,51.37588201833071,26.528507679960814,75.0
66,32.33823231910555,59.34701404969552,45.6761228909449,75.0
67,38.540595929973584,63.93015665331631,48.95260352685682,75.0
68,71.82763367157678,24.982482020652892,39.35164504754509,75.0
69,23.960444369820994,56.247219552318185,55.45571572297499,75.0
70,38.92930891567887,53.240750852172546,54.204047085176654,75.0
71,30.00509826599942,50.24744930202069,52.525632618095045,75.0
72,12.239072300947115,63.948445475250196,52.28092135612437,75.0
