unit_id,JobThroughput,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,31.236168618623637,46.68185841610231,53.75997077522084,75.0
1,13.39699606646902,65.92588234235066,52.44400912802045,75.0
2,29.90801517065059,39.01742191923568,62.4328602467757,75.0
3,49.91080290847951,57.976233898600505,60.24474035027761,75.0
4,2.7616530096093364,74.13342446469667,46.217789244063454,75.0
5,48.16949184859607,54.46663685465989,35.091438704335786,75.0
6,34.67247982823104,50.25074828454362,41.32596747010193,75.0
7,20.882728623107454,80.30846814557867,51.25845230087772,75.0
8,14.40262828724293,78.15425499702168,38.41281162349588,75.0
9,19.687362721269555,65.27170689847091,67.10151866673064,75.0
10,68.07194970136827,52.905478641645935,51.97507055464219,75.0
11,2.906183702268742,70.23400072875741,51.21771364294156,75.0
12,52.40951659208294,23.073378608735187,36.17888330394952,75.0
13,40.86143830480773,56.929994866184984,46.79649442708316,75.0
14,27.716162348524847,51.212229042270415,47.94587776737658,75.0
15,60.05731008034055,44.53138245920305,45.59322839272935,75.0
16,21.32883476995116,47.19260752214854,61.74256624509895,75.0
17,17.129364585194715,59.34169325752955,43.159569140014106,75.0
18,35.15867475812068,43.84673230046014,27.08606388873295,75.0
19,27.83440098723024,67.83542108020748,33.95455082813397,75.0
20,51.13306229321796,52.53238998344677,44.60000682149131,75.0
21,19.942316645727352,68.44740063231055,39.061062886182214,75.0
22,14.47421896283316,51.2212299383225,42.17551753353163,75.0
23,29.300273134870793,43.37534088580483,47.02716279210841,75.0
24,35.31274931984538,55.75432721525101,53.56503870852818,75.0
25,24.699028780800067,54.596912709514186,51.60634788389994,75.0
26,13.59731897474395,61.67977666079591,37.525978503986906,75.0
27,33.77326390875715,50.9301475221379,59.86549081142666,75.0
28,16.413686054505252,45.853459417136634,45.91376918396459,75.0
29,25.41508024107939,53.07603065849135,39.952681462637656,75.0
30,24.781750535882225,73.05015137272068,62.46101914161396,75.0
31,21.012305902938664,67.87915719494585,30.654968095714704,75.0
32,24.770592964049786,49.247090673389586,58.76757792213944,75.0
33,40.711698253550985,44.48364960622367,40.35125834959554,75.0
34,47.296925097466676,23.104049318581886,40.6215357317496,75.0
35,23.975961278835193,49.15091088430121,53.76114489920106,75.0
36,33.7215028396503,45.16762535269684,52.96286892659158,75.0
37,37.04676283233589,63.484862330669614,54.328608628496426,75.0
38,23.235371334137966,45.30156287897255,46.736416629460415,75.0
39,15.227747342349641,72.85475217733644,46.08770567087655,75.0
40,26.023840590632865,59.1682066000659,54.02914215872355,75.0
41,58.534497686000684,67.87369909361124,48.177676782422125,75.0
