unit_id,ProductTiter,DissolvedOxygen,FeedWaterFlowRate
0,18.49352178769569,83.43598714419109,34.525958159420796
1,-10.39787900605977,45.7272551979527,65.02641392210325
2,41.19490802950248,94.93596584135803,37.988894251756456
3,3.599127386669255,65.16221643387463,59.86107799272897
4,22.914104145040763,73.95888896385623,55.70390440748947
5,11.224888282729998,71.55963637572816,51.51066908733792
6,-1.7819157748507513,68.317111175728,59.115664096039005
7,10.847355503881834,72.56974424917968,44.802006950751355
8,39.63089876520299,79.94122314426657,33.61501161805889
9,31.773417955662936,68.93106747293709,50.44433558996109
10,-6.01444798045513,81.16341082961577,61.244521771970824
11,36.5073913748976,95.70886426788952,18.507600934583767
12,16.722988027449574,57.033951201961735,35.692450054480055
13,2.831211786014348,58.09224741077439,52.60954063887211
14,43.706037895197646,101.11514703383537,25.225314573242727
15,22.09925937772484,74.9452492485334,39.25691371787265
16,35.32296881779395,93.51287661605951,35.634129951603136
17,-1.0099304667271214,86.80582720400105,58.601440958615434
18,13.298334158267384,80.40590976113435,51.121393066212384
19,25.11262286288651,71.50417555974639,37.93737307113889
20,28.46783405833067,77.75274627433805,49.99912876980266
21,16.64598279931804,70.20064517675254,50.23503960175625
22,19.338186565919973,82.37844352147269,53.946757777913945
23,38.46323731666223,89.67094800760715,47.6690356710208
24,24.361657361643935,83.94367496481948,47.37032677133614
25,20.901740081807233,84.61190178613917,55.07082078008661
26,32.871004406284314,79.84790206835663,39.99261581921345
27,29.903213071810338,81.87079749998588,35.476733197851004
28,-11.843377453612298,57.280076424160534,64.30183121473631
29,36.04365818247914,90.88290913922546,42.37968946109801
30,33.46899344388371,87.7843210981529,44.72028816790986
31,42.5457893004767,102.17350679359876,10.984100048829717
32,26.831149246318418,73.95439912447475,54.254019764376935
33,20.382455784190064,62.65068866785236,43.37316796743066
34,31.500070990625694,68.1237286448545,44.31753219751654
35,-4.531426191123307,69.49188748886573,59.81399752786311
36,23.67101511320771,79.5010853579565,46.074467401422524
37,25.85455849044533,72.36416907439494,54.48655677517368
38,34.465373845637636,73.17763033156729,12.704466772779424
39,29.842505809671753,80.43497464059908,44.92944774959769
40,18.33490477006131,60.72959415240508,16.296171020866005
41,23.98866616187433,69.99414987369097,38.941745958930646
42,33.65453143306619,84.56715897326801,48.54926512455758
43,5.697028042713182,69.8516914763688,57.79671199149173
44,15.139094626988214,61.2724600832953,46.160486505791184
45,24.6760068929014,64.20468351116624,41.61343483988411
46,5.7029488888619895,66.77133102975787,50.75474645284441
47,25.19124303172173,89.35506172002465,47.22592347235656
48,29.842372847947495,78.55668286566687,28.646840309088056
49,21.00574115513226,66.05576700876114,28.824207677090183
50,22.492578639422746,89.60409576268528,56.95426470489669
51,23.076078940451826,74.65378783609921,36.33830467145778
52,33.8502228176911,90.18203067889586,50.316444492844
53,29.846290564812183,82.53436942704249,45.69310854196385
54,26.57733263905271,69.08773538343524,34.59860241587775
55,23.377982123049204,65.26433283907392,25.992240574281574
56,10.440102766546895,86.94434915090346,54.970000047511256
57,35.84802132634977,96.77895785234887,46.256965712648565
58,7.857772772535265,74.95051780681351,60.018418685110156
59,22.52328080091985,79.2159245255841,52.48410830983379
60,25.154730402565246,85.85034159587231,57.472401628490566
61,32.01420483954038,85.15819036668398,53.8776380851672
62,31.605507405199205,87.14065315654003,47.77643587789573
63,32.881225937234,90.13086560797414,52.149310632751934
64,29.42639610834776,68.78797014365409,33.321314132624146
65,4.674428136434578,70.36023124855981,46.487015553242685
66,35.485176317338336,80.10174783709382,32.249997010082325
67,21.797821991729432,76.20597853663851,51.66856519192015
68,32.77303005966287,74.2152764570603,38.46601224531267
69,23.385689550020928,88.42795162657762,47.82193170514834
70,11.58763784212609,69.49243458376034,53.57004399631818
71,-2.3964678530189554,85.09724545300442,62.29425097092763
72,40.47071610185375,111.24082553504334,54.852068240506114
73,29.864074238852822,80.69255828285894,40.828253074116475
74,22.398889330448874,81.22086268403457,57.03858277744153
75,13.499344944331117,53.85034597417225,53.57905707573257
76,36.70342185556817,90.26572557764099,35.05908968438315
77,33.17592850559698,81.24421348216748,14.913062740631128
78,34.842928322351405,102.66017825594709,45.229473014833026
79,8.784385646578325,75.04105939160434,64.79899244007852
80,28.805132396394438,80.41857249397252,58.3781516632586
81,10.107837987524869,74.31331848679498,69.83156157471664
82,16.604454398764343,64.33898398604467,36.50046099222394
83,23.17433729409223,73.65238279957875,36.81977415093112
84,-14.72608249014475,72.3669139389853,73.03806161330847
85,33.215717000962904,74.75492651107186,23.48251290102293
86,23.247154757847106,69.49115010534221,37.95251078089894
87,30.697268106813578,84.50013151237869,31.300302682210624
88,13.184852673535637,77.28185348421309,58.500402956441086
89,21.682862909718843,76.572173264029,47.89435378610808
90,8.57775098306012,73.72557925366334,57.530923674661565
91,19.73478626008184,64.2554252423819,39.00346296792279
92,30.74632062188063,81.744689782396,25.05783379801544
93,19.151522105929494,65.1642913065262,38.878671927952276
94,8.793081995200005,69.49532414443819,73.50313822383369
95,26.501339253041092,72.07550025623219,56.819612227767045
96,27.82624030926376,72.8121404701446,24.08772770708976
97,27.74068850491843,69.22606378160981,23.527113549068453
98,-9.974392663259628,72.42409629043296,68.0499500302284
99,27.707255102320012,74.00675080450914,43.9585850899064
100,27.74374769606296,64.81806705688936,32.2804553249896
101,22.881733391799653,69.12906316654258,36.777931302534
102,17.039017166945698,63.9751509561329,37.748059101913945
103,23.047458936536316,77.62854409040017,50.33840364222286
104,-7.553381899914415,60.999674515781855,61.350551789780425
105,18.79969656416915,85.8229498971073,62.114737491948596
106,16.16522790427033,102.75050249408497,50.14106182227207
107,24.733103358267027,82.79151967661409,39.97888700724341
108,8.774374816051656,70.50595752297671,58.50075273180845
109,11.830888286843706,62.95046677545365,53.55616087040507
110,11.94146450630734,57.06004848387972,45.12247312891862
111,21.866007377031004,63.974626363540864,38.0075516058464
112,13.200232895718287,73.98321848735449,32.924403765011355
113,-6.962430097613389,70.23927171880041,77.95601935313252
114,12.794363135534748,80.40062395141159,54.187527770672475
115,41.42190985878116,88.34463069420984,25.85098982113256
116,10.554601076241518,80.69959449978278,61.86354048182456
117,20.98921152273241,60.935876362371076,44.12502681708434
118,7.7774259173018,77.41043514480965,64.23922341964932
119,24.92484683160957,59.02819150854079,46.093338058239866
120,27.020721856792594,90.9330011926078,51.24617791110801
121,27.291448506378217,65.7263000097153,40.645999228022326
122,16.68809086210128,64.5867792644898,50.244188414434554
123,25.943059880970818,70.80842481870215,45.93403444316803
124,27.149462461528344,94.35642903616268,50.74535029882134
125,17.475463012113785,60.85798063696396,29.488277496260647
126,6.44321152751264,56.398764583178156,51.46943709090404
127,17.97869144735448,77.91316110683083,54.70620723492376
128,30.03342736441401,77.24062569012854,36.78047037422242
129,27.823873358362537,77.21750585620278,29.965183208699553
130,35.01206982870647,76.89079078822706,52.70872413626672
131,22.206483073702373,56.009121739512715,25.010694377959783
132,24.42162612104246,78.15377524677073,50.13318031519543
133,15.519418337727707,77.03460623223403,54.81230218373765
134,30.533819222520023,83.15845217808078,0.11870016107649128
135,20.063394903465877,55.8854269635832,34.077544935388055
136,24.423835401274403,71.85687966132596,28.277863269788227
137,2.9924764103909407,75.35921255378322,61.430817437662704
138,25.815494439960244,83.33913062608771,56.36556036001823
139,23.926835628598713,75.15183989333174,46.90756182324744
140,33.97922437402653,90.39247324403227,46.95589360239884
141,9.425741966126521,74.04457151594832,51.499835205058346
142,18.3088315717002,77.00389172498905,47.500286264466354
143,31.950084566060603,76.48026809121926,35.76939552793978
144,35.9603359617834,84.2265474450197,33.783857074283176
145,16.68213284386573,83.67269217772044,57.00485997601784
146,14.649776466757928,80.15460536417486,57.87918801578229
147,31.162489448740796,85.96784672157898,40.58989024400708
148,31.151772620834212,82.18666296583527,50.16319244211571
149,10.944740353676995,44.621185866436846,59.81729528276798
150,3.429732832744376,76.9392527061096,65.38558549206202
151,16.966490619550434,73.46637272076869,52.85724834088478
152,27.9525966400645,71.10601707807675,34.708104099195026
153,24.687825340183654,87.04906043120424,63.71546627834392
154,11.57850576016065,88.80356328197908,56.903546743156205
155,13.666642502344493,73.36724724578178,50.44227691662297
156,12.107559549809261,85.26195445304855,58.87821137327759
157,2.9724960931275097,82.42713214521814,62.52989300599726
158,36.01277354403398,75.91770310052367,55.47974527811045
159,32.18232810647151,74.57905691720435,38.29731206041239
160,26.157297863449287,71.39643787400729,45.61084956853495
161,29.897890033147554,95.52693311309893,50.3352553844939
162,30.785122217905336,91.53990121478124,30.805438690302775
163,-2.9901090103818273,62.38732359422124,54.065701223657804
164,6.777961174416725,65.08076298679184,57.17395886286668
165,8.465517380864833,59.983931247361035,50.931662507392566
166,28.00603706989879,77.75076329841146,44.64074274229614
167,18.433327091449925,55.449846762309086,29.528170560918714
168,35.95807648691907,98.80290676108298,43.29343080050278
169,23.72055386202664,71.05780956719158,38.47659009539454
170,9.173482372604772,80.87537475497139,52.99959852461033
171,5.899223141432472,65.15396062359935,58.77245574155415
172,36.85702638147703,94.10650579676457,26.936137502178898
173,19.60151894846214,70.69109155054107,34.30434533965489
174,17.414008289416255,60.020278877484536,36.82252247996237
175,19.565836969836425,69.44199029055896,17.046148046433178
176,29.835016655969472,77.04469058815029,45.44829738036526
177,12.838946351689476,53.762364254080694,39.858158402766605
178,-6.9370617437117,61.30894696330635,62.08466210252395
179,23.293302851594028,77.40076568774833,39.4284915622696
180,15.18127299244653,86.19425648430696,53.99843273264804
181,20.87418855834633,74.57202894425053,37.63071152066056
182,3.6596287256825324,73.221646557489,55.81491508412395
183,37.60197958691895,91.69114461751643,34.47029012995501
184,38.503976433249655,84.72942384977907,34.876544571886285
185,-8.991843504110419,60.1544111332052,59.1869182240652
186,25.361663975648504,66.42300216481313,18.81727171011314
187,13.80317889126127,60.130738991440545,46.94325580157314
188,-4.988647752262487,76.9527459242913,54.51613846567764
189,22.82197922142629,80.01124560578566,42.695329443507696
190,-8.41526928799976,55.84817090086776,67.86731862914168
191,36.80436593670552,85.93079100379455,24.010159054992656
192,25.67710168484026,65.53368756906124,40.762925699597155
193,3.162341606544719,76.94104904283068,61.02026152066784
194,37.86313224492618,88.72081418526857,40.57835057003271
195,19.352618829403543,60.61637769617966,35.8010842063564
196,25.322532618318483,93.29605863725092,53.5110468008546
197,22.37005950137526,102.11110098239512,54.94291514413522
198,-5.588921599764422,67.88720567987774,73.93589551554027
199,16.732422154050884,78.91863732203686,46.294020539226835
200,-9.34553819014918,75.69073769855834,70.38042567175464
201,18.000097596099522,66.98560952640466,34.68103408049214
202,22.747446265589804,68.12383934973606,28.324095928169445
203,20.884483285017005,64.55821962561924,41.577266779402606
204,5.154648041380673,51.52656014088857,59.85415847123522
205,32.15490261891407,80.58687243292626,40.618846651338814
206,27.13603027327649,78.64728984329119,27.453704358795203
207,24.647112432026262,89.19458359293155,47.575758376299945
208,27.106302556945504,68.54487790377308,47.49242632617696
209,14.338315039532437,60.928085371584835,31.285283663777367
210,24.25199559802612,70.11009593033342,27.13101071804763
211,30.595931813493074,72.94367783833098,29.592597399209318
212,26.50761741687492,67.51250748912246,38.29471704868268
213,33.86217708218831,91.70574230860635,28.656948609739214
214,28.726243451104445,73.93695439456268,39.688322728030265
215,27.151754592794706,78.91582974346575,35.72544132520296
216,-2.1010554851512104,76.85522200521997,74.07612977007607
217,24.46326588514875,88.71188112020857,52.87967559901927
218,20.45666214249437,74.89816866840935,37.77941545825756
219,23.057205903080288,71.89604404358698,37.588522328418286
220,26.752985736572835,78.411433063826,25.991868952819353
221,20.240153142553595,63.120584136262295,46.4612756617638
222,22.719849162128753,62.538395290440405,28.615563813783297
223,8.707967989473909,72.15706046785859,54.602031150389664
224,29.906238861197355,82.51904134691152,37.495860440089615
225,25.570246793403868,64.78956043362503,35.799261254681014
226,13.516121127019897,56.10404061941603,48.36756477038025
227,1.1465472588628163,60.92108189290497,63.02382200605645
228,21.768879838395907,68.90046887623534,41.74494403140931
229,15.121752270810155,54.831789628264154,57.027837262467095
230,28.81964838681418,85.51989444808414,32.872733873100955
231,23.368103617930934,63.72786589642312,44.421379934029254
232,33.61392147502017,85.73240340394926,37.26638269431898
233,10.229376239617261,66.9945815401712,51.755467801164656
234,22.759328582550395,92.96649249260888,57.8378003957402
235,-4.528562862623508,55.825072605724074,57.82310012225126
236,32.16794656207503,83.9913656386618,50.113517112775995
237,22.483432781169284,88.80335792176348,47.16742743943503
238,33.398154690275526,86.44421159645874,37.422868952333786
239,24.688559346739417,68.25327822694814,48.65072583222586
240,10.295039407376475,79.55547518799236,59.25142017813373
241,20.203373191781708,89.0236578389893,66.07887419337652
242,-7.085757562328298,62.580477836195335,56.454484266415875
243,21.41990572348422,77.77637697226814,39.14538319556737
244,6.346590459035677,79.05367908287351,59.628276516351306
245,14.892254647522375,68.2269348988604,49.14704036010755
246,-9.52638737108879,63.933567424740346,68.76207488330736
247,20.962045425367855,68.27331365373125,53.43760475906769
248,21.81431965441937,67.9151754033675,53.73974032073283
249,16.809646770192508,68.07335436420335,52.8289695593297
250,29.375104135282516,86.0950122804353,24.19914990572245
251,22.195585881213574,68.52748956957306,38.847771147695795
252,11.606878643399476,82.39087532031108,51.06937588919521
253,39.36089964662989,109.44521190792716,50.19287134934372
254,37.141181843477376,87.77261034786515,25.832774736182174
255,17.647016658833678,72.1515016859895,52.80161449505818
256,25.785555633118214,65.93918737646665,41.54200294009387
257,26.319882843707962,76.4305296177989,24.267577318263267
258,18.411656586106925,62.176780744998524,25.706630810114234
259,24.7276238257987,63.50140016859691,24.662288646817103
260,29.033896624038896,75.58582166324972,17.966202845449303
261,13.606842783958253,70.5107164695733,31.40100168871865
262,31.186736209768057,86.70386421942139,49.11845622106762
263,16.25237475869764,76.28524645449417,50.82093464540706
264,7.515434264724526,92.78462715673776,55.94831781304394
265,23.599602671062357,69.72951131694695,41.85977803970076
266,21.15360948881441,73.85211662921746,42.12488011391413
267,19.180224822502588,80.50268647599187,51.03729562960154
268,30.737407049829105,85.26789434057069,48.6079724450315
269,10.769592855547625,49.083632574236226,46.399456796401196
270,26.455725614773545,68.72402789785966,18.92739735531848
271,30.380627163298975,81.67659016572549,33.83408783537805
272,16.09270300468119,59.957324153255975,22.6219120217237
273,23.990387050721303,59.55245643959395,46.23641581181078
274,14.901858862325684,68.44990183502084,56.964634103260366
275,16.578248869931365,89.97906723260948,68.13490680305772
276,20.088199381307323,66.74067362280032,27.85148925536233
277,0.5161130632856938,78.96839414174869,60.3141035051872
278,20.74953089497453,81.27878996082927,42.04371228531839
279,30.39335743507625,72.48953414457925,47.45434732016073
280,5.181569664833386,68.14010498556921,57.51230960028268
281,22.131208933629633,71.26311609505288,52.97544978214887
282,33.28062377720235,83.32963239115159,8.369359408359893
283,36.17521168819071,88.79104293967366,22.06265364055112
284,41.24451263103921,86.80839742198582,44.43091312481057
285,23.0789176939651,71.74859418817245,30.678616326415064
286,5.829053792348828,73.22951041110483,50.59001836849272
287,19.188875143856873,64.74860481647183,50.13834721396158
288,22.24762152180717,65.0645500482057,45.9837561439567
289,4.953310551640305,68.37051681479917,57.07150733127791
290,1.4612670977348858,38.36629029694767,44.2052914242303
291,12.323951328793928,80.33201428258032,57.84062644492978
292,42.556049699273885,94.03116838188028,44.18816411758201
293,18.620702671194277,67.79746603713204,35.42064533441797
294,6.973848475959484,74.40499638645073,66.67692765494272
295,21.844906129491168,72.38640873949582,51.80781868997636
296,36.23252343923344,84.04069316469992,24.096816286667334
297,30.063827853033338,83.7987175739301,37.007355397904284
298,29.327547410946664,70.99483633462565,38.37408611544013
299,39.9164926725911,98.65589859751236,36.612953750634546
300,8.130668709327626,78.49281957837974,51.99791676456383
301,-15.222975324920398,66.55986524007494,66.25249813167669
302,22.343298530934696,71.42694074332807,46.803157770032
303,-0.9370503390300149,67.27520941392392,59.532325279349436
304,13.172144645437339,77.72813963672067,48.631762463508686
305,38.21977338643783,84.79862737583436,11.194061885022103
306,14.989893832828619,59.40391880271916,39.760652844355334
307,27.501721425123087,64.41710990249808,32.43571073974362
308,21.354152201883128,82.11731389403498,53.67675367715769
309,33.82685693298873,92.18838941025095,27.794902026791462
310,21.68984007944268,74.68865968711144,26.339324968105057
311,24.68709160190163,76.55074834407014,40.80110963348305
312,26.824542431248545,70.93620306846891,25.23160280364811
313,14.302037959265114,59.49045362201374,29.77261930851374
314,29.482803840971624,82.09601690195709,29.391439185702872
