unit_id,ProductTiter,do_ChelatorDosing
0,19.535630086546796,66.0
1,41.297930402696785,66.0
2,24.217197612169905,66.0
3,28.140307858993094,66.0
4,21.882002166888636,66.0
5,18.319369483848277,66.0
6,26.58333598129311,66.0
7,41.94212719066253,66.0
8,28.33252778745058,66.0
9,21.96909068610477,66.0
10,27.656517212609202,66.0
11,34.848282074660894,66.0
12,26.871995233608573,66.0
13,30.88296383578572,66.0
14,30.450584992649013,66.0
15,23.210380619107365,66.0
16,23.56376810894133,66.0
17,33.49662150670633,66.0
18,29.875464032627608,66.0
19,25.955486643206964,66.0
20,33.19635116821348,66.0
21,27.056536388474314,66.0
22,29.89756179649409,66.0
23,30.111159636727514,66.0
24,39.59114940595086,66.0
25,34.40399489504028,66.0
26,30.326168558154194,66.0
27,37.39258385719917,66.0
28,20.28528714769892,66.0
29,37.31657927858106,66.0
30,40.14808635226407,66.0
31,37.01675201579943,66.0
32,34.84397905546605,66.0
33,21.348523698086318,66.0
34,24.594562269143925,66.0
35,34.422813249390074,66.0
36,38.92063441924795,66.0
37,29.588724046150077,66.0
38,30.25146616316352,66.0
39,35.49418924938614,66.0
40,32.6295857433915,66.0
41,38.81622027523345,66.0
42,36.29695514829852,66.0
43,24.07803175911818,66.0
44,33.018828271430024,66.0
45,35.52720492612817,66.0
46,39.40184565853635,66.0
47,25.98246741550276,66.0
48,37.08557074577777,66.0
49,29.355675444627803,66.0
50,35.84970391321948,66.0
51,42.85446848559585,66.0
52,27.754640110443606,66.0
53,27.384649916885127,66.0
54,26.496965998096528,66.0
55,30.890547564960634,66.0
56,21.582473528031247,66.0
57,22.086098725737546,66.0
58,22.143425052938596,66.0
59,33.336557946034716,66.0
60,34.619364474977964,66.0
61,36.9759377530327,66.0
62,43.82036316960902,66.0
63,35.839171808853315,66.0
64,31.837320079386576,66.0
65,27.699923898689562,66.0
66,26.513629122486265,66.0
67,37.1242126547373,66.0
68,21.986175730669572,66.0
69,12.28398857553919,66.0
70,32.650017325390685,66.0
71,21.693021404411855,66.0
72,18.399798430531334,66.0
73,27.903397917818154,66.0
74,35.430242063850265,66.0
75,39.01931759136103,66.0
76,22.939090506132203,66.0
77,28.28262200621242,66.0
78,20.935515290757955,66.0
79,32.47854534639784,66.0
80,20.272988465747147,66.0
81,34.787511761482456,66.0
82,32.26615763135796,66.0
83,32.42856514889782,66.0
84,35.294778698763125,66.0
85,24.999972923524975,66.0
86,45.314254370477734,66.0
87,37.32893629326633,66.0
88,18.918771228690485,66.0
89,36.067273423936754,66.0
90,22.12822416678242,66.0
91,42.43479858329114,66.0
92,27.565117684802466,66.0
93,30.196042187767496,66.0
94,41.34894768556608,66.0
95,22.806259740289278,66.0
96,27.408589188454776,66.0
97,27.59232292268545,66.0
98,32.397719051779475,66.0
99,31.36744946869977,66.0
100,41.992614282653186,66.0
101,24.398185663130246,66.0
102,21.10273549235977,66.0
103,20.000569753106994,66.0
104,35.14199195293726,66.0
105,26.50927834944612,66.0
106,42.87702591842784,66.0
107,19.361542508529666,66.0
108,27.022215194247313,66.0
109,23.86718325087547,66.0
110,30.140419506393563,66.0
111,34.64985837244672,66.0
112,25.1503382754777,66.0
113,22.341527126473714,66.0
114,35.40698443083568,66.0
115,38.781066466812874,66.0
116,25.543265910105955,66.0
117,32.30243207989684,66.0
118,31.023663269006782,66.0
119,31.366358440546538,66.0
120,39.5019748960511,66.0
121,19.913438141083354,66.0
122,29.01510309406436,66.0
123,34.53553927600874,66.0
124,42.786224341902106,66.0
125,31.588458821726796,66.0
126,29.903226106671454,66.0
127,29.074049513271767,66.0
128,32.83482887899258,66.0
129,26.10266531686087,66.0
130,32.94731134732297,66.0
131,41.24163713258042,66.0
132,17.664548301218208,66.0
133,27.769122929024807,66.0
134,25.433724700668023,66.0
135,33.817005734017016,66.0
136,28.383578074092522,66.0
137,24.797729645340674,66.0
138,33.34978084649356,66.0
139,29.416596271321616,66.0
140,30.217818912613428,66.0
141,40.552290257640884,66.0
142,17.06581407447638,66.0
143,36.13967813390474,66.0
144,33.761557836423364,66.0
145,37.28533141907549,66.0
146,29.985890854042438,66.0
147,20.86583555738283,66.0
148,27.39516733558972,66.0
149,27.663421863920814,66.0
150,29.89394707107,66.0
151,24.924256096368246,66.0
152,32.18701707944458,66.0
153,42.96364296209735,66.0
154,43.800366215508504,66.0
155,26.965011573841558,66.0
156,37.937358612856166,66.0
157,25.646065409906047,66.0
158,30.0441685892657,66.0
159,35.48686308939535,66.0
160,18.873380728065925,66.0
161,38.60922120138788,66.0
162,19.402164244883693,66.0
163,34.31274537507245,66.0
164,31.66186450500342,66.0
165,34.87876032196755,66.0
166,43.72132649030733,66.0
167,44.699783462044294,66.0
168,27.556689313851447,66.0
169,21.853555192696692,66.0
170,28.100003629322643,66.0
171,20.75782648108293,66.0
172,27.584838125845444,66.0
173,38.996672437260756,66.0
174,24.008916819338225,66.0
175,14.470659803137563,66.0
176,34.12013197111187,66.0
177,19.208366197891415,66.0
178,29.01010400876769,66.0
179,47.97488862654716,66.0
180,37.60121728792282,66.0
181,26.19817586485672,66.0
182,29.407740901304347,66.0
183,42.73745904498545,66.0
184,19.49921159937701,66.0
185,37.859141419086484,66.0
186,34.2304993033165,66.0
187,34.048276053732295,66.0
188,36.131970262661085,66.0
189,25.318951291946338,66.0
190,37.72757979933487,66.0
191,34.77279143581442,66.0
192,37.64236809748918,66.0
193,25.307547770188794,66.0
194,27.32623178537652,66.0
195,31.67292802585377,66.0
196,30.96359771517237,66.0
197,36.43372026478694,66.0
198,27.12229776908522,66.0
199,26.367439936588994,66.0
200,39.11154126136084,66.0
201,32.389773866896604,66.0
202,42.37123023913411,66.0
203,23.747424949867714,66.0
204,31.081608239732553,66.0
205,31.075736842431493,66.0
206,19.032231665912786,66.0
207,21.15416179706137,66.0
208,28.827778562383827,66.0
209,37.37999891929473,66.0
210,32.15453258712327,66.0
211,25.04579293491478,66.0
212,29.66152354081153,66.0
213,29.282737298733814,66.0
214,23.26924697812288,66.0
215,18.91140510620126,66.0
216,29.472791846967166,66.0
217,43.904115741671305,66.0
218,40.94097689556723,66.0
219,27.06687529679773,66.0
220,30.94550168812076,66.0
221,35.553966639572195,66.0
222,19.010526278413558,66.0
223,30.653598103275282,66.0
224,26.90301174632529,66.0
225,23.442919718788133,66.0
226,38.95731080279159,66.0
227,20.77665961244299,66.0
228,15.936133826660905,66.0
229,33.02036918475449,66.0
230,23.559400314476996,66.0
231,43.874886964313326,66.0
232,38.14248970055777,66.0
233,25.565784039202548,66.0
234,40.60413417005413,66.0
235,34.47710239301899,66.0
236,41.89881962062865,66.0
237,25.614217135970303,66.0
238,31.11335428836286,66.0
239,41.10395016727158,66.0
240,29.579318820241372,66.0
241,19.421822947294235,66.0
242,39.22697297158926,66.0
243,23.706161119808197,66.0
244,29.377074727889777,66.0
245,32.900384947315246,66.0
246,27.41357529858368,66.0
247,33.08913839182709,66.0
248,28.3321824109033,66.0
249,29.946011921203436,66.0
250,28.561535152770144,66.0
251,30.919701455703724,66.0
252,34.575037138955665,66.0
253,34.74970921995779,66.0
254,32.50928382897187,66.0
255,37.1464155504372,66.0
256,36.590851650027254,66.0
257,17.710825537020966,66.0
258,42.47381885413166,66.0
259,23.699249835755204,66.0
260,21.703913884477934,66.0
261,31.738830860242096,66.0
262,28.521401665364454,66.0
263,33.48112406040409,66.0
264,33.63586066419187,66.0
265,38.18411943686565,66.0
266,20.112340542758187,66.0
267,27.725355795002887,66.0
268,21.656014958305565,66.0
269,27.27888271059746,66.0
270,37.04782083771623,66.0
271,17.30739215866577,66.0
272,30.984491080561877,66.0
273,32.049010295286315,66.0
274,31.308424193615757,66.0
275,39.89024332251892,66.0
276,27.16236460276069,66.0
277,34.750915575784234,66.0
278,32.242863806755885,66.0
279,22.797795489557302,66.0
280,27.626427747699793,66.0
281,30.819935341779725,66.0
282,24.473558956609693,66.0
283,27.45232000302236,66.0
284,30.312298973943054,66.0
285,26.57100402448365,66.0
286,25.898729126783127,66.0
287,27.5311982674227,66.0
288,26.537048321661793,66.0
289,22.84309521134531,66.0
290,41.78139620597135,66.0
291,31.281575312723394,66.0
292,34.03632068466924,66.0
293,21.788592806518654,66.0
294,40.80826841513375,66.0
295,24.02762509322053,66.0
296,27.8488014430324,66.0
297,39.542970314380646,66.0
298,25.287668249854377,66.0
299,23.401155840861474,66.0
300,34.037846102283936,66.0
301,18.899568468871248,66.0
302,34.50880866227245,66.0
303,26.346605928276503,66.0
304,28.7773583604239,66.0
305,20.213957172883564,66.0
306,26.733573613526616,66.0
307,24.467891824771726,66.0
308,30.447833416258042,66.0
309,38.188004410369544,66.0
310,34.60482175260931,66.0
311,18.220149794328947,66.0
312,29.330008518916234,66.0
313,38.23532687836711,66.0
314,30.931784720731535,66.0
315,31.718566116531928,66.0
316,30.55909300619702,66.0
317,31.877205228578152,66.0
318,31.20657243052551,66.0
319,29.234265970607005,66.0
320,31.51253605990876,66.0
321,35.80976965221917,66.0
322,30.0810575023539,66.0
323,34.84495758271419,66.0
324,27.502432670762243,66.0
325,28.83141844358881,66.0
326,19.637374500727965,66.0
327,21.69177638048348,66.0
328,25.047319058928093,66.0
329,23.832059827928582,66.0
330,35.07683454191851,66.0
331,33.527982241607475,66.0
332,26.102203104593936,66.0
333,34.09633793254038,66.0
334,23.879290329832525,66.0
335,20.942820862821772,66.0
336,31.120923588358025,66.0
337,28.792844250313298,66.0
338,28.72024525666759,66.0
339,21.744024720718077,66.0
340,34.6607099872571,66.0
341,32.23149064734659,66.0
342,30.085557592956043,66.0
343,34.86259178096124,66.0
344,20.096412620235597,66.0
345,29.955532471041323,66.0
346,36.264730494575815,66.0
347,27.09705861439766,66.0
348,29.945044308048136,66.0
349,34.72331252196384,66.0
350,17.77033723627187,66.0
351,35.22679786306348,66.0
352,22.59549253841828,66.0
353,40.487664835229126,66.0
354,29.751559813614037,66.0
355,24.691374345922732,66.0
356,31.43703317415589,66.0
357,44.23621366720719,66.0
358,28.36193948337478,66.0
359,27.430744924140523,66.0
360,25.454145776917848,66.0
361,29.304250198817947,66.0
362,28.893028975910003,66.0
363,27.264461161387292,66.0
364,32.324108164809395,66.0
365,31.458934407140127,66.0
366,27.61246582238983,66.0
367,24.545635790945028,66.0
368,31.620216600536146,66.0
369,31.112504091559387,66.0
370,44.68228356924917,66.0
371,30.969970809788222,66.0
372,34.48937398659064,66.0
373,30.488983411997904,66.0
374,23.49369035950191,66.0
375,28.261266764957224,66.0
376,32.16997268462184,66.0
377,33.05921689453249,66.0
378,13.475517205637761,66.0
379,30.24260619440633,66.0
380,38.60708034912223,66.0
381,26.910919370285082,66.0
382,21.211816143351836,66.0
383,39.26199479105073,66.0
384,27.101177714063944,66.0
385,18.571909822285477,66.0
386,29.625837907236676,66.0
387,41.133539026136496,66.0
388,37.16912859358462,66.0
389,21.487388642467263,66.0
390,25.68174611663857,66.0
391,27.634151104369295,66.0
392,32.050059952494564,66.0
393,31.767250319608312,66.0
394,24.134697485922324,66.0
395,37.88550060160589,66.0
396,18.391099992444794,66.0
397,37.289874346747105,66.0
398,28.894919185925755,66.0
399,23.080767517145556,66.0
