unit_id,WaferYield,LeakageCurrent
0,8.699630451792345,57.07970315796731
1,9.260432710842128,52.48951365455077
2,11.885968293854539,46.04820824038678
3,-11.730349166236891,52.572239046996714
4,25.323915742852783,40.84979006810261
5,9.102151785385837,47.72794554142773
6,4.328578242648604,49.989133001581294
7,12.278817080412367,49.88062382835294
8,20.30470734004443,54.569581691130196
9,14.943483723144068,57.21104960945305
10,4.593890378200072,52.719739083018546
11,11.048069734910861,57.65095900817036
12,2.041545445949499,52.79397634547423
13,20.01359726652361,53.97494470025523
14,8.171344079372592,55.59536713732721
15,5.703000345708978,54.864273484508395
16,4.43847424672132,55.527967564889245
17,14.245461827404027,28.801196628098452
18,-0.698719726533696,54.57026590886871
19,13.408285678658928,46.87935156424983
20,18.511047031384944,54.597142124373704
21,19.46344444480921,54.83696028021731
22,-5.837129845066936,51.56689285227694
23,2.915331121134944,38.60471353495436
24,29.509551778347443,55.69420869094616
25,6.460661953930928,53.91553765103016
26,10.088183158977005,56.993933093218665
27,7.250663183496897,43.90412613517503
28,4.576714970084941,53.55099733822857
29,25.19791921897628,31.17928815875735
30,8.40161508026776,52.117860787641895
31,7.556840304261242,51.76365787400405
32,19.188844760457464,54.232323490390264
33,9.9506522381201,51.806947930321904
34,16.66568163493516,42.016339515020256
35,28.630138525317335,33.090849271305416
36,12.048571697580526,47.608196598483644
37,2.9198012543396326,52.28695536992579
38,7.521825704489443,54.73812811101074
39,5.829253854209655,57.398372752536375
40,-0.18768044484616198,53.82613627337832
41,-7.160352906239003,55.934855235482296
42,5.765987146287566,37.46686613398568
43,10.157644295366175,36.45557621880752
44,12.630706317932246,49.205319917989605
45,4.389132245592302,53.76666872428729
46,10.133190042149415,37.16609167828959
47,2.2499581418030123,50.515122938118296
48,2.6719424896307213,46.70916149045356
49,5.87221064188754,41.1578689500415
50,26.48276448388773,58.026270178878534
51,14.782856759660682,55.903894372408395
52,9.103744290358268,54.926089217369
53,1.6601990168309921,31.883207009101653
54,14.213842664629738,55.38446531308873
55,-7.820851872494783,48.86684177960884
56,-5.340950172041354,51.64596697667033
57,12.188005105929118,43.54753643724742
58,3.601200233835474,51.57897969379963
59,34.69361677122761,13.027268511135553
60,10.782713500911964,51.93255998515166
61,4.669112465444768,57.45056210531238
62,6.831057293174819,54.033768973773306
63,11.979056092478096,51.360811266983916
64,5.278460028003346,56.56694900577918
65,26.924856556607768,54.852283358901595
66,12.939413259219927,51.35909428001897
67,7.468364787745685,45.17015704201105
68,3.7502569146899503,35.605553569171875
69,8.46596855479627,54.23186902124433
70,14.040071949382805,49.05234369336517
71,7.695820139085611,53.69988915665578
72,9.105636994528172,35.7023437203394
73,3.4801157296405303,53.855566520922416
74,18.128361934783452,51.207814939137485
75,-2.798833057604579,48.618720502438656
76,16.972774952495115,55.9097640786694
77,11.892004159275169,53.21048402570958
78,24.671810443935126,55.526347670645556
79,15.986984463661065,56.24018838388156
80,4.367151995611,55.93432301479882
81,15.970131862095204,48.1950241976585
82,4.764428844101083,40.96846023437391
83,6.242294568779139,57.62673477370798
84,4.583775057289306,51.48152985616118
85,5.4581086457002295,54.58612586648119
86,8.83644598532218,53.326367439385066
87,-0.70454281270462,46.14581859831828
88,7.933359479073123,53.34737719985493
89,20.273316801160973,57.75087794204113
90,5.909070656741593,29.98724823791405
91,-4.7704909489480505,51.62809105829742
92,24.90282570545718,46.5416692916646
93,12.208213234490858,47.83797039195225
94,9.273942598339403,57.355534493327596
95,-6.033349446499372,47.46778900529198
96,20.52888352898767,48.10094173770693
97,14.292974215970016,55.53585680631564
98,-0.5697391234027037,56.45778576757668
99,5.895706639924072,47.2297895270671
100,9.5780928020579,42.66495795134262
101,13.508861949526837,51.07030717713317
102,9.774866260333882,53.62383835206079
103,8.052238088339948,54.123395090435004
104,18.676806348111747,56.65332222804718
105,23.222085545022097,57.18601187286431
106,0.6505349640925813,54.334545677410546
107,22.053011689076776,56.11153361283514
108,-4.461456209226645,47.104560682151586
109,2.1477495555168837,57.28961750721935
110,8.868717974029623,51.8455119764993
111,18.79727190484262,57.96476300087882
112,-1.5931814050053845,53.623693926365185
113,5.063559489884638,51.677688998302486
114,25.928103384174683,51.84773461377741
115,1.8344498349443406,52.338713872055116
116,23.391221044176817,20.491915809736952
117,26.556436094912883,41.950458174781915
118,23.29323945996556,33.25642099196799
119,19.723048451297284,57.37122643414007
120,27.226109908577715,44.09902584449982
121,2.9330470587450526,53.03498693887856
122,11.080748108253946,58.038453927595945
123,20.893396758873187,22.623166417047944
124,6.971660384072477,55.43513766888667
125,4.659472190490363,56.475442302146256
