unit_id,WaferYield,LeakageCurrent,do_EtchPower
0,47.50360781848989,9.303027661754932,0.0
1,61.4816745769463,10.001551372745093,0.0
2,51.840381606147155,8.949382163857646,0.0
3,55.1587511578304,9.584417112400534,0.0
4,68.56118286909282,10.075556431144568,0.0
5,55.66852128522191,9.083230398846673,0.0
6,58.20038590859056,8.95835579049993,0.0
7,66.57110664622792,8.056651603721544,0.0
8,66.32254488353571,8.936884767074499,0.0
9,52.27762392693567,9.722261045462108,0.0
10,34.94154278225155,9.88819148592351,0.0
11,51.430250354644556,8.754598305486486,0.0
12,61.0335497446658,9.422260772342588,0.0
13,53.92036977958006,9.776954133137574,0.0
14,51.801793013040054,10.156992200348487,0.0
15,42.6525102760641,9.83491784892014,0.0
16,53.66428971204292,8.821719417801665,0.0
17,66.22532364266739,8.620852769363632,0.0
18,33.47058548897929,8.871136804504104,0.0
19,52.009790161337754,10.3298778710323,0.0
20,44.15403253273739,9.309142112023752,0.0
21,62.53425240994832,9.251559201323818,0.0
22,38.400321908219134,10.105648584825165,0.0
23,55.278872012837844,8.805423378915856,0.0
24,60.8728454084323,10.132802543681938,0.0
25,40.567236824177094,8.978943793503422,0.0
26,49.00081844484369,9.45442576081191,0.0
27,48.152327989957215,10.076540820510777,0.0
28,55.126366048694074,8.587982351553217,0.0
29,48.01452813992996,9.53231683011152,0.0
30,33.467829405945615,9.29721758462709,0.0
31,66.06268882556921,8.61911547627259,0.0
32,50.77209215451325,8.150623416413257,0.0
33,52.150677309660914,9.460090235797017,0.0
34,54.57727315660733,9.348068646491566,0.0
35,50.38098450110053,9.149621351270131,0.0
36,49.03192540127012,9.499104425144335,0.0
37,62.736889075208154,9.707362389204558,0.0
38,60.66404644482791,9.236976082219723,0.0
39,53.77186225878663,9.005355039002286,0.0
40,61.051553929539196,9.818340562896742,0.0
41,23.257024970784336,9.621281312528208,0.0
42,50.77220103914628,9.176082219617674,0.0
43,60.93614247552364,9.163945585616085,0.0
44,44.605892060129364,9.577902362639149,0.0
45,29.584672212640346,8.82497980796765,0.0
46,58.774259771546596,10.892813022905123,0.0
47,38.44399489100802,8.9807433648837,0.0
48,53.782877290707674,9.005278548293308,0.0
49,33.66313267582292,9.176551265558103,0.0
50,54.85780451415345,9.675639966869902,0.0
51,55.97133574067201,8.724943107184414,0.0
52,44.90394141111296,9.17074017412508,0.0
53,19.199257110337424,10.53799334498649,0.0
54,42.582336702380616,8.387541115603199,0.0
55,53.62837736171459,9.858983169937149,0.0
56,40.03369727546783,8.627213041033823,0.0
57,59.634641105419604,9.572604471534842,0.0
58,65.78931792369367,9.388399033981894,0.0
59,46.870435175441735,9.950810281804,0.0
60,61.696857540702794,9.333733418341659,0.0
61,50.70295378074668,7.925794056347516,0.0
62,55.56488951375012,10.16548616675416,0.0
63,46.3230137542698,9.509451968750978,0.0
64,51.35329838606894,9.934800179495975,0.0
65,31.73436767252848,9.758650599814876,0.0
66,40.05872673932784,9.566971325332474,0.0
67,56.44180660550343,9.207051610619724,0.0
68,42.0978477358473,8.680596524257298,0.0
69,69.50912663625526,8.22047821942527,0.0
70,44.31107981877509,9.516218664651337,0.0
71,46.869201485020085,9.746546527208144,0.0
72,58.398402868326684,8.78538562685431,0.0
73,53.024138337894826,9.052378943713036,0.0
74,64.67116054663818,9.045325152249536,0.0
75,64.4312951730145,9.355470595623814,0.0
76,29.644305007479236,10.007080042898423,0.0
77,44.91093174771406,9.30216903364202,0.0
78,49.00673117698659,9.282513274325794,0.0
79,42.345689360572656,9.7494259597976,0.0
80,63.247989122655106,8.794107709535654,0.0
81,60.53773510572419,9.560910177239771,0.0
82,54.56250541009533,8.583691285788621,0.0
83,40.51332356817337,9.021106221260093,0.0
84,48.155448849811656,8.376059085459659,0.0
85,52.6116138655309,10.396883200455353,0.0
86,50.80422917570422,8.740581613860193,0.0
87,27.497591015579467,9.504415454509926,0.0
88,52.72356134112879,9.889048154980518,0.0
89,37.121355329197215,10.228580358821072,0.0
90,42.595971609628315,9.323088411636563,0.0
91,52.56087906047416,9.841946057285208,0.0
92,50.690919238650224,8.959226970983691,0.0
93,50.75901352589032,8.650318192769667,0.0
94,51.60347160643221,9.233441355678766,0.0
95,53.38147819778037,8.803053475345564,0.0
96,43.72686663585848,9.560388090878511,0.0
97,58.02436349241538,9.250155093595533,0.0
98,68.86429087755621,9.45617112859515,0.0
99,44.67752356343484,9.688144065510448,0.0
100,56.002475592440945,8.649256859257612,0.0
101,60.19783669668834,9.52890882610786,0.0
102,41.58773772681289,9.194463458709363,0.0
103,63.64912004735048,8.911386285365547,0.0
104,55.803442746971456,8.383931861671337,0.0
105,44.23522252368536,9.303595958401027,0.0
106,76.02583416449498,9.419535031117212,0.0
107,45.80585603547559,9.597280234049173,0.0
108,56.68354311407553,9.381668306378339,0.0
109,43.11277364749003,10.069126900616773,0.0
110,50.70366459229437,9.252751234442702,0.0
111,28.085415328352703,9.505078336033938,0.0
112,35.09444924293534,8.834640025051268,0.0
113,51.13238339558178,9.291674425795813,0.0
114,46.994726415794666,9.250420317549889,0.0
115,55.441844541642624,8.843228919147155,0.0
116,58.50575007624763,9.046712284102933,0.0
117,63.72215647964619,8.087333205918942,0.0
118,69.92237249565198,9.59081810064184,0.0
119,44.79452555233203,9.153564369098076,0.0
120,46.861248797981254,9.111342491876693,0.0
121,60.31207672023548,8.418148118609553,0.0
122,47.44493892229549,10.945143535144659,0.0
123,35.98903913069216,8.93789607183482,0.0
124,58.25077169247092,9.605867807858688,0.0
125,43.89126422155281,9.959118124252026,0.0
126,55.548705891171274,8.854041054708553,0.0
127,57.55280220979929,10.042003740531163,0.0
128,49.04256635294694,10.631020186798585,0.0
129,33.56599757811182,9.589457682033462,0.0
130,53.88656925629869,9.246738088770243,0.0
131,69.41465314674215,9.91683955141512,0.0
132,57.88375896726415,8.600738098297168,0.0
133,58.5561407205802,9.47658176953719,0.0
134,45.369356058944206,9.600591377711709,0.0
135,54.08664877492435,8.540689917570042,0.0
136,33.43912642295212,9.274146914143046,0.0
137,64.22768859261143,9.12273985051457,0.0
138,66.68726142127,9.430987339728832,0.0
139,70.74995998374128,9.624793456130297,0.0
140,63.95272064178503,9.498157978000334,0.0
141,34.665227649353,8.644199550658806,0.0
142,52.577194507296426,10.221895388463151,0.0
143,53.870838840650606,8.712869409873068,0.0
144,57.02904160695963,9.191096953242814,0.0
145,63.86924619338821,9.772246401750687,0.0
146,57.09395579204456,9.81797932704281,0.0
