unit_id,ImpedanceSpectrum,CoolingPlateTemp
0,3.446133548568678,51.501887594551675
1,-3.6342480372718136,53.15158650786805
2,7.101769950587163,56.20176378944714
3,5.869269717289244,37.20915536358818
4,9.448364184437466,24.599686997530362
5,35.0484619083866,47.9032088170377
6,7.7482135628614115,49.280652462206206
7,12.580965263262463,63.15180671991975
8,38.71560609415189,69.47548752765631
9,7.832541326222085,58.63869643264588
10,-4.840801274219412,69.31789462857144
11,1.2126546323758483,46.99778105516249
12,14.907501546750577,60.15567846111
13,25.309093350089007,28.308471973663313
14,47.301948812071004,68.3915179455787
15,14.827528602015633,55.88508255061353
16,-12.863823578689084,47.90694157331508
17,10.219315233159723,41.14931924495701
18,33.11609327407031,46.945035770092225
19,-0.6552826351261434,35.9819923707209
20,46.79986207125347,50.627769180364005
21,-6.2155544612981615,38.80134877807255
22,3.3557305531076995,51.92765948464059
23,15.110525916718341,53.47769282916733
24,12.648566428803765,25.294912699517024
25,14.49878353509938,55.573139090757785
26,27.04303849552738,46.398994986860565
27,-12.275657787506663,51.37684375451172
28,4.42248967508289,48.948199932022966
29,15.371027665961275,23.402262061901723
30,6.767248224689694,35.992000242549544
31,3.315661031241447,27.994807157926417
32,19.996879512096427,56.49815978552802
33,33.49577452572905,27.937633967620222
34,42.46828143652652,37.22035805699163
35,-4.0963782145935745,23.04243863296439
36,68.72389121607303,45.45306187040261
37,9.257676494477419,54.68119851148425
38,23.91742779159387,52.522301530453234
39,15.081860570160337,57.11976779990503
40,37.68329154871938,57.57167079757622
41,2.067720538455916,66.91130762809028
42,6.2195857592819355,50.6286221505158
43,25.542683819743278,62.52398423090654
44,18.513231936486083,47.402181976939126
45,20.463695109849123,55.30574794100734
46,32.62493681061212,72.55364892892403
47,9.14583441401246,66.32730726864821
48,15.957488411074902,49.74998125675087
49,3.851357403000387,35.8016955628277
50,16.899862434387064,39.17219022373153
51,8.686103189268604,53.66178508252521
52,30.111501889980456,48.84817327362544
53,7.819558448516023,36.31557712260773
54,6.812056074138374,55.82975955006154
55,-7.779601714587212,30.390718586731875
56,2.538184259240591,44.59503429126682
57,11.504393003397961,34.84205127788675
58,32.14022228670435,41.734196880248874
59,5.105198332967398,57.182138656892946
60,42.72962005175397,71.99741038084589
61,47.518110062001824,34.329360586347725
62,22.94304923470669,56.45680382729121
63,15.638530384591885,56.46143857424437
64,20.047340282166402,31.906258554729828
65,13.224784296442605,51.707604977975
66,11.275888769608725,41.51939693738005
67,3.6142678559388077,45.370481690866214
68,24.61449553297898,35.02843567553317
69,4.313105076002695,63.585125365595225
70,14.761282839174063,58.258994264732735
71,21.116877947410728,24.172201597345094
72,15.915252032130574,53.73640497654966
73,0.18267264541366757,64.11849543409988
74,3.463545846279069,59.29910512880101
75,19.25806172914797,41.18546834614086
76,15.987199651506362,39.86067069752633
77,20.385449376571124,33.40085450035875
78,26.546233754394933,33.41343163647916
79,48.40205282284772,62.720320735071354
80,6.91691979796105,40.708620543382665
81,4.423265440390478,42.03377212199585
82,-4.241303705605771,64.78033523772912
83,7.77323256187368,57.84943036776177
84,13.5366157357428,50.943999736362535
85,20.985697200749875,52.20073396433515
86,2.5879280319777562,47.4391221353622
87,42.574387265469866,54.37957107072531
88,4.189603762750612,35.51794511977742
89,11.572894967060133,47.14217404563055
90,17.998355265969927,62.58444062783776
91,13.016814156689794,67.83549732438807
92,18.25897925396005,50.53671731202249
93,1.404445488290131,40.39333202591284
94,11.28892177785917,55.017821869446614
95,-4.826360060856519,52.45664476989114
96,11.943529502728051,61.83765550560364
97,11.769710864761294,37.476017063172954
98,-17.563621155442352,41.93985264574794
99,28.1811117747107,46.99530983096069
100,24.00148467024174,53.39961975520161
101,20.80382644781825,37.80134371846541
102,-6.034019301968581,67.5787660579635
103,5.257875143015948,50.68247876923246
104,21.125552348557378,36.47536892536386
105,15.594688264581976,50.648080466043595
106,2.5330761706033558,54.292281993962106
107,-1.3421637619760975,59.4694505986214
108,26.401854605869495,60.01612916317275
109,23.441716976634364,51.49583453071034
110,26.403212242630367,38.19302686949641
111,9.295009344194838,56.87260303761648
112,34.54189548879499,60.306417858835836
113,29.55398867465209,30.251120608600548
114,24.579015566873277,62.357998751534836
115,24.18155455552528,40.581834637076405
116,23.338185985788083,56.37445449884276
117,15.198278250031219,54.72738496247568
118,64.54362271314665,36.41982098552844
119,1.6028428556844112,64.79570524064482
120,33.36048092000137,60.29303733293108
121,33.021582817002,62.82789092140862
122,22.404997208881944,65.17365574601176
123,-7.729488997549328,48.99899677710787
124,22.873499731879626,54.80886834661807
125,30.126127001902077,36.26620709307837
126,23.21264504836394,33.54387387488299
127,33.928996142476436,51.687451013182006
128,33.38040963282064,40.379370808258685
129,21.654377066328905,53.307537309485745
130,25.49485408110722,63.78511913296992
131,9.8550555943789,50.042105132385565
132,-2.3499998602711933,50.044494856334545
133,13.348873251847476,35.63498477006639
134,22.472923632158206,36.445580331406255
135,4.156160470183868,50.991242220074525
136,10.228656750087582,45.74868667042744
137,-7.932805042968223,61.40992328387221
138,11.234925678798357,48.94939906450906
139,9.21418541773793,43.55332969873296
140,13.717068676871719,56.18092907378698
141,2.268855931429755,73.30380742665628
142,13.63092276344093,68.43427080920083
143,10.540495004918245,50.91266589585583
144,9.173570208424273,61.98672413502914
145,19.095166612093074,42.733517657196295
146,24.08516386923187,22.57332811589704
147,26.924364762271722,27.81222593431734
148,27.34119946549897,78.26282334600235
149,7.510325296301248,32.075123088012425
150,2.4329344695866855,35.57184528325286
151,15.111949106031014,60.65865889029367
152,10.794305983470169,54.54789542633863
153,9.49403126623251,40.02218267807377
154,0.5048471979106068,75.80059159579389
155,25.211590029994728,59.05437642320865
156,48.106582885967555,42.838150169577226
157,22.74200338544453,45.93149501503431
158,29.380412586903283,41.39613072280903
159,0.9660378850626987,44.78438265453967
160,15.850554244366684,55.230434554240105
161,12.029803579733386,46.49339663070831
162,9.979706577157675,50.04928033542428
163,5.488399242772621,51.65101414532473
164,5.330231605345084,48.39672316589934
165,7.996338552289814,44.85232869354911
166,4.484902971799676,46.742570011763696
167,0.04125272859783635,45.52002995263561
168,-2.9306744139118557,71.14410607975267
169,44.7124969184945,34.05708137834719
170,4.101314753848691,48.977752898998304
