unit_id,AmbientHumidityBatt
0,49.17596377692065
1,61.10827318725379
2,45.09898931161677
3,36.67351247912191
4,59.59533651506913
5,51.69550777264817
6,40.242157078164325
7,74.61145335848106
8,44.473012552455984
9,51.54316897074015
10,51.384095669416666
11,57.77842348753994
12,47.93086030135215
13,64.15883173139203
14,59.486848916386926
15,80.5724588356076
16,20.29420071986716
17,67.28474769199876
18,63.1810519488872
19,36.07016773877115
20,53.8618545804969
21,56.57243178279923
22,67.2015413524372
23,66.51187155543091
24,35.52044217296576
25,32.6090862655224
26,67.30576702591834
27,63.336328245721454
28,51.367686500646045
29,59.47424368402853
30,27.609420187155308
31,52.467385383206526
32,55.86142157536875
33,55.721235207641705
34,55.31316364176838
35,39.419881719511416
36,30.778178877687075
37,60.662015128543345
38,41.04807167092217
39,48.84593527869906
40,56.14625839885642
41,61.99425045536765
42,42.40993541259231
43,61.44748981804692
44,56.65766522509875
45,47.09159849740827
46,51.42243138526648
47,50.475718858673446
48,49.791215228782676
49,72.97986538491371
50,37.96231214928885
51,61.0282662543838
52,41.25295904355324
53,53.5428214971683
54,35.31562418454344
55,52.29334520287624
56,44.69679927494731
57,60.510956826138795
58,46.874331929985765
59,31.64711390052278
60,47.36899192022772
61,32.28934469056466
62,39.766681591627076
63,44.49988995744589
64,63.930100641681435
65,41.03819601191233
66,60.28282235333093
67,46.992843552812985
68,53.63734761540177
69,50.35015914918209
70,66.35255183887384
71,61.655046770337286
72,56.66792881773179
73,53.39796567178539
74,30.42561084427483
75,46.680643140003106
76,48.6286010703668
77,39.732548646204314
78,28.34100411305878
79,29.419174736692028
80,55.674671541901766
81,58.39188077354017
82,29.879696214792688
83,64.68543519965952
84,37.08912564011129
85,56.433598754601746
86,40.35511523225471
87,47.647222741448914
88,51.76721682546114
89,55.283646571277465
90,50.64845171358461
91,53.00127079909661
92,43.83047175047263
93,61.962238940508904
94,40.468636716325335
95,41.87791894884504
96,56.073555561590034
97,52.06961973562644
98,39.881065607617224
99,52.85834211556552
100,52.20911941641842
101,38.59988856796087
102,43.64104188353667
103,34.255463269475094
104,25.48560198479511
105,59.862757145189896
106,34.9277589013337
107,55.40897325540079
108,56.12306965415665
109,50.09473320154345
110,54.182901821084855
111,49.105459521889635
112,49.95441989646965
113,24.198426665665792
114,53.99069734051914
115,59.99190890938882
116,49.11819519329302
117,57.4580565833087
118,54.00317928622514
119,45.26737196688209
120,58.83923497519389
121,49.247147871107515
122,41.25459670704865
