unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,do_set_AmbientHumidityBatt
0,25.029719982534235,9.206821430602766,3.8560543157372096,0.0
1,12.896344439491418,9.344206564408806,1.4041268453783395,0.0
2,23.71083578324438,8.98874704096318,0.8259833233837877,0.0
3,23.547183048962022,8.672130756314688,-3.1706933844700202,0.0
4,21.905299908427484,9.990243340615546,0.9473900834839413,0.0
5,23.574092162958486,10.757344158788563,-1.2726601588175948,0.0
6,22.63663664245051,10.03071552005307,-0.13692475629227568,0.0
7,24.23055550491629,9.290905823723312,0.08847097736952127,0.0
8,27.209883759581864,9.851944572149906,2.1890598687899754,0.0
9,15.841997057209621,9.305434038913907,0.08235672781937617,0.0
10,15.826272924502085,9.7265742768174,0.9523038497179928,0.0
11,20.588424037672443,9.570197417782785,1.379394636736429,0.0
12,23.081417028985786,9.744474736174823,3.766598568772129,0.0
13,27.96334769784201,8.86433037222376,1.9561713245406154,0.0
14,29.174009528272236,9.726071966256072,2.6657277683603295,0.0
15,19.056829708139055,8.887596612858957,-4.336607041341458,0.0
16,18.2894267339469,9.020426281357844,-2.6374582823716834,0.0
17,19.951568008198535,9.584980805751702,1.3207994278438702,0.0
18,24.6807729752886,9.73160188084155,0.5891204709981303,0.0
19,17.315903467025183,9.025128327908812,-1.9496388610948254,0.0
20,32.08470387926245,10.203582913576488,-3.3540930666582423,0.0
21,15.22055316753815,9.299474683058383,-0.4149172273401695,0.0
22,23.466967480033986,9.814442973379705,1.1413915449161234,0.0
23,27.499824129692563,10.453564643588798,5.058292146989419,0.0
24,18.174404841121316,8.898696155853983,3.9334215802898385,0.0
25,20.78824961884992,8.50294081255045,-1.2819847239994737,0.0
26,24.34807663282926,8.701614371565727,1.137373372938165,0.0
27,15.667591362662053,9.770227790805299,-5.0251232768941385,0.0
28,21.20268551534874,9.849975166693236,-0.835578124053817,0.0
29,20.3031568586931,9.325616771765235,-1.5554488954781154,0.0
30,24.367086385451646,10.128072517152777,-1.645042738690203,0.0
31,19.178832174024482,9.181146035038259,2.5616531925829875,0.0
32,27.110596828785496,9.47179804357112,1.8915694817501136,0.0
33,25.449829770610826,9.163752712196704,-5.468342943063616,0.0
34,23.826611015171288,9.547889342721811,3.1517981663583585,0.0
35,18.237872307750532,9.498553618624861,-2.336537292458275,0.0
36,29.386761080249357,8.918394041916086,-0.6425799859524665,0.0
37,22.659932108392276,9.008068638370926,5.50282407394773,0.0
38,19.802692790364944,9.950552672021658,-1.3904240012216056,0.0
39,25.156093615080053,9.17459442680497,-7.753557429892201,0.0
40,22.427659431468545,9.174389968499124,-0.8572894873759369,0.0
41,22.62342906005177,9.637442640700993,8.587597450501868,0.0
42,23.2644034407358,8.767497675555449,1.7070670948420068,0.0
43,24.388766552483883,9.375969304560378,-3.9044690914980738,0.0
44,26.602246936530904,9.84983710174203,-3.584546296096211,0.0
45,20.797169171501995,9.358999015298057,3.215827991078935,0.0
46,25.006866624437276,9.723408041329197,0.2864332402458557,0.0
47,21.942692301888897,8.864879279221322,-2.4703265385120106,0.0
48,23.868739433460135,9.020225931980688,-0.6537033382917699,0.0
49,19.301461885951618,8.963958764269282,4.923694878860233,0.0
50,18.78178192643731,10.454161064710558,-1.2981593120417494,0.0
51,21.87260811696273,10.08778297365717,0.39122448449816327,0.0
52,22.901286610880177,9.685814000831165,1.094750227773115,0.0
53,21.536159800214822,7.76159494405752,-0.6780170966489183,0.0
54,19.215613428184504,9.169876038979755,2.2660294933083636,0.0
55,18.31644615274442,9.68778235916774,-3.21203161748326,0.0
56,20.26718417520333,9.14868990469805,-2.993659663897302,0.0
57,22.94277863660433,9.943744162779863,-5.774971731624749,0.0
58,22.150618947148235,10.109095547048513,0.6746921843070453,0.0
59,21.37775184453517,9.782720087526961,-1.006106391894923,0.0
60,22.041109752791375,9.622623831364034,-0.45280713969597386,0.0
61,27.302034114566762,9.862750504913409,0.9008609189394936,0.0
62,26.712820248537685,9.616431039866875,-1.1675729063200326,0.0
63,26.768599625095412,9.681777036176397,7.079759947078065,0.0
64,27.723277958406428,8.790736852678334,0.13706885341358327,0.0
65,24.77365795118967,9.96126068787406,0.8243178416014119,0.0
66,29.55055785624439,8.995960925529744,1.5515590196470064,0.0
67,23.85445179846144,8.569564626379787,0.9795209841512134,0.0
68,19.97742580485089,9.441288854494934,-3.501761011187486,0.0
69,23.258370989140577,8.597268003534587,-1.2722815289328149,0.0
70,20.550056070488857,9.993823730800841,-2.240509280099927,0.0
71,25.334316785147394,10.319562614780109,-2.8913697816719357,0.0
72,21.03872914666064,9.644133611257981,0.3350097032231079,0.0
73,22.71970258624953,10.568498971426937,-3.2515100668437475,0.0
74,19.760086073934474,9.807884594146836,1.9172694439228775,0.0
75,25.26349505403692,9.082366253805471,-1.6206014227798473,0.0
76,17.35634985949119,10.297526890958599,-3.3795289982105876,0.0
77,14.620370552949925,9.77944656129815,-1.1390970060151608,0.0
78,29.134539552160227,8.604247993339568,1.1850707585196731,0.0
79,25.566496644938663,9.209613996187423,3.9334481703595543,0.0
80,20.22768986492528,9.06226329489718,-5.752413528834439,0.0
81,19.887230852747685,10.062935952991705,-5.219813710656389,0.0
82,17.79582446087798,9.599606153962847,-0.5238174934919482,0.0
83,18.51733556992965,10.05921462978742,3.5483577394294485,0.0
84,22.921623267709688,8.995306216466057,-3.0543808219973547,0.0
85,23.11347517470507,9.857331075002179,-1.1460522120861143,0.0
86,18.132935476151598,9.228997710308873,1.566059709999108,0.0
87,20.75613270044796,10.158058404040098,-3.3927346356770043,0.0
88,21.25514740869646,8.84821515022149,-4.92240235748907,0.0
89,22.158818415590112,8.716156910019098,2.2377050598819777,0.0
90,20.964544620069773,10.35734302869851,-1.1277159539688828,0.0
91,18.595738834410408,9.605934773565906,-0.712114350586818,0.0
92,21.868162920137763,10.282657757378992,-1.4833559837507702,0.0
93,15.830988733118872,9.22513739020923,-4.849985265607405,0.0
94,20.90318359262121,9.767981678192697,-0.25087883356727037,0.0
95,13.549868756197032,9.746708049416299,-1.819501885706384,0.0
96,20.713169290511342,9.045730153281788,2.3496055809788365,0.0
97,18.405209377642866,9.002451900502685,3.241354275129201,0.0
98,14.74163241991932,9.881520970631627,4.909338606838647,0.0
99,25.121669499795527,10.23147604665567,-2.2396653043759036,0.0
100,22.05072302652908,9.663309140262726,-1.3666281674131557,0.0
101,23.18080747903666,9.265096414312216,-0.10055633816995749,0.0
102,16.141148866735556,9.350785407468393,-1.8676228040659657,0.0
103,18.40474417796868,9.095354711391504,1.8555784798795472,0.0
104,22.27036884244341,9.527059830898313,4.281329989698116,0.0
105,26.933552714026366,9.240014954444336,1.4004405762149283,0.0
