unit_id,AmbientHumidityBatt
0,49.42402840021509
1,54.432012448316904
2,42.9756211472741
3,49.35481082432322
4,51.25947237980799
5,47.46704947031038
6,49.464503191376544
7,47.81303731909114
8,59.393833890606956
9,72.45977668576869
10,22.23769755776442
11,40.598246627532006
12,50.21357533170857
13,36.218534419614286
14,57.80282277567642
15,45.75814363448576
16,59.513764734299
17,46.85447674092843
18,64.22560359863687
19,63.92441748436395
20,63.598713157937425
21,49.26950943159066
22,56.2201660204196
23,50.48055004905823
24,57.22176603364828
25,39.111912954897875
26,30.054629529367286
27,73.58165542547725
28,38.46467383303524
29,58.19183619033922
30,64.09383105037146
31,65.28628807571577
32,52.89373312202425
33,47.39776533248639
34,47.89968604907701
35,39.55665711158811
36,38.11124468289902
37,54.9623537254685
38,55.5420696458105
39,41.4340439306494
40,50.95954233644692
41,39.17593415851532
42,66.62292732492062
43,79.36208555407835
44,62.728255057935
45,44.49678260197378
46,54.60743619347288
47,50.75484849885747
48,57.604909141413565
49,42.84162147165772
50,48.38163824269509
51,48.02816925092742
52,51.58528985530598
53,52.593282881727774
54,50.74607358030488
55,54.90070564831837
56,48.12167322270272
57,70.25975617276961
58,51.4503372604039
59,43.51317867531733
60,24.830239736639914
61,61.28429490613661
62,57.63921925575588
63,47.85304835292265
64,52.05789463985457
65,46.72679680346851
66,43.27876163960809
67,56.2314377796497
68,42.454919889845414
69,41.07410003195082
70,58.95793242783835
71,59.19555483414486
72,45.21297066462162
73,19.137121578962542
74,49.055556310651745
75,46.76588261383264
76,48.25063395197706
77,50.73727005214357
78,38.75279024958319
79,51.1160254147793
80,65.14198340675806
81,51.048400609902195
82,65.00302954053507
83,57.56669434388646
84,54.15271500868177
85,48.28842609891221
86,52.150269039062316
87,41.65549308631344
88,46.63298536345469
89,31.15158766095142
90,69.18205690629834
91,23.556639551724764
92,57.105690969293164
93,50.83418952045443
94,31.81797038916313
95,70.21761315616739
96,44.044484214695146
97,40.98309874238656
98,43.16822370618266
99,40.038061181454644
100,53.75119952912624
101,58.06436627814892
102,26.460569255885286
103,55.503226734547205
104,51.316325612332676
105,35.928687964112875
106,44.669893037874346
107,55.88799358341271
108,52.49239588167851
109,56.1357087916976
110,50.42728207182043
111,44.59215385103074
112,29.589676084169152
113,43.14510677479649
114,51.35650372551376
115,42.59244511387829
116,42.93047096169636
117,53.01803805421403
118,45.48208496404246
119,55.32665416900617
120,50.56856113702845
121,60.061013262386915
122,68.79158084402378
123,41.80336200913893
124,53.756032539657966
125,50.32505720313241
126,68.1085349220597
127,46.83950604792989
128,30.842137953177136
129,62.37547889112674
130,36.389819036260846
131,64.78543741145684
132,55.215276453545215
133,48.42808267968678
134,48.372133989820796
135,60.135749519456915
136,21.091972322140222
137,58.61306350764487
138,58.80957902007296
139,61.63509918032356
140,60.21473872254865
141,46.58808642950545
142,56.467255556098905
143,52.66313033232097
144,27.722654518315572
145,56.699489053260585
146,40.15655124781482
147,43.253302204823385
148,51.94057217835665
149,35.9429194464289
150,54.0341982806007
151,48.94638389137506
152,45.47147620865952
153,62.6017945513686
154,46.39897161243371
155,58.08705255722335
156,27.170135739757484
157,39.41767508508059
158,36.429192398894756
159,69.10342550903093
160,60.01288769192075
161,36.73912756274522
162,63.99593172433603
163,48.374089489026574
164,41.31755620749676
165,54.02683291522655
166,46.37935672238662
167,39.99931018749068
168,39.94901178855515
169,41.39134177514754
170,82.62283454916705
171,49.65385346150591
172,68.91415914336204
173,58.13779584697531
174,75.04492957743207
175,43.86970472042202
176,49.253647181698895
177,33.58979132702642
178,54.98586913102045
179,37.02577986508947
180,42.21457487115035
181,45.80485553848102
182,22.07943871210211
183,60.01303985830781
184,68.87489645368031
185,40.025703027451506
186,62.11009451532975
187,68.92085718486275
188,40.36325663627038
189,69.43476396432665
190,62.35213564919195
191,56.8303080128354
192,53.9445158987288
193,39.84035006954391
194,47.971268635169004
195,50.36870530894859
196,47.384304617506295
197,35.968661976479154
198,43.564767292998646
199,48.02209153361445
200,42.43217794475781
201,27.557953740556325
202,67.62811406664581
203,41.33856341326418
204,56.40485477754295
205,56.0225200907324
206,30.72511694634027
207,65.9402320758611
208,53.15847278304285
209,49.363937306706646
210,41.08608895830354
211,39.57299275183697
212,55.38442110127333
213,41.12209832283429
214,56.46027235716652
215,48.169184981283465
216,45.31313558731596
217,71.32225262730489
218,46.38534449674961
219,48.03186732664352
220,63.47226815061378
221,42.996297655289844
222,58.04266893921402
223,57.91532794504448
224,34.57290837890387
225,51.823698302311925
226,52.3053698403418
227,68.28278866294258
228,46.334714809182465
229,44.62214445083483
230,37.341074585508345
231,32.276202678753165
232,40.42616724691286
233,37.37454596129046
234,43.41132727883725
235,39.36116267678858
236,72.94120240402917
237,47.86823138954933
238,42.864082433931955
239,46.90412913122309
240,52.22947378162984
241,60.068525874807634
242,17.57262497561234
243,24.661193437975417
244,49.4874835711981
245,65.88742335764276
246,34.52441312091331
247,54.86337584846246
248,37.447536619452706
249,48.65775221877312
250,62.169033997183995
251,45.304522583142074
252,49.713471887735494
253,70.53873944887337
254,54.94671257255942
255,46.25465736452041
256,56.41711376535371
257,53.136078759746056
258,55.61187921203391
259,38.841396398791474
260,51.37310764009517
261,45.33257650036229
262,52.67532163103328
263,54.04015585201547
264,41.80749334740103
265,66.40927971299558
266,60.93460609955926
267,43.54299430411408
268,46.9081329644107
269,43.085188377070864
270,19.02853775552844
271,45.242669861389835
272,68.28731149746962
273,49.787289869374106
274,55.422577815164345
275,50.08275051801065
276,51.9786696758692
277,42.062352437645906
278,44.6175652682743
279,43.69237427221949
280,36.09848167379023
281,35.338129891783026
282,54.2181515353053
283,37.15789979927736
284,63.82580074349465
285,38.93211951897209
286,25.2879330508729
287,57.89583101368796
288,72.3381477663744
289,51.70557176761129
290,39.81873135511889
291,48.25902352402235
292,59.59468845064754
293,62.622657158831636
294,34.252804624860055
295,37.948769129009904
296,47.43964028834856
297,49.329571079715706
298,34.64186597882928
299,50.04479060729812
300,58.81170037163869
301,41.95877473582614
302,65.7047272511049
303,73.57033482720233
304,63.26648746563931
305,52.588339253598214
306,28.29498303628795
307,49.67693096507014
308,59.7274400695488
309,65.35384006613927
310,43.246026083074106
311,35.54199953441498
312,61.06350093110403
313,61.74657690688323
314,45.321080648693375
315,45.04469426047128
316,64.76326711760584
317,72.95107375679481
318,52.57446767976551
319,28.115010187727012
320,47.35424234605214
321,47.750074522704786
322,29.598307097308204
323,45.697694467044776
324,58.10877251973348
325,50.37039831764473
326,28.094747543536638
327,56.47903646263798
328,37.758871753247476
329,22.197441317610703
330,62.689731123639824
331,42.51318849156892
332,57.92122383370387
333,50.8001125984284
334,45.228685475478756
335,30.262038661832698
336,52.14079113194115
337,52.7167501349038
338,35.37004913181582
339,35.98209392106526
340,33.934553472112135
341,39.211802971038914
342,50.88410113769588
343,23.88832599063093
344,48.88010676216198
345,52.9145894629601
346,45.70404540203679
347,40.69726594653288
348,48.62079526619068
349,42.20471080362032
350,42.984734608010896
351,54.35882427129019
352,76.0145332361412
353,39.601367813682145
354,39.750648152003976
355,74.48962658067151
356,54.67703683937217
357,55.72644094565739
358,46.33748732925257
359,30.080755724211265
360,63.141165001918274
361,42.86052609431946
362,53.624227529974085
363,67.24499118088602
364,55.68966786143635
365,49.0775962634645
366,62.03733693499804
367,61.71295482328532
368,53.58468292356329
369,61.34469410698244
370,60.33327653002365
371,69.83021980243544
372,32.870731259192155
373,33.728831484085774
374,65.6048270645527
375,47.3784027843943
376,45.414977517289486
377,54.501790627658124
378,54.248387158388965
379,40.127368127844
380,61.75248662275638
381,42.91771094212748
382,40.468260643479546
383,36.88743409345553
384,49.24987276510659
385,53.455371918121415
386,74.05194439614323
387,55.255846358493784
388,38.17340034655193
389,58.29636599341359
390,36.513759097369295
391,38.79111763094815
392,35.968842303981276
393,65.7261840811453
394,33.958050927556734
395,50.226570965486275
396,57.215500290767686
397,59.765716661912286
398,53.13652141042045
399,48.55264763832543
