unit_id,HarvestBiomass,GillHistologyScore,do_set_WaterpH
0,12.724511184028472,18.300685736297744,6.0
1,13.223925832035015,14.227549297947967,6.0
2,-2.9351950832833413,31.385298182990024,6.0
3,13.272378861876389,4.478406953827803,6.0
4,9.458756007279504,36.51009677097676,6.0
5,14.692201683456616,17.778257127428873,6.0
6,8.924355413721333,-6.749574295412298,6.0
7,7.114929206538879,13.69662140765878,6.0
8,9.683537825027939,22.39698781323987,6.0
9,6.22196016188905,22.365514436896838,6.0
10,12.555994298121274,9.890969701666668,6.0
11,15.009293710933834,10.777375510560518,6.0
12,-2.19815296007345,38.03465471376852,6.0
13,13.917492521036422,-14.097033119730941,6.0
14,5.934235004033683,2.5058304433262713,6.0
15,1.1408669793805384,8.300419372695035,6.0
16,5.059560970257862,3.3569038623129828,6.0
17,2.8643563620379826,12.592826949990265,6.0
18,3.648051134214235,36.92079347857042,6.0
19,14.333493769891918,0.623852974447896,6.0
20,-8.554608518426601,30.101544445873074,6.0
21,2.633505831678818,22.20385077813617,6.0
22,13.223907010643497,4.55846155204833,6.0
23,9.742566445696173,8.800783807145073,6.0
24,10.135343895285004,25.179405391320323,6.0
25,-2.6830726728608374,19.40244170283432,6.0
26,10.700964945610048,18.323371799943388,6.0
27,14.651880493496408,16.451663712732987,6.0
28,6.45096761628694,18.342029227106114,6.0
29,2.1024326516531464,26.420152822996812,6.0
30,14.108511401154667,19.417813293918616,6.0
31,16.987305585067702,13.391786936047325,6.0
32,10.092069630577598,20.612317676338947,6.0
33,5.271774666678895,21.12742033505157,6.0
34,14.555564020922152,6.8839592321641785,6.0
35,5.628959214580614,-10.41071627607704,6.0
36,-12.72787322466261,35.20685226214914,6.0
37,14.407750514699135,-1.5176064000418918,6.0
38,6.343764013622082,33.9369468844028,6.0
39,11.541005719393528,20.15907678548747,6.0
40,12.491271396853659,5.607003019592694,6.0
41,13.470245657521136,27.74085824803156,6.0
42,10.85727317410375,1.0003943808053357,6.0
43,7.347484912021308,-2.9789457984326084,6.0
44,3.4160187337697216,14.525562693805728,6.0
45,10.645026819025258,0.891322788747253,6.0
46,13.80529418117527,33.38673758183558,6.0
47,18.805765224791944,23.890420989226655,6.0
48,-14.273880297344618,37.50963589968252,6.0
49,6.162529180188823,18.465420576362135,6.0
50,12.776821942103972,9.670076171320707,6.0
51,0.22550319829662713,29.149591659864914,6.0
52,0.038987154839006055,33.203917723114586,6.0
53,16.31195734011317,5.94306652165882,6.0
54,9.318911622051683,0.6978338203416339,6.0
55,16.80185244453699,20.21093568128752,6.0
56,5.600628601024982,24.09976518198937,6.0
57,9.015262892537047,24.105362487645206,6.0
58,11.355308663726692,-1.323170403067909,6.0
59,7.88358480411196,8.591012741612788,6.0
60,12.902586824976263,21.784515998742705,6.0
61,6.589415034388044,9.843119481300853,6.0
62,2.531697818228166,-1.3331203182035338,6.0
63,6.70922616865915,2.4252316928274986,6.0
64,10.421980178498101,10.637823156760204,6.0
65,-9.76534791044394,38.901676154427676,6.0
66,-0.4732819506149002,14.670413162887076,6.0
67,-4.940435708015227,40.28576551283642,6.0
68,7.3313323513977595,-1.2103963643133717,6.0
69,9.158275926858895,8.293872199638624,6.0
70,13.687457061768947,-12.43126503464595,6.0
71,11.697269935373656,0.6859530739930779,6.0
72,11.831795711822881,17.312677015818284,6.0
73,5.340717625804123,4.954682784129087,6.0
74,9.273043272536407,-6.911768455104831,6.0
75,4.523344570711321,41.505674751652734,6.0
76,3.312612259113884,7.704529388810706,6.0
77,8.429920970190302,6.1801145961408634,6.0
78,12.176862035687723,-4.346595379190127,6.0
79,9.006039232075999,-28.330065293280104,6.0
80,4.6719208516595,20.704558036635788,6.0
81,9.438426628076657,5.076792830326536,6.0
82,8.589372457991612,27.478531961895143,6.0
83,10.495697118768266,8.393906225699627,6.0
84,4.373849865999132,25.00913805294153,6.0
85,4.917042236912304,20.004229934231066,6.0
86,21.24893710441873,19.150871823605943,6.0
87,6.67888271525126,7.5689493762608695,6.0
88,1.1895023980005124,31.2841518214288,6.0
89,9.518772869155661,26.921283062406694,6.0
90,4.894537006544743,31.697719737470685,6.0
91,-7.419479916953619,26.658926750786776,6.0
92,2.9646939507918555,22.288526772750934,6.0
93,5.45565370397417,25.674398215543064,6.0
94,13.747291400601089,9.86813637356808,6.0
95,0.9723796760515699,11.317096527569346,6.0
96,8.34102583612902,14.276708300615365,6.0
97,9.894744395204459,8.249108385097061,6.0
98,8.061002198417825,4.01939988991786,6.0
99,-2.2426018552433975,8.298366282159009,6.0
100,19.90285241539573,39.75403329167439,6.0
101,12.988418249006113,20.052086920821935,6.0
102,4.80660150804278,19.80039044783205,6.0
103,2.596884589058978,20.90452693569493,6.0
104,4.7740288957616706,11.901138335985221,6.0
105,11.010862639991817,9.602562357617284,6.0
106,12.688492785757678,14.101036960947162,6.0
107,4.469035134817367,-3.3738857520340346,6.0
108,11.99164422878641,20.304518655679132,6.0
109,7.138499530001619,-4.076576752454894,6.0
110,11.33683109431776,1.7302752918898499,6.0
111,8.984124097500306,-8.392814063721046,6.0
112,13.187978948630263,4.241469239300532,6.0
113,13.882673852241492,-2.127260041978129,6.0
114,16.040537793807992,9.89946259707403,6.0
115,7.799413245065951,9.022122040387568,6.0
116,17.900569375449557,12.59112695184271,6.0
117,12.135747618272514,6.355193643448755,6.0
118,0.12476783466875396,30.39360684542521,6.0
119,8.481206417857202,12.083949055495472,6.0
120,11.571495500308695,33.24291711983943,6.0
121,6.379098471848809,19.409117279550454,6.0
122,-6.018158425647352,21.820894109562424,6.0
123,9.67713914287886,-8.748301712292815,6.0
124,11.927614582272044,0.7342697279158177,6.0
125,7.8205600571524725,2.6078080573633917,6.0
