unit_id,CapacityRetention,CoulombicEfficiency,do_DryRoomControl,do_set_CyclingTemperature
0,20.519656181976664,-10.853340252043974,50.0,20.0
1,16.30378523635944,10.819515797872544,50.0,20.0
2,19.69593366564308,7.82983464613816,50.0,20.0
3,22.530533198001184,6.284532940230635,50.0,20.0
4,16.941331386044112,5.838959656777648,50.0,20.0
5,18.036980438057505,15.301304418124646,50.0,20.0
6,19.32836068656386,5.953703416515504,50.0,20.0
7,16.701607336698306,19.989912678405616,50.0,20.0
8,21.101858866557453,11.188439264582325,50.0,20.0
9,21.19651828920365,11.906866087599107,50.0,20.0
10,18.81257127468042,7.51181767504221,50.0,20.0
11,23.371758846272648,6.62303869107599,50.0,20.0
12,22.37911935324273,21.75254875411574,50.0,20.0
13,18.168372557467336,16.124042237905623,50.0,20.0
14,19.443299347391573,6.308322920349739,50.0,20.0
15,16.622839957390397,1.6649600672756604,50.0,20.0
16,23.271764211404,6.748806366888749,50.0,20.0
17,18.257351624164198,3.917094417730069,50.0,20.0
18,17.111448662871613,19.93659198023586,50.0,20.0
19,14.947536685293851,4.213569803267138,50.0,20.0
20,26.550750177248833,4.233884011001125,50.0,20.0
21,23.59534155292643,15.430695668388536,50.0,20.0
22,17.218310182214655,3.3307733373577797,50.0,20.0
23,21.447181869157166,26.658340169719196,50.0,20.0
24,31.580573521912186,19.564377162097372,50.0,20.0
25,17.640809763245848,21.24503378094711,50.0,20.0
26,15.157288769617711,-1.269994460908359,50.0,20.0
27,18.037143539026616,31.855884177431754,50.0,20.0
28,17.425057160403274,10.985503798820274,50.0,20.0
29,21.24429411244751,14.087776680815907,50.0,20.0
30,26.513409811851982,5.229952280568572,50.0,20.0
31,23.4339684924965,-0.965534897402911,50.0,20.0
32,21.455895028130776,22.691373948746907,50.0,20.0
33,21.896903113824955,12.67118311227036,50.0,20.0
34,14.153286867533147,4.881156724237793,50.0,20.0
35,14.104602422219445,16.57007065200547,50.0,20.0
36,20.011546820581497,3.7225432227592368,50.0,20.0
37,16.770861805180516,0.7980875430209871,50.0,20.0
38,14.515967799617643,7.551729202433491,50.0,20.0
39,24.516437947676557,8.1919140068941,50.0,20.0
40,13.107671085961698,15.919057931431386,50.0,20.0
41,19.95422843980078,4.683349944450114,50.0,20.0
42,13.71484972543511,0.8584144662045503,50.0,20.0
43,26.73037593956209,1.3024798618047084,50.0,20.0
44,20.559656368708133,13.787811342313507,50.0,20.0
45,18.981017207389026,12.755621456649285,50.0,20.0
46,25.462120362995073,8.624111755758388,50.0,20.0
47,18.343371318265813,9.131355867327029,50.0,20.0
48,23.85852699581652,5.423937045222484,50.0,20.0
49,21.5356792965723,21.84239760356571,50.0,20.0
50,19.252404220333908,19.141335778971904,50.0,20.0
51,23.693701127035464,7.907789554965532,50.0,20.0
52,22.121522330804943,3.205514035453702,50.0,20.0
53,22.21729367611986,-0.6156820228278139,50.0,20.0
54,24.933821017366952,7.758924600690951,50.0,20.0
55,18.02509089937338,13.396145757058811,50.0,20.0
56,20.79404691840696,9.639046826573916,50.0,20.0
57,18.05643595098802,13.92007212962602,50.0,20.0
58,19.546856514629567,7.766327490217613,50.0,20.0
59,22.856275695753997,5.994782813911235,50.0,20.0
60,20.958893934385593,11.085543829687337,50.0,20.0
61,22.66254347060014,2.262082121962684,50.0,20.0
62,18.001718533136,7.194354523564439,50.0,20.0
63,20.243401205127224,24.586714755572526,50.0,20.0
64,16.75792371137818,27.55724715326116,50.0,20.0
65,22.81543565814291,11.593808771132338,50.0,20.0
66,12.672896349345171,0.24417495475350215,50.0,20.0
67,18.479446536825115,24.065312689632687,50.0,20.0
68,17.316109455018346,15.528427917504423,50.0,20.0
69,26.030295446189182,11.269683968163294,50.0,20.0
70,15.44369628876397,5.925404341692383,50.0,20.0
71,19.45551717971948,18.2683531748454,50.0,20.0
72,25.183731057261895,16.47571630737995,50.0,20.0
73,22.46825707152682,11.006764665696853,50.0,20.0
74,20.777827229760966,14.706132473921713,50.0,20.0
75,21.629272974376498,8.279555927478002,50.0,20.0
76,23.029712571909304,-3.6656071395540906,50.0,20.0
77,24.344449369259348,4.118754651646553,50.0,20.0
78,21.890912049940823,18.280316473554112,50.0,20.0
79,22.50192990546942,0.204334039862335,50.0,20.0
80,13.112576829059304,-2.8140966603013933,50.0,20.0
81,19.821643731090344,-1.6149088681820007,50.0,20.0
82,22.03732523262335,11.4002874628446,50.0,20.0
83,20.193265139488965,7.440878944471885,50.0,20.0
84,10.839658729811708,11.629081337839898,50.0,20.0
85,30.61199877167235,9.075421760899385,50.0,20.0
86,21.002036205079122,14.24923827485204,50.0,20.0
87,19.794249519639475,9.53196525147087,50.0,20.0
88,15.780292932027379,3.2541563554616406,50.0,20.0
89,24.79076455960846,5.205056415770079,50.0,20.0
90,12.820986577178534,5.624191221070461,50.0,20.0
91,16.437449020170455,-2.722370786053249,50.0,20.0
92,19.28366302285349,6.665113170803441,50.0,20.0
93,11.791713671545587,-1.267787660418941,50.0,20.0
94,24.9892871051034,15.205070641471718,50.0,20.0
95,22.472505611767144,16.26505787062783,50.0,20.0
96,17.093178167645483,18.731800901478906,50.0,20.0
97,23.348649580709434,6.348548658799553,50.0,20.0
98,24.234400677880387,6.875188013242941,50.0,20.0
99,25.051654568564437,15.714767238150284,50.0,20.0
100,17.758701395135194,12.491626078314148,50.0,20.0
101,18.469373504945697,6.083474553270747,50.0,20.0
102,24.712059239455535,5.933445041841962,50.0,20.0
103,21.423194614208466,21.314012983199632,50.0,20.0
104,18.940894574238072,9.382850638419344,50.0,20.0
105,19.803310420288955,20.252558007474345,50.0,20.0
106,15.349141823915751,2.964594473007171,50.0,20.0
107,23.25204987497035,15.603370155109705,50.0,20.0
108,17.74033363532369,9.428147681070087,50.0,20.0
109,18.63627037047196,1.70825527365729,50.0,20.0
110,20.88681974351452,0.8159632502456002,50.0,20.0
111,25.545890270650936,6.647216959868132,50.0,20.0
112,20.79997095267923,10.963454517592757,50.0,20.0
113,20.783143929987766,15.825913456104125,50.0,20.0
114,19.514908502696215,3.949077560108515,50.0,20.0
115,20.21865349585425,2.040520772679029,50.0,20.0
116,29.5788141062173,9.850885349856123,50.0,20.0
117,24.309457827247286,13.158773322673444,50.0,20.0
118,24.786243880860535,2.4684915414959594,50.0,20.0
119,12.459416985836448,5.067477782779108,50.0,20.0
120,17.20854498547144,13.94716538494598,50.0,20.0
121,21.410206541880576,9.024492648457722,50.0,20.0
122,22.253443555348333,16.397181415296476,50.0,20.0
123,16.131283725534892,26.927604229755723,50.0,20.0
124,15.033924005604007,1.7868684213211372,50.0,20.0
125,27.771565262793352,9.930678963160744,50.0,20.0
126,23.18096656305754,13.436204610266394,50.0,20.0
127,19.047552666997838,12.864220384251105,50.0,20.0
128,18.882529107220094,25.010800263413532,50.0,20.0
129,32.31435011456347,24.731244404680808,50.0,20.0
130,34.78616166214339,22.553474615360933,50.0,20.0
131,21.44671248230218,3.772080235345693,50.0,20.0
132,21.468619261247245,23.25115638620147,50.0,20.0
133,20.450236419095862,8.0598810986089,50.0,20.0
134,23.58187696324786,6.493365005319783,50.0,20.0
135,23.56437019081937,32.220379192281406,50.0,20.0
136,22.2681820495683,10.025711411594479,50.0,20.0
137,21.210452051959614,5.343151169447639,50.0,20.0
138,26.071464008389576,15.855551257908083,50.0,20.0
139,18.254574954805875,10.534665488195188,50.0,20.0
140,16.51409360481221,15.041620636669908,50.0,20.0
141,25.955384300277352,8.560039592019137,50.0,20.0
142,15.059185404042479,24.013079794410466,50.0,20.0
143,16.424779365369794,4.796699723776307,50.0,20.0
144,23.17845703188228,-5.76002994743512,50.0,20.0
145,21.06613907193061,26.105734000875476,50.0,20.0
146,14.265416364650374,8.266136701198178,50.0,20.0
147,22.31165834621618,13.978434248366678,50.0,20.0
148,20.751472783743353,19.73114589905489,50.0,20.0
149,13.387605286086071,-0.3791207302682853,50.0,20.0
150,23.21502139058819,14.685662321440265,50.0,20.0
151,12.276437333147868,9.820671894058636,50.0,20.0
152,17.422914560124003,-1.0040162462262288,50.0,20.0
153,16.286331765848605,15.600583806739682,50.0,20.0
154,21.120135661283392,10.100208245599067,50.0,20.0
155,11.243509558863893,8.076307398027934,50.0,20.0
156,19.017859700251325,8.607251521249674,50.0,20.0
157,22.463079653445934,-0.1940026831767856,50.0,20.0
158,23.55662650798797,7.424029984762836,50.0,20.0
159,23.49416624643994,14.063608006667339,50.0,20.0
160,17.665529565825285,20.613314431404604,50.0,20.0
161,19.819198647189804,21.45609637457909,50.0,20.0
162,18.19285370376629,3.190966259796612,50.0,20.0
163,19.127525326994128,11.588136921278789,50.0,20.0
164,20.0977572525808,16.38370161263907,50.0,20.0
165,23.848965035973485,20.194420780966453,50.0,20.0
166,22.991845900211324,7.573350764931448,50.0,20.0
167,13.776358314107993,21.500383558484128,50.0,20.0
168,19.33696466880898,25.52021764886343,50.0,20.0
169,25.76944137842579,0.9185566001747674,50.0,20.0
170,10.986935910656335,21.183009298466796,50.0,20.0
171,19.275790661569378,-4.2791011338884495,50.0,20.0
172,21.454923679140393,18.123989769737157,50.0,20.0
173,28.214946900556704,9.048619409837217,50.0,20.0
174,15.2492924964927,7.565241461125162,50.0,20.0
175,25.223861479408953,3.2941081549870352,50.0,20.0
176,14.592341767625314,-9.705982385791241,50.0,20.0
177,21.219664191417202,12.443413218083116,50.0,20.0
178,24.378859945555597,-4.464479204182636,50.0,20.0
179,28.781864130491652,6.831672472370918,50.0,20.0
180,19.699990897444888,6.31028321397649,50.0,20.0
181,12.782297056057063,9.791740849954452,50.0,20.0
182,24.139675011762463,15.926633860545543,50.0,20.0
183,19.255396702566703,0.5538043328732609,50.0,20.0
184,18.85934906068062,11.496877500535675,50.0,20.0
185,18.676765242009512,9.000557426909038,50.0,20.0
186,25.78923540188189,-0.40915635293023733,50.0,20.0
187,14.735880441789929,8.162050568321193,50.0,20.0
188,20.383741840879612,-4.861284546827958,50.0,20.0
189,16.16502693927452,3.6394007137042816,50.0,20.0
190,17.78528240485033,28.149691287749818,50.0,20.0
191,17.874141630503274,17.266386165369937,50.0,20.0
192,25.844197465258343,18.81514050104512,50.0,20.0
193,20.872548654747533,13.91156074401879,50.0,20.0
194,19.137309488753452,13.196859074244607,50.0,20.0
195,15.863567271124282,-6.609512030258584,50.0,20.0
196,19.51749746434744,9.601166842664995,50.0,20.0
197,19.05427721217826,8.548373793288656,50.0,20.0
198,17.548661895857677,15.232797064434074,50.0,20.0
199,14.614145459167139,6.25876394752744,50.0,20.0
200,18.886927802704612,25.938649018705718,50.0,20.0
201,10.573337064510204,20.8627221645313,50.0,20.0
202,23.62711077769337,16.160323147580076,50.0,20.0
203,26.378316637517155,-2.496966872946185,50.0,20.0
204,18.302899563575103,-1.081006542586918,50.0,20.0
205,18.739869838717148,24.76948380488124,50.0,20.0
206,24.385644511798645,20.55795876312483,50.0,20.0
207,15.36338189584318,1.054792361978878,50.0,20.0
208,22.85732675209712,10.942811072163078,50.0,20.0
209,20.703262201835607,13.788407977211651,50.0,20.0
210,20.812117542109206,7.64268925761122,50.0,20.0
211,18.076860515664443,11.20745177624728,50.0,20.0
212,17.18941441933085,1.4445680372312015,50.0,20.0
213,24.344669143758335,17.031739431677316,50.0,20.0
214,29.607859727375285,10.00380105872264,50.0,20.0
215,14.522847594238474,-2.365351357190411,50.0,20.0
216,19.87151766181568,16.516464998694065,50.0,20.0
217,20.181485717842083,24.60292160467948,50.0,20.0
218,17.368615534934918,12.169840471720502,50.0,20.0
219,22.806645396654975,12.241894434138613,50.0,20.0
220,20.312862175881005,13.243613301420098,50.0,20.0
221,27.89671214534658,-1.3986230432021571,50.0,20.0
222,16.56621739435589,5.986220014310781,50.0,20.0
223,27.010125929128858,22.809367947885125,50.0,20.0
224,25.928554459218965,0.5211862557266667,50.0,20.0
225,21.595440224809256,4.233128924112734,50.0,20.0
226,26.561672480378377,19.342382708315505,50.0,20.0
227,28.170445732494,3.8577373939029815,50.0,20.0
228,19.423263537460837,3.1938613996898813,50.0,20.0
229,26.189813323315192,7.413887607228672,50.0,20.0
230,22.590835119350082,14.018442799545202,50.0,20.0
231,17.605413235913066,0.3499419822057437,50.0,20.0
232,18.910788586884536,7.284251752949041,50.0,20.0
233,14.104944661153235,28.09928150217487,50.0,20.0
234,20.652868716152152,-0.9326043602720446,50.0,20.0
235,17.890925160337453,9.619247860574037,50.0,20.0
236,20.388110210252457,7.1817123789679815,50.0,20.0
237,20.457977203468133,9.79774958008828,50.0,20.0
238,20.199798783380846,7.79721568084112,50.0,20.0
239,26.232844024680944,8.482797592448632,50.0,20.0
240,22.439773938890525,10.077348602298104,50.0,20.0
241,14.11942104279235,8.40805564164831,50.0,20.0
242,19.407892399753912,4.415101988687656,50.0,20.0
243,19.259706786284458,5.47974535289538,50.0,20.0
244,20.065511977837247,-8.019470897570448,50.0,20.0
245,20.704561646716737,23.438603590006544,50.0,20.0
246,18.092150562920086,5.938564457129244,50.0,20.0
247,20.859956494679203,7.182361668498418,50.0,20.0
248,27.845542505862394,17.693441688397414,50.0,20.0
249,14.411630894228097,4.406622029858599,50.0,20.0
250,25.24640349759232,14.14263702921145,50.0,20.0
251,15.949016854481316,1.0257817252121413,50.0,20.0
252,24.21460413823463,12.914252086145318,50.0,20.0
253,22.798857937116864,15.537811025937476,50.0,20.0
254,12.53078762237803,8.930508873932588,50.0,20.0
255,23.752318823802344,-4.796178741661796,50.0,20.0
256,25.19601642838659,-5.511371888427462,50.0,20.0
257,20.69172632630403,-1.0322031603538626,50.0,20.0
258,16.2519628468774,3.706375068309674,50.0,20.0
259,20.61914101410671,0.8916782989087473,50.0,20.0
260,14.385154528569524,7.887536703842443,50.0,20.0
261,17.08947625462441,13.888041100457409,50.0,20.0
262,22.199617564928232,2.9924617512027307,50.0,20.0
263,16.04943178365933,19.01355971665226,50.0,20.0
264,21.936036069836376,7.872655295292603,50.0,20.0
265,19.814204436265086,23.620097302875852,50.0,20.0
266,21.465329908513088,14.534822352794993,50.0,20.0
267,18.012961301669172,20.30076378426712,50.0,20.0
268,13.422015507389991,3.687835519097116,50.0,20.0
269,10.091794154300656,3.3043721573552887,50.0,20.0
270,25.2716393619298,3.661387518963644,50.0,20.0
271,18.554350635059794,10.071779815032238,50.0,20.0
272,19.872977699875527,11.03089193622967,50.0,20.0
273,15.795019345907491,3.1901906893476566,50.0,20.0
274,22.838192140987342,7.623425049149857,50.0,20.0
275,16.24646615118383,21.94006161218366,50.0,20.0
276,15.843626235769833,-9.079086279106793,50.0,20.0
277,22.27387523425271,-0.9727108698538363,50.0,20.0
278,19.49417243361364,11.740664067568348,50.0,20.0
279,18.834049384168537,8.307380865994196,50.0,20.0
280,17.094261028059165,-4.015911962818814,50.0,20.0
281,22.750039655008518,4.541424303248998,50.0,20.0
282,14.665179550684822,3.698042382700546,50.0,20.0
283,21.307233239492938,15.837238503169605,50.0,20.0
284,15.988316999971207,7.3947942043926025,50.0,20.0
285,21.578535407460564,13.492540232990763,50.0,20.0
286,17.59127963514997,12.246698172153701,50.0,20.0
287,8.282034912009529,7.3365803343017655,50.0,20.0
288,17.829280623785277,13.950452811665524,50.0,20.0
289,16.00936366455426,13.629040260045887,50.0,20.0
290,22.256112821181752,17.437677766602356,50.0,20.0
291,25.335355164119772,5.549841367590144,50.0,20.0
292,22.49101005370058,9.66680300076104,50.0,20.0
293,7.912872625356602,16.069646586809583,50.0,20.0
294,24.056856947086395,2.106908026159889,50.0,20.0
295,17.81106029925076,15.703297909389669,50.0,20.0
296,14.810677711870436,5.136717800154175,50.0,20.0
297,21.3569376992925,18.949105967859424,50.0,20.0
298,16.31376439553559,19.755075036203404,50.0,20.0
299,18.115112181983353,7.533252120185382,50.0,20.0
300,30.791408487929438,26.145199504823452,50.0,20.0
301,20.00038712715301,13.817108074700089,50.0,20.0
302,10.267830951969849,27.91043154631253,50.0,20.0
303,17.419982136947986,3.585275182166713,50.0,20.0
304,22.73305731259711,15.913059868292098,50.0,20.0
305,17.44140118210842,12.810897255688833,50.0,20.0
306,21.406294229164857,13.716662346926732,50.0,20.0
307,16.929774302558375,6.761367536874086,50.0,20.0
308,17.259092863262648,8.968979001900141,50.0,20.0
309,15.296786446408774,4.996678516207882,50.0,20.0
310,21.91918590264747,2.240027988352945,50.0,20.0
311,19.154902151696078,10.480691876567006,50.0,20.0
312,18.71037701026871,2.4450554598852907,50.0,20.0
313,22.407012155420155,26.196020924625188,50.0,20.0
314,16.64947726166516,7.868071918322786,50.0,20.0
315,20.3871774227892,2.582944792723689,50.0,20.0
316,21.333938827904916,11.0503243583729,50.0,20.0
317,21.626093237237384,12.946693708451456,50.0,20.0
318,25.671853005661134,16.648071176876424,50.0,20.0
319,17.868313183543908,4.865483286001651,50.0,20.0
320,23.976982553314247,-0.789065228212376,50.0,20.0
321,18.803397237272545,2.3515987894768804,50.0,20.0
322,19.64354447427441,11.453272952138194,50.0,20.0
323,25.241179432385845,15.594544456869539,50.0,20.0
324,17.849043069421093,0.5523111991670842,50.0,20.0
325,18.15341039160392,4.604370657081843,50.0,20.0
326,14.666927397136053,-1.5113091904409632,50.0,20.0
327,25.03347845994348,24.706471245060023,50.0,20.0
328,16.842859382881095,14.750368118976894,50.0,20.0
329,17.026259402754494,6.1243690373451,50.0,20.0
330,23.182754937751145,6.735663065592165,50.0,20.0
331,17.808928411260773,12.156151887849198,50.0,20.0
332,17.85567928574434,4.990871085372362,50.0,20.0
333,23.959506254068575,14.858029010963653,50.0,20.0
334,13.230446881889252,12.562982246124017,50.0,20.0
335,25.948843466311686,10.9893780165956,50.0,20.0
336,15.358114587169336,29.25246442952985,50.0,20.0
337,15.998836057695726,15.711053102462955,50.0,20.0
338,15.516475629129657,12.790034433899525,50.0,20.0
339,20.650956844772423,8.358813331587553,50.0,20.0
340,24.40983229312887,10.159943814123507,50.0,20.0
341,25.133473938683828,-2.5113387446288638,50.0,20.0
342,16.321589598760703,13.543654246478969,50.0,20.0
343,21.671905522257127,10.268371530242584,50.0,20.0
344,13.889002613653892,15.957757346897154,50.0,20.0
345,16.411015301836084,18.321188025693964,50.0,20.0
346,14.881933982924924,22.745591710796482,50.0,20.0
347,21.93072891507956,1.450422889196874,50.0,20.0
348,23.84371028257231,4.694101165175008,50.0,20.0
349,28.67897691266379,5.916229574318199,50.0,20.0
350,15.456812424297071,19.122527859922084,50.0,20.0
351,18.462208051924158,18.562648001266954,50.0,20.0
352,21.22938829259761,23.428428812090978,50.0,20.0
353,19.851837969899552,15.16308238528607,50.0,20.0
354,20.016409813898232,7.302119621043912,50.0,20.0
355,20.168050429119837,11.164617870571378,50.0,20.0
356,17.154601647810967,15.347293081277131,50.0,20.0
357,16.647891432074722,24.031561055028185,50.0,20.0
358,26.35457820838909,6.117672398727103,50.0,20.0
359,21.976087921017168,13.979622294161633,50.0,20.0
360,21.306481185700147,18.811907243922317,50.0,20.0
361,22.85721956111535,7.090537590264562,50.0,20.0
362,25.948256146328113,18.36085883961568,50.0,20.0
363,22.568694676100616,5.656517901867854,50.0,20.0
364,30.566846985500984,5.387863902618145,50.0,20.0
365,24.517436866071357,6.785453397070324,50.0,20.0
366,17.388828218244832,1.6597356996603585,50.0,20.0
367,26.28310959401465,8.368366049042798,50.0,20.0
368,23.74439235684162,6.148081801675662,50.0,20.0
369,27.98164524162976,11.89313076496391,50.0,20.0
370,22.48282442529513,15.879338448069737,50.0,20.0
371,14.299498317192215,16.773026918982044,50.0,20.0
372,18.36346595937591,19.882205283381513,50.0,20.0
373,8.408350482528085,18.66485614176112,50.0,20.0
374,25.961804981814602,9.268364830463682,50.0,20.0
375,22.604905197359678,8.969759304029267,50.0,20.0
376,23.071794928746993,14.614681533161384,50.0,20.0
377,28.550123601228883,26.072810900452108,50.0,20.0
378,20.18201302543381,1.2118793053447128,50.0,20.0
379,19.37419505901728,21.005119340567532,50.0,20.0
380,27.61044923445801,9.06261976773392,50.0,20.0
381,18.46427036223121,16.284825538872454,50.0,20.0
382,21.094339368453703,17.645059351267786,50.0,20.0
383,18.88149010000062,16.719266437650553,50.0,20.0
384,22.91086206655342,-8.255210207563776,50.0,20.0
385,21.33338368911652,2.841453526411483,50.0,20.0
386,19.83682337135959,25.35979311097776,50.0,20.0
387,13.544385918363105,-3.933208237336654,50.0,20.0
388,16.143787027105216,4.218795719943485,50.0,20.0
389,21.106965351053475,15.673271014725277,50.0,20.0
390,19.855777982704446,-13.126117629126908,50.0,20.0
391,19.031956283147252,23.023401651135266,50.0,20.0
392,21.844455304586244,13.489195640570916,50.0,20.0
393,23.642359673111073,7.783658113627553,50.0,20.0
394,20.648217677189173,7.881662232324377,50.0,20.0
395,18.00756160786533,15.953659696683022,50.0,20.0
396,19.591141652318353,5.578860221241332,50.0,20.0
397,21.3830144419602,10.258324599295694,50.0,20.0
398,27.202718146120574,19.99228782585363,50.0,20.0
399,23.4746457555048,4.478756881615455,50.0,20.0
