unit_id,CapacityRetention,AmbientHumidityBatt,CoulombicEfficiency
0,-0.07472306720936839,48.27771929557728,13.946083899689269
1,8.055256020244013,57.847489070680666,4.671222654801705
2,12.38372828237288,66.04544103244017,5.307239779556275
3,0.35712993785732605,56.747465032717805,6.673542660297219
4,1.277480076079882,48.55993058063915,20.678588365395232
5,12.040982913279183,54.70606848906142,21.765260441296768
6,16.33886913451429,65.29394016522117,11.965863333146883
7,-4.2331545534993875,53.07926775285786,34.83943084517585
8,23.55945384864256,55.449471773093705,37.78185177595776
9,8.628579293051871,47.34253544231109,10.915142786158393
10,9.159021248164983,43.067795718120436,29.530353951349543
11,13.400233783671446,50.80203680297178,9.351268793872265
12,20.158037788054777,50.922364613001065,7.164414676532999
13,23.17611992516231,65.77664134184954,13.441932324636538
14,26.665634515753965,49.30074448385567,24.09755849679972
15,13.978751660726502,56.31215049223879,3.015476684987232
16,1.1549439039378537,47.2565007659079,10.53033658908331
17,14.543190824143199,24.80385238184007,8.99739783791982
18,20.8758886997685,56.75354718841686,8.28498563552805
19,14.333749792406142,69.44801632272149,21.556966925521003
20,29.88743851681999,53.69102835462696,16.95293407894574
21,4.931289445582547,31.08685752761694,-2.021514985825835
22,12.289800626180982,28.079268191535533,14.423020802030493
23,-2.969875093115861,40.4642419416262,39.99294703185884
24,15.66714430799766,56.85897271650751,13.72141680902875
25,9.545908642610504,50.05754584944433,24.708923850182526
26,20.917221379381996,44.95612266342832,12.428648111856432
27,9.513694017984767,49.31917060422765,7.324669554613141
28,17.96474326942709,21.371986341174992,18.5575410305574
29,16.922457672580386,33.09791234091012,7.465177320578235
30,0.9658234278967961,36.90041440597942,46.498066997943894
31,10.937873583322876,44.743459924282575,14.318315565924689
32,9.743693289486336,45.709347007082705,20.19465347578109
33,22.92323778873451,51.439073316016696,25.686937819678484
34,18.476451631795108,37.784916968423815,20.975071042214836
35,15.929048449702197,53.67636433357597,9.29083749882431
36,22.766328896269442,50.04203281800474,18.464140770908056
37,19.078125420660488,35.068701292641954,10.292558716691032
38,14.328325293632496,52.48200202229921,15.62803319597191
39,21.985897944665442,37.89043469716874,19.096966431146196
40,12.47101736041699,53.5446664802276,11.96259357064857
41,10.10145067281153,57.90986472972532,11.148914894642157
42,-9.27148140538393,54.95055205372741,34.673347974527296
43,18.589103594087693,66.23008904014318,15.45632744805364
44,12.144971296427174,58.5510755765603,2.0320320984700047
45,16.12328694474637,36.60180505094563,6.522102287871079
46,26.25029880561464,48.24701656185758,3.786733094645389
47,19.6906679829236,55.40806372644555,-0.7496793018503283
48,14.57281839965745,52.06638086834835,14.980305131934614
49,13.279816051938306,38.611353077794185,-5.045018131032178
50,15.592228626026872,64.7168074737819,11.183982312534901
51,12.995525605927028,46.231196295583196,7.046590805113137
52,15.324769833192997,52.07029230374196,24.285284233532067
53,13.706509552554838,54.99382782321338,9.526952347522288
54,14.248700509560198,31.38083835020779,-8.863984545580863
55,13.81764918608135,53.91177710045461,26.56896361794742
56,15.002815498592447,56.11876576368494,4.728687623786924
57,14.522306784384876,58.93621343449192,25.385073732494924
58,22.899883243019367,40.859259416133185,17.130514554855235
59,19.746093694572647,50.33449665470792,1.5701824415321468
60,16.650508805086442,51.895881697443286,5.11863680809627
61,13.725088566402704,43.356560568578324,22.37948866549176
62,18.268612813667367,37.16139604592702,15.917092553842009
63,-0.8518920635086544,68.54690702502809,33.98517312880102
64,21.71473835825199,55.413353886408785,15.012515981563716
65,16.40179005217846,46.32541321615343,9.635501843875373
66,-16.854655920303394,79.31318525992654,57.25481913220703
67,20.31730336758577,51.2941953951929,14.351163402127455
68,13.840125015596426,42.86928245133631,11.391328459692367
69,16.421903969207285,46.45722058288447,17.970670527380392
70,12.515163203364253,60.942177790000045,-0.05541365150159905
71,18.91418734456773,36.63996581200218,7.2718170293478535
72,12.705712290749775,53.17744670687136,22.045963372008334
73,-21.582143793877147,55.99426298159421,46.22578423991915
74,14.667804380329724,48.70473683965569,5.748823885687185
75,-5.143597641822847,54.324327672252856,42.01225346753249
76,10.46788330297771,70.76102293577269,39.68521029381593
77,5.071126743792431,40.18295738783702,0.6329505261128539
78,16.859603365752946,51.84377079561822,8.239218121695448
