unit_id,CapacityRetention,CoulombicEfficiency,do_DryRoomControl
0,16.37104645375539,6.0680329361379215,75.0
1,18.770834263702955,23.07768574593137,75.0
2,20.953077814354998,14.974570716357183,75.0
3,15.055395858451597,8.52903831151591,75.0
4,24.06324129193514,15.720866034981865,75.0
5,15.500589440338961,-2.515795344020445,75.0
6,18.26905147072047,9.034622820091407,75.0
7,14.730196594823804,12.336958911606844,75.0
8,15.086454031181734,16.325893018487072,75.0
9,16.25122040010187,25.74410507562669,75.0
10,10.645191461602348,18.560686522366005,75.0
11,18.76676954489498,-3.1504061904567155,75.0
12,15.894209830235178,-3.2589286268037814,75.0
13,12.37424024191758,-4.007965076067604,75.0
14,13.661155438090391,1.881022038332734,75.0
15,19.915450357742777,16.204179402853008,75.0
16,21.279531471113774,12.127371838113678,75.0
17,25.606266152916493,8.234561911970665,75.0
18,16.065598409913196,-13.939422560096329,75.0
19,17.526219022166636,3.5045332636672857,75.0
20,14.521043534108538,8.313377862245392,75.0
21,22.713280797564416,1.845746896379521,75.0
22,15.39470794993441,3.502551168065996,75.0
23,22.221825608812093,3.2954643501073537,75.0
24,22.99526413844729,9.42349771022891,75.0
25,20.838743107008483,16.877456640463173,75.0
26,21.91472524930432,18.027640021903586,75.0
27,15.873391337877145,7.0090610883179885,75.0
28,18.71396046200929,4.533621667675922,75.0
29,21.652083191711586,7.088277310610224,75.0
30,21.961007261068488,9.14980592727569,75.0
31,23.26072918419262,10.210591533945445,75.0
32,21.937033622931708,7.301387037242683,75.0
33,15.559226262114292,19.225949383419717,75.0
34,20.540222328283768,10.505395100521376,75.0
35,17.715304065622092,-5.86157393396147,75.0
36,22.443683644766136,2.6461597704381647,75.0
37,15.961876294440307,10.517438427614634,75.0
38,14.772873689548678,17.644459726800306,75.0
39,21.796726956263687,12.826832727359172,75.0
40,14.87511359508502,12.726715631238113,75.0
41,10.588584713332732,21.223482184037,75.0
42,19.773036099085278,23.467056046104755,75.0
43,15.200950233848392,14.920281784743054,75.0
44,22.329170385876974,6.694332124778057,75.0
45,16.120344943718564,14.27276381995858,75.0
46,13.947070386067834,6.937191841193119,75.0
47,15.886894089989145,5.852655492890676,75.0
48,21.707131036271548,2.9303246512091743,75.0
49,25.882413363552153,-6.140993153728113,75.0
50,21.844590815349676,3.387763754620172,75.0
51,10.288177229818775,10.631446551066947,75.0
52,17.18020564660123,16.00819692302617,75.0
53,11.7152703768289,10.415099689201144,75.0
54,12.507207699152852,10.043867275875305,75.0
55,28.111719041407284,19.458135686693375,75.0
56,20.236179230512548,0.19036962229055376,75.0
57,15.277568305521358,18.141632807987627,75.0
58,17.183666406464717,10.263282307882815,75.0
59,10.707900595991214,1.7950505703641788,75.0
60,15.216231620669332,15.169234697623889,75.0
61,18.701157641062906,14.150402972814783,75.0
62,15.312372224481605,8.940234166554403,75.0
63,13.69167004383906,6.356722433336792,75.0
64,18.354439414173108,6.48121584963992,75.0
65,22.20858363912924,-13.255683745479573,75.0
66,22.69773748382107,4.2116531092216976,75.0
67,15.19470932736981,12.846355805805164,75.0
68,16.183434628848488,6.324148826247006,75.0
69,13.806286021365736,1.3651025288178822,75.0
70,10.618738931524225,17.85772050287852,75.0
71,17.729093303253972,19.97754633070524,75.0
72,14.069283365258455,5.610659620561569,75.0
73,16.32576381594344,4.328646605868443,75.0
74,16.717004523733415,18.293792042465853,75.0
75,21.994038844349433,14.343084558107414,75.0
76,24.143962854917397,6.210453089338609,75.0
77,15.471599120755807,8.441166641253014,75.0
78,10.773229941406006,13.400802913953651,75.0
79,13.127112055409768,4.928121094635411,75.0
80,26.338359472763266,7.745820169645648,75.0
81,21.770173239177,-1.3072797441552932,75.0
82,22.229755116303473,5.987995325572664,75.0
83,13.249277732115383,18.948890845820085,75.0
84,16.70223787901993,2.480431049996543,75.0
85,19.83143411137546,12.92942660768372,75.0
86,12.213745395952039,10.496202520161958,75.0
87,13.710929601327587,2.8701007718502654,75.0
