unit_id,CapacityRetention,CoulombicEfficiency,CoatingThickness
0,13.297601101425649,9.828638905053246,43.639634068216424
1,19.382626527520156,11.837728952725527,39.788889859901765
2,18.121976686404672,-5.341985969436422,36.46019783957224
3,12.410988312215103,6.078574756115681,54.35198059391355
4,21.4115127817453,21.56222561188738,70.9933353179949
5,21.273630477941644,9.09586401231876,45.02335113576664
6,9.193310024715416,26.425019277326886,37.09809366406104
7,12.105198999729753,15.562149494111216,53.63267430804102
8,19.984644425379592,27.971524873415824,23.58703686161083
9,17.6658366053947,1.8469058451985525,29.387355675370006
10,14.514684949049947,14.77970919398399,53.67320165174416
11,-20.775257546561097,47.390146896046836,36.163482702640025
12,11.411813881575133,20.388314444933687,58.83499266447318
13,16.604628985573818,24.50581319258393,53.218584052403834
14,3.830793064950968,31.13727938875275,39.5975093040414
15,2.3517463396336487,32.51792294026492,38.95373972864238
16,8.103786265830225,13.66124522866316,39.333476945546344
17,21.95900540757477,6.082952333252795,44.0019208265996
18,15.833653559178373,6.477317548013257,55.804017642268164
19,18.38910905707367,8.406213958837418,34.30294650934875
20,18.5404546157189,2.8984611708616335,32.984283448174246
21,14.398647712938416,9.477545797937966,53.40302587322086
22,7.230625799765345,18.45066418455155,34.43601332624125
23,0.06786268526079275,23.202725425507754,51.82900905377401
24,26.574081470208938,19.769697063547962,38.31218096405853
25,15.112555742786355,21.169243569518635,55.92802933371429
26,-5.825678170028911,24.920175902482587,11.047483213032649
27,16.68068004767879,18.985505751229027,51.554365910821424
28,21.65093984122142,23.090404421687133,31.225080837320498
29,17.993468083497923,3.9851372325577934,62.315088146947794
30,10.614716147147291,14.033361188339486,44.83879946955483
31,10.333263691779623,12.79679701656128,44.501104575378555
32,15.768232569720997,13.945674521625067,50.3464954037116
33,-13.886286143223916,37.25453149068862,49.2393648911892
34,19.366664130105057,9.273546713332252,56.573581378746354
35,21.415272870722042,10.209123029457675,51.74014475922116
36,15.930251399487375,14.446880597177678,34.68829872368119
37,-11.648360648067625,44.86713495379485,45.2420805179817
38,19.612381158578653,16.320794974661656,50.35160912164397
39,-0.011570683045698082,31.10874543045299,43.956086380683544
40,14.58121914547348,6.746466273489455,38.2496075083844
41,10.264214457853004,9.021997325062765,39.486685955559345
42,15.748092665073237,25.908361371343517,25.995478494608108
43,16.772554583892127,7.242263002867121,53.05056354488311
44,12.520938551038551,14.010909209074503,50.81595634911194
45,19.82111954909615,25.61911039824312,41.70561981926278
46,4.934675008811171,27.586633432455802,40.617599935154914
47,13.021078080908756,18.18611548115169,33.755715854009765
48,4.094527834814359,25.84708068757178,55.58145944347435
49,18.569856353432154,23.090229775384103,56.7967441640391
50,15.578601188115062,8.271369051649181,70.24193959807661
51,-0.7815750269983117,35.52351916373795,40.80296106007062
52,17.731776392546163,14.969796671786089,61.09888558613827
53,9.322292015055458,13.32293660250809,68.3621346205245
54,-2.373785530917382,42.91466610505151,27.882184745321
55,13.090164001293498,2.698639177609759,33.0780756379309
56,15.735527439304798,21.079520154481735,60.58156679843207
57,17.882444440022645,6.140588539952317,44.08702643873373
58,23.994272941579485,4.704386978680745,52.45993279826099
59,19.437609702026446,1.4085462734611722,56.41076266544419
60,15.12032994855726,16.983721270823395,33.34097307731935
61,17.390489835632764,9.114581676493659,54.36976820926101
62,-21.86324325391348,48.50877201437927,32.31900969480041
63,21.09212591809268,14.11404118525655,76.81928785036743
64,18.912536669421225,6.288457820547928,23.833728270422753
65,7.8929234982679075,6.890656060554431,43.121171116041374
66,17.66098759067974,15.239293987258515,48.180847086175206
67,-2.1251894978584764,40.33597680583019,52.24608277747054
68,-8.1500324239419,31.077788897692294,48.7547289374278
69,14.970420258806229,5.81764592855876,59.37927838355095
70,21.643581067696303,6.447205381328824,52.284052869155346
71,13.63003814743984,15.515280998011443,44.17657831341023
72,12.42168653391052,45.58483524497159,51.37390171473352
73,19.761953025081755,9.135026613972373,29.159151772928237
74,22.52661045050315,20.85285999076919,72.81703095615029
75,10.59858190206813,2.7806526921047094,51.81597156900915
76,19.86313699921797,1.549939657182108,59.71457507260726
77,24.33182169806708,6.515042701182311,44.978210569769615
78,25.592822305904292,9.565064606001187,49.48665472892994
79,13.066577553673573,10.678107456521275,35.859006090731086
80,10.007332802459384,18.828529954848552,69.10470085136397
81,17.45918499970925,4.304051295174421,48.88841282317124
82,17.80339267321865,18.590891384720884,50.56446577666298
83,-9.559896483966531,22.04168504466035,38.9991832200649
84,21.255020253647213,9.003611787180866,47.769353887711205
85,17.543299605498273,16.19522596654567,56.780285113266814
86,0.48747960362035947,24.37736343473098,62.323424216154045
87,14.581241868544428,6.550748702593987,42.00408001287136
88,12.214244953696564,15.649656541913918,51.215899050520065
89,-14.555479730941142,42.450612484760306,49.84339692429016
90,14.045042631594898,5.029812299147884,54.23339905241801
91,11.766756141009976,21.362089841895926,44.97167046549038
92,24.554493831505905,2.7629389773101387,52.10146254744405
93,1.2967883845957398,25.70544733664426,56.1438175991135
94,12.243006071540538,8.160914241169786,40.62220603720227
95,9.315996580861789,27.91531371992412,50.19272586618663
96,27.638633834702112,17.762551845400502,40.00838074632771
97,13.92067295869152,14.928567782922636,35.60941318457052
98,11.340777881356356,18.774803483151256,49.02123651330278
99,10.997170322983063,11.792242224801443,53.93147640221215
100,17.430256735822717,22.287389413441936,34.38236480581841
101,21.267971968752242,19.11898884085035,68.3585499111683
102,24.147677843978386,13.490540873931485,67.34988542411007
103,-1.2607098506249672,25.086145677069986,48.439361038904984
104,12.586807804749995,8.622243081171288,57.54796660073102
105,22.329374235891176,14.349574038137455,29.85916082628211
106,-0.8826366736706754,35.82080747613592,49.20163573243002
107,13.13474120840717,18.88098974633625,58.7113279563956
108,12.346532708405972,9.673290328218119,38.66628550786867
109,10.72437169215624,13.02372638317468,59.99246624541044
110,3.98719565872077,52.23459485250757,55.889802551142544
111,-0.7234254155684932,29.590026426847693,43.23999287708911
112,11.018719337685898,14.968098747004353,44.167425588913154
113,11.239650423803646,15.88719670408421,39.38415628239398
114,29.369320866412806,11.863244114139054,51.79212222204552
115,16.125755417952142,-2.691215954250673,31.55415225318746
116,24.352457058905962,18.81158587284345,36.7572586655806
117,21.837884031705464,22.887625339083602,50.96455813260019
118,15.924439694547933,0.9408773488568549,32.81511085936621
119,11.573190587344559,13.456321352301325,23.21568365631632
120,11.938196726472805,9.402214538633306,53.236550319078106
121,15.3524540866875,18.51403477191562,69.40623245881866
122,13.077832216339349,20.569008050877983,36.7498435514314
123,22.16026391209432,10.139257613639442,35.19528687717772
124,15.31379694184882,15.275671163122958,61.30667918384462
125,17.18824731743429,17.873332378370485,50.947884818434744
126,16.37872444680963,13.335526854793104,35.16219773851539
127,22.018742351659892,13.48576360063036,43.97249372014512
128,17.045144603565884,15.27651290628533,68.41303925814911
129,7.327142243753704,26.826526731682186,37.96983713942225
130,20.867742607188625,9.605536269775406,42.833095531847775
131,18.83283197240721,14.708808590046509,37.12574059709545
132,-16.75569808927236,46.05424605214641,64.85407618100724
133,11.034721283699898,14.470759638348888,72.856765850122
134,12.011186322103697,8.03081625660273,61.78412784672393
135,14.863875524737015,30.57149643953588,62.23903615545472
136,13.442982058842777,4.683103807061752,63.59101392658919
137,7.202321687288652,7.791064675348314,45.84077436129001
138,22.082873308526803,11.97125069210354,63.248235134370276
139,17.933424067383264,13.75238335347018,51.12194034486388
140,9.30248824238371,12.577183997252197,60.723053983544716
141,1.1195776217610964,29.192745298649413,55.47447529993352
142,-4.112958074261968,37.93647218772854,72.84329180610696
143,13.092812283646058,8.940206700329812,53.50191301811876
144,12.041790601207412,3.1764433270011807,34.39699053127868
145,15.34917794780727,6.340532933992256,41.52451899611931
146,8.850667182687896,9.373829668301822,41.01366312778137
147,21.68294678459867,18.374262087507596,44.12395560998576
148,19.74138015548157,0.689546605912069,40.015017760666346
149,0.6943035904939152,35.64914283408261,64.32576502144681
150,18.176526899208987,7.023427909217869,59.25136057156795
151,-11.392581315783172,67.23509057647709,49.28031790090881
152,8.746918714120088,26.467911958983017,36.6190492251521
153,20.416114260832725,12.486973606221627,45.80756000526466
154,11.23396315458812,8.018552705470084,59.47077142571073
155,18.00765490238935,15.397209946867225,68.09555265999899
156,24.995941881421917,19.718460013844343,41.975178822632
157,16.19250882843715,11.824585785787779,55.62525955480667
158,10.17428853091503,1.5529052426274692,55.395443035705135
159,21.56574200211167,21.19986957669623,50.07477747882725
160,18.52157885076308,8.905369725949573,39.10485153687257
161,16.594503343632983,3.209145640801272,48.72050372100118
162,21.18740523589547,15.000176430857822,71.32094014854304
163,17.990254280010326,7.866961558500881,80.97012614545658
164,19.612693674168348,8.024952534011966,60.99942751645784
165,16.03893065157374,3.482238039898064,43.557249476273356
166,15.216017784767782,11.981923965794316,64.12835897914897
167,18.00328273440193,-6.028133955214511,51.57562557818711
168,10.441694557065569,13.183584929140645,33.73170022119217
169,20.748822316908562,10.907024489804238,54.13485304120605
170,7.1771416219077935,3.287765452861576,53.149849754136355
171,16.708209653379626,4.9620527214659615,66.22783298115101
172,22.963071942801694,20.346683571211308,19.948564663478038
173,17.152531526702145,16.82480488845083,35.077269683162555
174,6.433259600010241,12.862725083619695,38.54430817043962
175,12.18468039764346,13.795097485998099,54.25750217574571
176,12.265085258088245,20.74810330600706,35.46710203787922
177,11.765501009519127,17.751043155485892,30.176881578824485
178,-1.280201440932574,35.83418606589345,45.2024684600211
179,19.361664139318766,11.5873748318441,48.96986189999156
180,17.49980277480077,20.9867612315514,63.37834217223879
181,17.073212294499935,13.694648753651292,61.47784706069956
182,19.022651482085568,15.34507995777427,35.66034128019281
183,19.5045330608141,2.188034882171941,44.914474545735196
184,14.832555512068508,16.51330543742973,45.880071847200256
185,21.858577793723423,23.925657466969206,56.78042353640606
186,18.10732157686871,21.542417028536647,71.38422814157865
187,14.891123458410142,18.281201198619314,32.51050234031849
188,15.309445698431514,20.888223612680747,59.242908285366354
189,12.735570320437324,5.821068180400393,36.85385940216727
190,18.395369859895535,14.355927592750229,54.99229235784059
191,18.299842990909298,-2.844429834697049,31.829871328912233
192,23.456511482214086,15.769784689705322,46.888288154865954
193,25.742864052995245,0.20102949845383655,44.9170407440402
194,18.7705114956991,15.429783356682059,39.73379789651586
195,20.23344858714064,21.054193972533746,53.688466661463735
196,22.274754653193657,8.61103079087916,56.37691125350987
197,0.895367248742752,42.83586910655352,48.05491718900965
198,15.52491259504168,24.31094647112878,49.82649976620546
199,6.274386698190898,7.306042189284842,55.570857183616006
200,18.71082000575423,11.933087237356933,57.39700889860962
201,19.350117462272788,-3.569127358094498,63.8877987177307
202,-1.1480135662792788,32.9711110677589,46.97679696672731
203,15.287818466763868,8.69000426257119,32.6559952672992
204,21.67292204195775,12.21454356962871,25.661878931953993
205,13.327989259186358,6.030339307822671,36.446230646637375
206,19.602858218178714,3.045023287366466,54.09761238539773
207,-19.493449605038084,30.073654198579703,40.47563595461771
208,16.50811960366125,10.146745937270923,59.943332588344504
209,16.147182346593603,17.097025639744146,50.526802358117834
210,15.468493367768719,12.885790893578292,50.23211433769982
211,13.779432272610373,32.57702942823667,53.77076644505338
212,23.993860063864147,14.572749729997511,48.59324133823082
213,16.22550077661585,9.206256165033416,60.46671761851848
214,9.28894876025972,13.877210083030914,40.214443572930016
215,19.371950090257148,17.479856637133775,56.8231826008975
216,11.85808125079542,11.760628403008424,56.3884941700401
217,17.81304626088558,30.038058433608338,63.240017565605
218,10.31192922709156,15.744767849777135,23.90261003164524
219,16.939649129353676,14.439244129586644,63.600922879422924
220,8.78528119100545,10.358599151575323,50.82777807291707
221,23.183652084550396,18.836789199456437,73.34975781982901
222,15.995533855146794,27.74319096828387,28.35860519089158
223,-1.0484724467982196,12.85927475195786,33.02064227534846
224,12.14172912506859,19.235285845185434,50.85704377191717
225,12.20495073721056,-4.201909393411158,58.2007627857722
226,12.247057171224824,17.748485548963068,45.27724718931128
227,11.152566840201658,11.384759979910523,41.53325602271851
228,21.4089058352461,15.533352718171752,60.765648024129725
229,17.825032392842846,11.882898406092993,59.56514490621067
230,12.023705377578802,14.715073039709765,51.43966772852367
231,15.46069332740036,2.6326175609020455,56.81691721849802
232,13.057824282064047,13.38168282134387,50.69284085451306
233,15.12464092037336,28.437493765450732,37.08608699965442
234,19.073854369753356,27.068893629792278,63.44181737299301
235,17.09299717034392,9.479217860775933,57.328081923769396
236,12.138194550710391,7.709332264413149,53.17280975219815
237,12.575615082268525,5.67988289784204,73.33825386271734
238,20.68857617437175,-2.898608935018679,46.735142787416294
239,18.607726063831812,10.66722235374417,50.888929549442636
240,12.971764238739834,17.07290307354124,59.90378320506952
241,3.73179349458883,23.63459962439045,39.952363808287
242,17.097673988090037,17.837536836869123,68.1086051922277
243,21.911959583611466,9.659634050341666,57.75724865689351
244,21.979625773104175,10.33630364388937,48.99378638006869
245,9.294932139733698,12.231700976530234,78.50552363127723
246,11.757590182650151,17.03419070983018,37.79667835626287
247,19.86064276230269,10.773956340289468,54.035550483537826
248,19.639180985627434,19.264106123240854,68.74463411905867
249,19.32259950851695,31.432714972281225,61.95253943834437
250,18.178023454367636,10.52757548415322,54.92926104188506
251,11.547851437793673,13.29463228566279,54.86721125931572
252,26.69014888223769,11.492844932245955,53.94289846734566
253,16.954368747472646,-0.010255650509719771,42.581452587910896
254,21.112860093925285,6.384434582127056,72.55240361364793
255,15.205840689884944,-6.219277661042675,60.67173762364096
256,10.921737938770178,12.977985943546065,77.48257616492467
257,12.629766479572995,24.24994655555448,44.86227666298859
258,12.781736362104038,10.936828621285898,34.07489339807796
259,20.02504548089438,10.395169449537567,60.7411542196763
260,13.546390457727842,13.415175472171729,66.36506554739677
261,9.314163545395576,8.634154024621395,46.81194945226648
262,14.12614305027607,2.8335106601207336,32.858283491603835
263,8.525895848061838,9.034901370563912,57.389417869064374
264,21.16797693086464,23.91169456739548,55.417502150795876
265,4.265851610443616,29.682835714775347,56.43030172165166
266,18.432983950340834,7.769227420023723,40.733259774740574
267,30.620326326784365,11.362911373091128,40.27241313376233
268,22.84856672082947,2.667105266274093,66.03041244981195
269,12.396357604961448,5.96046156399288,41.680711711715276
270,14.76125905221819,5.999667721011321,68.56971589478087
271,19.777118152229004,20.13141083933698,50.386121938342896
272,7.710226992357484,20.385457315405432,48.13769202623785
273,-6.492246098788251,29.730712593974967,66.18963746819466
274,21.46907585346373,15.795536666674742,59.56529115905775
275,13.521253801380803,11.25629055962135,45.29562315985482
276,-23.622779378972197,34.06219101427127,45.070972378505544
277,-4.924892580659986,33.68291237427518,51.515497161513345
278,12.817783184054036,-6.651115388882795,41.82414053917119
279,13.516650260535185,23.213128351010532,65.97579859778843
280,-4.879794564422403,30.613245438349274,55.029324246756865
281,13.404089147158167,34.78790064408902,39.89635671339507
282,13.91733332458298,30.788506413026298,60.43194136146964
283,19.21318205678083,14.60933855706489,39.57690706714716
284,14.945677331428222,-0.3152042980356864,49.65491120587563
285,11.003317579599726,6.165526382550995,49.642873050879956
286,13.573749983957436,15.496034678646616,32.6964124184131
287,18.659238680851193,5.8643608423548805,48.941716827455714
288,11.886765129132039,32.40553162614963,88.55333227937382
289,9.593985690281592,4.7839088236060086,54.38520563810382
290,18.59624003255854,21.009396189877705,45.07090519404147
291,24.342565627204184,3.370933678270326,37.770203159755916
292,21.656325720022515,19.283905958894003,44.481455987228024
293,17.532470775674913,10.975115628849897,56.90006320041906
294,3.3173749417778113,22.2150372446606,52.62491566560333
295,14.911754249648748,18.410352968985553,42.71246118762359
296,11.157977107972583,41.809572034861134,49.78562946342877
297,16.89808627208547,18.895896413599406,47.088055223588846
298,7.694244672021301,13.430459565620506,38.74067596365587
299,-6.542600051994695,34.08004633080043,48.47516114144456
300,14.353693620365897,16.795699968178116,59.2005760508382
301,19.670468594596226,20.11684035773625,44.34857629956356
302,6.276043593370662,31.458477293433173,60.40848092637084
303,19.689885676361037,-0.41438215368015996,59.74488616915681
304,19.539570647246173,14.9084951974906,36.163814992840734
305,-8.438787584793989,32.04130183874319,48.84863211126346
306,14.729107353930129,6.726972561567557,57.31644841830388
307,17.66085899023372,-2.818032200366771,56.469591109162984
308,12.850701173158498,-0.017120423674242602,48.427448622367834
309,13.92156480090464,11.142183820872413,44.80146192324313
310,17.364717343680738,18.351780486540953,22.723474175089592
311,14.760385187535416,13.691077766373542,53.5986655201217
312,22.729996770369596,13.089883371902978,48.41753222568049
313,2.6248193339049544,25.423814777711286,37.87430895483112
314,11.692060655030186,21.41824625579075,33.78693654536544
315,11.919553826000353,11.278520499403957,44.0295025848549
316,-17.90293255882935,32.34205701655697,46.46456372565396
317,13.069481359454441,-1.5239935282648176,47.051872973437874
318,16.4308749929594,20.250086743704113,45.09958347182282
319,10.974775190207827,14.154983016293805,36.41551839410947
320,24.243501583518686,9.36686012103104,37.90583302654966
321,19.099695628515356,6.169996787511449,69.41196483630421
322,25.66862798145441,2.604869049585388,69.9789907591245
323,15.540504530352944,12.417924510026923,54.51175824633764
324,12.430187758355785,17.116512844541372,52.878188544461324
325,29.129004889579704,14.282379999318373,42.053045152888785
326,-3.7921063013443277,36.266606909907935,57.53773361418913
327,13.89602378106865,22.90514020620183,40.04566864553735
328,14.14684462641783,3.5851386501040885,33.63568221156008
329,26.011198797629632,31.66088155776073,60.95435513856465
330,15.208232345254457,8.090635962791563,37.29875197731685
331,9.614566612155205,38.50597198958884,51.38936348025105
332,11.3964601587147,28.171062046610427,45.58379179807854
333,14.420211648477673,9.349549706069848,37.01636273259461
334,15.308474567556535,15.970653381014674,56.26176879327283
335,16.663427847839415,6.089468328676729,73.70288604832423
336,22.390131022349845,-3.305833850044804,48.29442242014141
337,17.177536741164378,12.58902837539446,39.29913817862447
338,-14.28276183961614,56.20884699461607,57.720869614932354
339,13.380138938187933,15.945706730939683,57.816853961016506
340,15.37912359683773,17.028550663555833,61.33847099958367
341,15.521560290807924,13.053485759838798,44.468473764353156
342,11.923441190044144,16.51753370449082,46.255031431526376
343,16.548644011753503,7.855377989120829,51.88285534818909
344,6.6425126572688225,31.26044049887525,68.52553756499691
345,12.36697414622997,20.669244562987444,43.744155007182684
346,10.499787892419974,14.195094961698652,47.18040950384567
347,16.788579967850755,14.208557771620665,39.676232313384844
348,9.586663931169252,16.75193759806784,60.9640493733095
349,2.9667909870630123,36.47027039446561,57.431370631342034
350,16.014686580603545,9.553714400204532,30.951363527507112
351,17.439310052550315,-8.22217437158696,66.07634841809696
352,8.090250941383424,19.608194047567377,33.017220528262605
353,9.564528834952267,6.679298099140253,32.6406288240108
354,17.069500024429033,28.92231162796478,35.7157400485938
355,7.357559671889998,22.24902358254856,52.4327177437269
356,5.515117868108509,20.84262509062771,49.037880353071685
357,11.9698574683745,8.500528973046709,68.64798618736842
358,20.778300474625574,6.583072325511523,78.36853735985919
359,21.31849587276431,15.341850915392342,51.36182745856827
360,13.769353967744042,15.419304549323112,50.58874127065037
361,5.5962063665703745,19.900828628993054,44.49262670006927
