unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,do_feed_flow_controller
0,62.72486627029898,3.5445258370805712,50.99987558366918,34.56757225983128,0.0
1,76.39634804051998,23.03333737370608,72.22140811228554,44.38870486094891,0.0
2,58.25471503234697,-6.322183554253704,45.93550046693924,38.797221970547405,0.0
3,68.21039101082242,11.395291510092889,60.06601527257821,36.79502442169826,0.0
4,71.08281048672403,25.09807850305144,67.4777009332068,50.1554933336621,0.0
5,54.1456733919212,-2.5878177980598522,49.271503616593634,39.422568293541104,0.0
6,60.484594425653626,-6.071819370933999,38.72727058288194,38.93991356347531,0.0
7,76.82636512282217,-31.229366182050953,67.71493034577426,49.11666712351387,0.0
8,54.907436522535285,-6.670860924503482,39.20251583456445,51.088420076348854,0.0
9,72.94565489336844,15.241137242510824,59.22726221318886,38.98404516195369,0.0
10,65.89857427068625,19.870596531383928,67.58422326427201,32.10923777971717,0.0
11,57.479966516107496,-11.756653202809094,48.64275274122726,38.33653076975727,0.0
12,69.69571861620466,6.871129622476198,56.32833856233618,43.33824818090685,0.0
13,72.74151933691546,16.76707438865628,71.53707170592158,38.15004698017175,0.0
14,71.86449692363458,27.37013646384077,61.88057623888386,35.431944682045405,0.0
15,69.7595639827652,18.384262058989894,61.62127882696836,27.24657961882662,0.0
16,64.53966624056552,-9.883974169215548,58.40751906889088,40.934244142690794,0.0
17,71.13949254570363,-15.488153660636684,65.36294317512147,47.34881664928397,0.0
18,62.27399818390136,-8.505229080217536,50.87085922134251,25.814031122257997,0.0
19,58.089737288274705,32.19364667591916,57.665248270484305,40.088543422184785,0.0
20,63.238735962815326,3.7151189995806497,57.27434082198049,33.304435608388665,0.0
21,63.20908030178313,2.1085557910525297,55.48388891482877,45.05973115104113,0.0
22,81.57576691189027,25.937649590740076,78.38123949094177,27.78819182319867,0.0
23,63.03122000757405,-10.338633654129648,49.990644039104346,37.77048805029493,0.0
24,66.83483095054811,26.695245042844043,64.23577639196456,45.09129059980243,0.0
25,73.23413798657778,-5.497414087136565,72.30951872714188,35.799483781339696,0.0
26,64.89269388478299,7.768532800770277,61.74700229802643,32.92002463608905,0.0
27,75.06572813150899,25.125542966368663,80.8277315736676,34.32976807695918,0.0
28,63.932376559785425,-16.405238317547255,54.81282054197724,39.12263776972844,0.0
29,56.43983462002236,9.941693634229427,42.315592261893485,34.88673120792164,0.0
30,57.07987981124743,3.382424685213782,45.63986902579958,26.05306604866064,0.0
31,63.881567644464326,-15.536624137876764,55.94201006983962,49.199680597045585,0.0
32,75.98695307062451,-28.60755260795213,83.36215722784337,36.862633106820496,0.0
33,62.03027130616208,7.92657165285477,50.745869298064235,34.265297353181495,0.0
34,67.87710957182765,4.801169311232652,61.89853485481759,37.583969449558026,0.0
35,57.50159478689698,-0.7355102254453678,47.79566604663246,38.8430715502844,0.0
36,66.83438059671882,9.015067535644926,67.207387377002,37.057976721681904,0.0
37,63.362024344126695,14.825464732925177,59.39252996949301,44.20569312462782,0.0
38,69.30981574056449,1.7016867680482508,62.2132786811783,47.355106439010775,0.0
39,56.529473565266606,-4.760540337718253,47.36885524948069,36.129424518603145,0.0
40,54.87873652359569,17.92175577893709,42.63495439670855,46.818976439282544,0.0
41,66.63842104669567,12.423802693654945,53.923395059367294,21.098905237761237,0.0
42,63.94691566973422,0.0027480014510743445,44.479179367342994,29.75180733956203,0.0
43,74.0760398290207,-0.3358640871932126,59.4466923128586,41.4680585490894,0.0
44,63.585042291553705,11.213529991750223,55.62912827131153,32.8191498097242,0.0
45,62.78805874717696,-9.793009283584595,67.11124385430806,28.012100816899324,0.0
46,67.94310211807684,47.8995374131709,59.508882076095475,39.29427628670025,0.0
47,65.14766964943958,-5.447206045626786,59.52862901436693,30.19403878158423,0.0
48,59.289668552361235,-4.762674428498737,46.606245386634505,40.467164130169785,0.0
49,63.11484046311452,0.01583438318907948,58.53685720773403,27.56769765204135,0.0
50,66.94198969414623,13.94040914978823,61.08299791906318,37.75131226276042,0.0
51,57.11517624547303,-12.58403323543686,39.63349469579784,43.107839869307675,0.0
52,70.21991945466269,-0.14629506779233203,57.40107338478975,31.222861399077093,0.0
53,66.15734027449072,38.000068399241016,74.89174125267014,20.133685337639026,0.0
54,59.33310191064052,-21.9975488005528,45.64131687930589,33.46202110886475,0.0
55,70.17108306584029,19.055684515364426,68.73444549998212,37.763942792830676,0.0
56,64.26259580211257,-15.310702081038361,57.766232077941986,34.14030151976437,0.0
57,64.94738883479035,11.06571882994007,55.20951052383635,40.6972910135464,0.0
58,68.68562142178405,5.926387122212825,59.41028253285544,44.86621627013452,0.0
59,64.12891642609456,21.61766093644955,67.6111604874801,33.121067616935036,0.0
60,61.33246927939145,4.401216445850243,57.86316988475916,46.97034259122378,0.0
61,53.38652344624646,-34.88029175378633,39.78490626081362,40.576782136290554,0.0
62,77.60105103867951,27.607118126559037,73.48937395647184,37.32469786264136,0.0
63,63.99237395351782,9.303764002270285,48.94925317393122,30.45201465558597,0.0
64,66.04765494939478,21.170979082055673,52.93494554262234,36.50930140909109,0.0
65,60.98885559217128,16.256405808953005,55.6831335918761,29.544914038024086,0.0
66,62.249283028845525,10.908554050894011,53.922849030386324,35.410133770802695,0.0
67,71.67172696492113,0.8667940104082881,68.5768914376644,40.77955938247656,0.0
68,62.60136445842019,-13.821302899103408,55.361534300009765,32.5376504349807,0.0
69,70.0896095819408,-26.658603603916937,69.39460241608478,47.266197219187326,0.0
70,63.33615019368306,9.492554817890266,52.9238563888154,30.823603750653614,0.0
71,64.26581055633446,15.91870218322521,52.203344638257114,40.17089862205935,0.0
72,72.38355677472019,-10.897686936646743,71.59575908892715,42.818328434022774,0.0
73,66.77365789848166,-3.4485733962883396,66.70118879066302,47.016654672403305,0.0
74,68.46159341815982,-3.645374178119977,66.02272682087956,44.97876245711068,0.0
75,60.376880234518865,5.007683692022392,46.75337244782638,43.93532378257724,0.0
76,55.44093831292437,23.187587270984,42.297575551045945,25.24267248752555,0.0
77,55.116535845287885,3.5205701127303595,41.19629892847388,35.456516669486874,0.0
78,61.67053400280743,2.9721744278076465,49.61433000407013,32.334262545692056,0.0
79,57.93466044484675,15.999038352471025,53.68065969372296,34.709141502351315,0.0
80,60.94615134616756,-10.654340829837292,48.4010626799424,44.91542449360761,0.0
81,65.6542357594449,10.739448019107613,41.81268259129714,39.92073960518335,0.0
82,70.02759527181857,-16.52495905237951,56.52079367630026,34.06765492534158,0.0
83,60.562432860441454,-4.321082352725443,43.60375346811923,31.1655720581145,0.0
84,56.08141300767499,-22.317897441557538,33.9851403594609,36.51199661071647,0.0
85,67.06868079296727,34.06309536682234,64.47746763549465,38.87373211398943,0.0
86,69.37554664822517,-12.1477188991826,57.8405002447754,36.4178447938816,0.0
87,56.51363128309681,9.163245254944943,52.208761287910455,24.763678971108952,0.0
88,61.96839234745662,19.894497598074416,55.70446046459219,46.305561519447025,0.0
89,61.90809662705571,29.36744608522586,56.651548122207046,30.445579780767975,0.0
90,55.28599266365175,4.104220758778086,37.78090894618923,36.834243383365916,0.0
91,63.46812285033436,18.580349072375288,60.616404657480736,37.015209278693874,0.0
92,51.34549552242005,-6.0475134354370335,29.910747880009,34.32921117143504,0.0
93,73.74917559502101,-14.666068347608277,71.49641966968348,35.26259912359741,0.0
94,66.62296383330047,1.6030678975555528,59.224607248826096,34.45997983857601,0.0
95,67.97822108611338,-10.404753963740792,68.3951474620083,35.52426874037971,0.0
96,67.07346073567032,10.724881809628467,58.64761743162625,35.75325935371018,0.0
97,65.67900282017142,2.069381185433321,51.057782868701125,38.06885930997125,0.0
98,59.21986173622115,7.817228561922681,44.028175136448965,46.991123284222034,0.0
99,54.13006764893776,14.28927350185949,43.45232345112137,36.7240897185813,0.0
100,68.62324121598755,-14.695679552594623,68.84232569982954,39.82994134188679,0.0
101,64.29901967535888,9.846610322527305,58.85303400665856,38.076486714258074,0.0
102,53.62190173475797,0.5155845721091845,36.94361339646866,32.87385940470433,0.0
103,73.09084754266648,-7.382268564183286,80.26546633552884,47.67396328954026,0.0
104,71.72099969711975,-22.09824698525168,63.54169351371093,40.85511861738479,0.0
105,61.55107566455528,3.560381313506645,60.411310384255145,33.20668243322954,0.0
106,69.371220858051,6.795081442288195,64.63026555721687,53.17830217019872,0.0
107,67.6837479650935,11.754172604089915,55.747031963360755,28.823483291770064,0.0
108,70.61116867401086,5.738599822073627,66.5412701175805,39.23918836987658,0.0
109,60.47003656729185,24.91869460132592,50.53845547374156,31.964273514820764,0.0
110,66.67899594843776,2.1418135150693334,56.059567069317076,32.39526408188858,0.0
111,59.64478975772034,9.181739649464863,59.649442442154864,27.861442882806774,0.0
112,54.93993181963652,-9.523489226951622,43.19707161459279,30.431393525027413,0.0
113,79.95256318849138,3.227770553821192,80.82711367920314,36.94784601596686,0.0
114,64.53968048349203,2.076780933759886,48.15784133263279,30.141987977101085,0.0
115,65.43385117589177,-9.283859081676379,61.98841495295383,41.77482171383677,0.0
116,66.31000549622168,-3.6066731994101895,54.84181152786131,38.92885431431652,0.0
117,68.56150169646949,-30.373349480743542,57.55579771607387,46.09948730508451,0.0
118,66.7040964709367,11.573879082025325,49.6528412079849,42.50543906449986,0.0
119,71.32375784937234,-0.6255000280457024,71.05221009562406,32.433423376385136,0.0
120,64.47473318659387,-1.803490402522268,61.982872124403215,40.80148601141676,0.0
121,66.76219254007381,-21.14361341667549,47.87783678870007,40.97053043305041,0.0
122,68.05482253378761,49.35955870465396,55.484467322622066,36.309632290644494,0.0
123,63.05895291048503,-6.64264552169056,48.273917618251474,30.823268449620546,0.0
124,64.03699732004608,11.993765913375372,52.75590073687344,42.41774294555358,0.0
125,62.44225356642446,21.849449740749474,59.503901835147644,34.16925142103607,0.0
126,72.402328449236,-8.982200499513368,62.95267610419767,34.961215836674064,0.0
127,76.57956750236222,24.161958434937404,62.27798898937622,36.88349592705817,0.0
128,61.53446387634451,40.59551728579852,51.27548319199562,42.39466456602072,0.0
129,70.43426237605294,11.535923402851594,58.91062515655061,23.86677972913297,0.0
130,64.43575833986351,1.9740467508077928,49.39955405508322,38.45012780935575,0.0
131,69.39301086634147,20.66987755859982,56.95702897405212,44.645996093042534,0.0
132,65.7795760704199,-16.04935298339102,64.62859465676131,43.414693866777306,0.0
133,71.91496339058628,8.386685444205604,60.82406709595067,39.47145018092572,0.0
134,66.27606032833529,11.846553512274665,60.47570995501998,36.188624852975174,0.0
135,69.320886724944,-17.72469722567786,54.34763226890043,37.68458259322233,0.0
136,66.81208268429425,2.7387529787089635,65.86973220952216,25.32846905680178,0.0
137,67.18940708446056,-1.4855040965255002,58.02228334732896,42.77122699660195,0.0
138,72.20171110400297,7.114600852552392,69.53253201894933,44.052350017958005,0.0
139,60.293757305277,12.521791500153235,47.07314087268715,46.84014437256859,0.0
140,67.44946825530644,8.98866166032731,57.21673560738413,43.36587322913269,0.0
141,64.95002015330218,-14.836778462501343,49.72013851822498,26.402928637703962,0.0
142,59.577154973972114,29.180935412239904,49.838159151929965,40.28171906447926,0.0
143,66.3711848019235,-12.920889390423415,64.99990404021277,39.95813503216904,0.0
